t	u	lambda	p	e	uopt
5.29	0.24697	-3.767	13.361	-0.1614	0.13413
5.3	0.25064	-3.8306	13.537	-0.1614	0.15267
5.31	0.25445	-3.8937	13.712	-0.1614	0.17122
5.32	0.25507	-3.9565	13.8	-0.1614	0.18977
5.33	0.25864	-4.022	13.976	-0.0525	0.20831
5.34	0.25927	-4.0863	14.064	-0.0525	0.22686
5.35	0.25982	-4.1491	14.24	-0.0525	0.24541
5.36	0.26346	-4.2182	14.328	-0.0525	0.26395
5.37	0.26713	-4.2845	14.504	-0.0525	0.2825
5.38	0.26748	-4.3493	14.591	0.0564	0.30104
5.39	0.26789	-4.4159	14.767	0.0564	0.31959
5.4	0.27159	-4.4877	14.855	0.0564	0.33814
5.41	0.27189	-4.5516	14.943	0.0564	0.35668
5.42	0.27516	-4.6218	15.031	0.0564	0.37523
5.43	0.2755	-4.688	15.119	0.0564	0.39378
5.44	0.27872	-4.7599	15.207	0.0564	0.41232
5.45	0.2791	-4.828	15.383	0.1653	0.43087
5.46	0.27921	-4.8965	15.383	0.1653	0.44941
5.47	0.28248	-4.9695	15.47	0.1653	0.46796
5.48	0.28263	-5.0417	15.558	0.1653	0.48651
5.49	0.28273	-5.1127	15.646	0.1653	0.50505
5.5	0.2861	-5.1871	15.734	0.2742	0.5236
5.51	0.28606	-5.2602	15.822	0.2742	0.5236
5.52	0.28623	-5.335	15.822	0.2742	0.5236
5.53	0.28582	-5.4119	15.822	0.2742	0.5236
5.54	0.28912	-5.4898	15.91	0.2742	0.5236
5.55	0.28889	-5.5649	15.998	0.2742	0.5236
5.56	0.28899	-5.6377	15.998	0.3831	0.5236
5.57	0.28924	-5.7166	16.086	0.3831	0.5236
5.58	0.2923	-5.7957	16.086	0.3831	0.5236
5.59	0.29197	-5.8755	16.086	0.3831	0.5236
5.6	0.29236	-5.9546	16.174	0.3831	0.5236
5.61	0.29232	-6.0374	16.174	0.3831	0.5236
5.62	0.29194	-6.1146	16.174	0.492	0.5236
5.63	0.29244	-6.1963	16.262	0.492	0.5236
5.64	0.2924	-6.2769	16.262	0.492	0.5236
5.65	0.29224	-6.3605	16.262	0.492	0.5236
5.66	0.2921	-6.4459	16.262	0.492	0.5236
5.67	0.29587	-6.5323	16.349	0.492	0.5236
5.68	0.29604	-6.6164	16.349	0.6009	0.5236
5.69	0.29606	-6.7021	16.349	0.6009	0.5236
5.7	0.29607	-6.7886	16.349	0.6009	0.5236
5.71	0.2961	-6.8758	16.349	0.6009	0.5236
5.72	0.29327	-6.9632	16.437	0.6009	0.5236
5.73	0.29726	-7.0537	16.437	0.6009	0.5236
5.74	0.29759	-7.1403	16.437	0.6009	0.5236
5.75	0.29475	-7.2274	16.437	0.7098	0.5236
5.76	0.29501	-7.3177	16.437	0.7098	0.5236
5.77	0.29537	-7.4106	16.437	0.7098	0.5236
5.78	0.29581	-7.5058	16.437	0.7098	0.5236
5.79	0.29621	-7.5981	16.437	0.7098	0.5236
5.8	0.29669	-7.6917	16.437	0.7098	0.5236
5.81	0.29723	-7.787	16.437	0.7098	0.5236
5.82	0.29468	-7.8792	16.437	0.7098	0.5236
5.83	0.29522	-7.9726	16.437	0.8187	0.5236
5.84	0.29593	-8.0717	16.437	0.8187	0.5236
5.85	0.29693	-8.1662	16.525	0.8187	0.5236
5.86	0.29831	-8.2651	16.525	0.8187	0.5236
5.87	0.29614	-8.3595	16.525	0.8187	0.5236
5.88	0.297	-8.4577	16.525	0.8187	0.5236
5.89	0.29783	-8.5561	16.525	0.8187	0.5236
5.9	0.29561	-8.6534	16.525	0.8187	0.5236
5.91	0.29653	-8.7537	16.525	0.8187	0.5236
5.92	0.29755	-8.8569	16.525	0.8187	0.5236
5.93	0.29539	-8.9538	16.525	0.8187	0.5236
5.94	0.29647	-9.057	16.525	0.8187	0.5236
5.95	0.29761	-9.162	16.525	0.8187	0.5236
5.96	0.29578	-9.2671	16.525	0.8187	0.5236
5.97	0.2969	-9.368	16.525	0.9276	0.5236
5.98	0.2988	-9.4716	16.613	0.9276	0.5236
5.99	0.29738	-9.5759	16.613	0.9276	0.5236
6	0.29889	-9.6843	16.613	0.9276	0.5236
6.01	0.29729	-9.7915	16.613	0.9276	0.5236
6.02	0.29882	-9.9016	16.613	0.9276	0.5236
6.03	0.29728	-10.01	16.613	0.9276	0.5236
6.04	0.29888	-10.121	16.613	0.9276	0.5236
6.05	0.29742	-10.229	16.613	0.9276	0.5236
6.06	0.29907	-10.34	16.613	0.9276	0.5236
6.07	0.29803	-10.449	16.701	0.9276	0.5236
6.08	0.30034	-10.56	16.701	0.9276	0.5236
6.09	0.29915	-10.668	16.701	0.9276	0.5236
6.1	0.30104	-10.783	16.701	0.9276	0.5236
6.11	0.29979	-10.895	16.701	0.9276	0.5236
6.12	0.29868	-11.01	16.701	0.9276	0.5236
6.13	0.30062	-11.125	16.701	0.9276	0.5236
6.14	0.29981	-11.236	16.789	0.9276	0.5236
6.15	0.29949	-11.356	16.789	0.9276	0.5236
6.16	0.30178	-11.473	16.789	0.9276	0.5236
6.17	0.30078	-11.586	16.789	0.9276	0.5236
6.18	0.29997	-11.706	16.789	0.9276	0.5236
6.19	0.29911	-11.824	16.789	0.9276	0.5236
6.2	0.30137	-11.944	16.789	0.9276	0.5236
6.21	0.30139	-12.062	16.877	0.9276	0.5236
6.22	0.30107	-12.185	16.877	0.9276	0.5236
6.23	0.30048	-12.305	16.877	0.9276	0.5236
6.24	0.30301	-12.43	16.877	0.9276	0.5236
6.25	0.3031	-12.554	16.965	0.9276	0.5236
6.26	0.30286	-12.679	16.965	0.9276	0.5236
6.27	0.30273	-12.801	16.965	0.9276	0.5236
6.28	0.3025	-12.928	16.965	1.0365	0.5236
6.29	0.3022	-13.053	16.965	1.0365	0.5236
6.3	0.30213	-13.182	17.053	1.0365	0.5236
6.31	0.30274	-13.311	17.053	1.0365	0.5236
6.32	0.30279	-13.438	17.053	1.0365	0.5236
6.33	0.30274	-13.567	17.053	1.0365	0.5236
6.34	0.30309	-13.697	17.14	1.0365	0.5236
6.35	0.3037	-13.827	17.14	1.0365	0.5236
6.36	0.30394	-13.959	17.14	1.0365	0.5236
6.37	0.30418	-14.094	17.14	1.0365	0.5236
6.38	0.30439	-14.228	17.14	1.0365	0.5236
6.39	0.30475	-14.361	17.228	1.0365	0.5236
6.4	0.30582	-14.497	17.228	1.0365	0.5236
6.41	0.30647	-14.635	17.228	1.0365	0.5236
6.42	0.30693	-14.771	17.228	1.0365	0.5236
6.43	0.30824	-14.909	17.316	1.0365	0.5236
6.44	0.30593	-15.044	17.316	1.0365	0.5236
6.45	0.30651	-15.181	17.316	1.0365	0.5236
6.46	0.30709	-15.32	17.316	1.0365	0.5236
6.47	0.30781	-15.463	17.316	1.0365	0.5236
6.48	0.30926	-15.602	17.404	1.0365	0.5236
6.49	0.3072	-15.742	17.404	1.0365	0.5236
6.5	0.30809	-15.885	17.404	1.0365	0.5236
6.51	0.30905	-16.031	17.404	1.1454	0.5236
6.52	0.30776	-16.175	17.492	1.1454	0.5236
6.53	0.30907	-16.321	17.492	1.1454	0.5236
6.54	0.31025	-16.468	17.492	1.1454	0.5236
6.55	0.30829	-16.613	17.492	1.1454	0.5236
6.56	0.30958	-16.759	17.492	1.1454	0.5236
6.57	0.30816	-16.907	17.58	1.1454	0.5236
6.58	0.30982	-17.055	17.58	1.1454	0.5236
6.59	0.31134	-17.208	17.58	1.1454	0.5236
6.6	0.30973	-17.36	17.58	1.1454	0.5236
6.61	0.31114	-17.511	17.58	1.1454	0.5236
6.62	0.30989	-17.66	17.668	1.1454	0.5236
6.63	0.31202	-17.814	17.668	1.1454	0.5236
6.64	0.31068	-17.966	17.668	1.1454	0.5236
6.65	0.31245	-18.124	17.668	1.1454	0.5236
6.66	0.3111	-18.278	17.668	1.2543	0.5236
6.67	0.3098	-18.434	17.668	1.2543	0.5236
6.68	0.31224	-18.591	17.668	1.2543	0.5236
6.69	0.3113	-18.748	17.756	1.2543	0.5236
6.7	0.31038	-18.906	17.756	1.2543	0.5236
6.71	0.31235	-19.063	17.756	1.2543	0.5236
6.72	0.31137	-19.225	17.756	1.2543	0.5236
6.73	0.31038	-19.386	17.756	1.2543	0.5236
6.74	0.31252	-19.549	17.756	1.2543	0.5236
6.75	0.31205	-19.714	17.756	1.2543	0.5236
6.76	0.31128	-19.876	17.844	1.2543	0.52316
6.77	0.31041	-20.04	17.844	1.2543	0.52271
6.78	0.31254	-20.209	17.844	1.3632	0.52227
6.79	0.31148	-20.374	17.844	1.3632	0.52183
6.8	0.31045	-20.539	17.844	1.3632	0.52138
6.81	0.30944	-20.705	17.844	1.3632	0.52094
6.82	0.30858	-20.875	17.844	1.3632	0.5205
6.83	0.30773	-21.044	17.844	1.3632	0.52006
6.84	0.31002	-21.216	17.844	1.3632	0.51961
6.85	0.30966	-21.387	17.932	1.3632	0.51917
6.86	0.30907	-21.559	17.932	1.3632	0.51873
6.87	0.30894	-21.729	17.932	1.3632	0.51828
6.88	0.30864	-21.905	17.932	1.3632	0.51784
6.89	0.30826	-22.082	17.932	1.4721	0.5174
6.9	0.30776	-22.253	17.932	1.4721	0.51695
6.91	0.30729	-22.427	17.932	1.4721	0.51651
6.92	0.30699	-22.605	17.932	1.4721	0.51607
6.93	0.30366	-22.783	17.932	1.4721	0.51563
6.94	0.30349	-22.963	17.932	1.4721	0.51518
6.95	0.3033	-23.141	17.932	1.4721	0.51474
6.96	0.30227	-23.318	17.844	1.4721	0.5143
6.97	0.30186	-23.498	17.844	1.4721	0.51385
6.98	0.30175	-23.68	17.844	1.4721	0.51341
6.99	0.30178	-23.863	17.844	1.581	0.51297
7	0.3019	-24.047	17.844	1.581	0.51253
7.01	0.29814	-24.228	17.844	1.581	0.51132
7.02	0.29747	-24.41	17.844	1.581	0.51011
7.03	0.29656	-24.596	17.756	1.581	0.5089
7.04	0.29557	-24.786	17.756	1.581	0.50769
7.05	0.29184	-24.971	17.756	1.581	0.50648
7.06	0.29139	-25.158	17.756	1.581	0.50527
7.07	0.2911	-25.348	17.756	1.6899	0.50406
7.08	0.28732	-25.536	17.756	1.6899	0.50285
7.09	0.28657	-25.725	17.668	1.6899	0.50164
7.1	0.28622	-25.917	17.668	1.6899	0.50043
7.11	0.28294	-26.106	17.668	1.6899	0.49922
7.12	0.28279	-26.296	17.668	1.6899	0.49801
7.13	0.28201	-26.492	17.58	1.6899	0.4968
7.14	0.27852	-26.68	17.58	1.6899	0.49559
7.15	0.27855	-26.876	17.58	1.7988	0.49438
7.16	0.27469	-27.069	17.492	1.7988	0.49317
7.17	0.27477	-27.272	17.492	1.7988	0.49196
7.18	0.27177	-27.465	17.492	1.7988	0.49075
7.19	0.27193	-27.664	17.404	1.7988	0.48955
7.2	0.26835	-27.858	17.404	1.7988	0.48834
7.21	0.26561	-28.062	17.404	1.7988	0.48713
7.22	0.26543	-28.261	17.316	1.7988	0.48592
7.23	0.26243	-28.462	17.316	1.7988	0.48471
7.24	0.26273	-28.659	17.316	1.7988	0.4835
7.25	0.25946	-28.859	17.228	1.9077	0.48229
7.26	0.2605	-29.068	17.228	1.9077	0.48092
7.27	0.25828	-29.263	17.14	1.9077	0.47955
7.28	0.25583	-29.468	17.14	1.9077	0.47819
7.29	0.25719	-29.679	17.14	1.9077	0.47682
7.3	0.25475	-29.875	17.053	1.9077	0.47545
7.31	0.25271	-30.081	17.053	2.0166	0.47408
7.32	0.25051	-30.293	16.965	2.0166	0.47272
7.33	0.24891	-30.508	16.965	2.0166	0.47135
7.34	0.25006	-30.713	16.877	2.0166	0.46998
7.35	0.24801	-30.918	16.877	2.0166	0.46861
7.36	0.24659	-31.129	16.877	2.0166	0.46725
7.37	0.24474	-31.344	16.789	2.0166	0.46588
7.38	0.24615	-31.556	16.701	2.1255	0.46451
7.39	0.24388	-31.758	16.701	2.1255	0.46314
7.4	0.2424	-31.967	16.701	2.1255	0.46177
7.41	0.24054	-32.18	16.613	2.1255	0.46041
7.42	0.23919	-32.396	16.613	2.1255	0.45904
7.43	0.23739	-32.614	16.525	2.1255	0.45767
7.44	0.23628	-32.833	16.525	2.1255	0.4563
7.45	0.23477	-33.051	16.437	2.1255	0.45494
7.46	0.2337	-33.271	16.437	2.2344	0.45357
7.47	0.23532	-33.486	16.349	2.2344	0.4522
7.48	0.23405	-33.701	16.349	2.2344	0.45083
7.49	0.2291	-33.906	16.262	2.2344	0.44947
7.5	0.23094	-34.127	16.174	2.2344	0.4481
7.51	0.23014	-34.35	16.174	2.2344	0.44525
7.52	0.22672	-34.564	16.174	2.3433	0.4424
7.53	0.229	-34.782	16.086	2.3433	0.43955
7.54	0.2288	-35.005	16.086	2.3433	0.43669
7.55	0.22492	-35.225	15.998	2.3433	0.43384
7.56	0.22502	-35.454	15.998	2.3433	0.43099
7.57	0.22462	-35.679	15.91	2.3433	0.42814
7.58	0.22458	-35.902	15.91	2.3433	0.42529
7.59	0.22397	-36.124	15.822	2.3433	0.42244
7.6	0.22357	-36.345	15.734	2.4522	0.41959
7.61	0.22316	-36.565	15.734	2.4522	0.41674
7.62	0.22307	-36.786	15.646	2.4522	0.41388
7.63	0.22253	-37.006	15.646	2.4522	0.41103
7.64	0.21962	-37.23	15.646	2.4522	0.40818
7.65	0.21951	-37.466	15.558	2.4522	0.40533
7.66	0.21971	-37.695	15.47	2.4522	0.40248
7.67	0.21946	-37.921	15.47	2.4522	0.39963
7.68	0.21901	-38.144	15.383	2.4522	0.39678
7.69	0.21886	-38.365	15.295	2.5611	0.39392
7.7	0.2157	-38.598	15.295	2.5611	0.39107
7.71	0.21629	-38.832	15.295	2.5611	0.38822
7.72	0.21626	-39.06	15.207	2.5611	0.38537
7.73	0.21652	-39.284	15.207	2.5611	0.38252
7.74	0.21323	-39.511	15.119	2.5611	0.37967
7.75	0.21378	-39.749	15.031	2.5611	0.37682
7.76	0.21373	-39.979	15.031	2.5611	0.37368
7.77	0.21399	-40.205	14.943	2.5611	0.37054
7.78	0.21116	-40.444	14.943	2.67	0.3674
7.79	0.2113	-40.678	14.855	2.67	0.36426
7.8	0.21157	-40.906	14.855	2.67	0.36113
7.81	0.20867	-41.13	14.767	2.67	0.35799
7.82	0.20917	-41.371	14.767	2.67	0.35485
7.83	0.20993	-41.603	14.767	2.67	0.35171
7.84	0.20682	-41.83	14.679	2.67	0.34857
7.85	0.20736	-42.072	14.591	2.67	0.34544
7.86	0.2077	-42.305	14.591	2.67	0.3423
7.87	0.20473	-42.537	14.504	2.7789	0.33916
7.88	0.20555	-42.777	14.504	2.7789	0.33602
7.89	0.20632	-43.009	14.416	2.7789	0.33288
7.9	0.20362	-43.245	14.416	2.7789	0.32975
7.91	0.20425	-43.483	14.328	2.7789	0.32661
7.92	0.20171	-43.719	14.328	2.7789	0.32347
7.93	0.20293	-43.961	14.328	2.7789	0.32033
7.94	0.20323	-44.194	14.24	2.7789	0.31719
7.95	0.20132	-44.437	14.24	2.7789	0.31406
7.96	0.20182	-44.673	14.152	2.8878	0.31092
7.97	0.19982	-44.915	14.152	2.8878	0.30778
7.98	0.20095	-45.153	14.064	2.8878	0.30464
7.99	0.19842	-45.389	14.064	2.8878	0.3015
8	0.1993	-45.631	13.976	2.8878	0.29836
8.01	0.19673	-45.873	13.976	2.8878	0.29606
8.02	0.19773	-46.115	13.976	2.8878	0.29375
8.03	0.19488	-46.348	13.888	2.8878	0.29145
8.04	0.19577	-46.594	13.888	2.8878	0.28914
8.05	0.19387	-46.837	13.888	2.9967	0.28683
8.06	0.19431	-47.08	13.8	2.9967	0.28453
8.07	0.19211	-47.318	13.8	2.9967	0.28222
8.08	0.19334	-47.563	13.8	2.9967	0.27992
8.09	0.19074	-47.805	13.712	2.9967	0.27761
8.1	0.19175	-48.048	13.712	2.9967	0.2753
8.11	0.19001	-48.293	13.712	2.9967	0.273
8.12	0.18755	-48.534	13.625	2.9967	0.27069
8.13	0.18874	-48.784	13.625	2.9967	0.26839
8.14	0.18707	-49.031	13.625	3.1056	0.26608
8.15	0.18782	-49.276	13.537	3.1056	0.26377
8.16	0.18569	-49.515	13.537	3.1056	0.26147
8.17	0.18703	-49.759	13.537	3.1056	0.25916
8.18	0.18546	-50.006	13.537	3.1056	0.25686
8.19	0.18325	-50.247	13.449	3.1056	0.25455
8.2	0.18442	-50.498	13.449	3.1056	0.25224
8.21	0.18278	-50.744	13.449	3.1056	0.24994
8.22	0.18124	-50.989	13.449	3.1056	0.24763
8.23	0.18244	-51.242	13.361	3.2145	0.24533
8.24	0.18057	-51.49	13.361	3.2145	0.24302
8.25	0.17901	-51.736	13.361	3.2145	0.24071
8.26	0.18071	-51.989	13.361	3.2145	0.23905
8.27	0.17889	-52.236	13.273	3.2145	0.23738
8.28	0.17986	-52.482	13.273	3.2145	0.23572
8.29	0.17832	-52.733	13.273	3.2145	0.23406
8.3	0.17689	-52.982	13.273	3.2145	0.23239
8.31	0.17489	-53.229	13.185	3.2145	0.23073
8.32	0.17622	-53.482	13.185	3.3234	0.22906
8.33	0.17481	-53.734	13.185	3.3234	0.2274
8.34	0.17345	-53.983	13.185	3.3234	0.22574
8.35	0.17466	-54.234	13.097	3.3234	0.22407
8.36	0.17299	-54.487	13.097	3.3234	0.22241
8.37	0.1716	-54.737	13.097	3.3234	0.22074
8.38	0.16968	-54.985	13.009	3.3234	0.21908
8.39	0.1711	-55.239	13.009	3.3234	0.21742
8.4	0.16976	-55.491	13.009	3.3234	0.21575
8.41	0.16789	-55.741	12.921	3.4323	0.21409
8.42	0.16619	-55.991	12.921	3.4323	0.21242
8.43	0.16803	-56.248	12.921	3.4323	0.21076
8.44	0.16687	-56.501	12.921	3.4323	0.20909
8.45	0.16528	-56.751	12.833	3.4323	0.20743
8.46	0.16352	-57.002	12.833	3.4323	0.20577
8.47	0.16233	-57.258	12.833	3.4323	0.2041
8.48	0.16443	-57.517	12.833	3.4323	0.20244
8.49	0.16283	-57.776	12.746	3.5412	0.20077
8.5	0.16157	-58.033	12.746	3.5412	0.19911
8.51	0.16059	-58.285	12.746	3.5412	0.19744
8.52	0.15914	-58.538	12.658	3.5412	0.19578
8.53	0.16095	-58.795	12.658	3.5412	0.19411
8.54	0.16007	-59.052	12.658	3.5412	0.19244
8.55	0.15913	-59.309	12.57	3.5412	0.19077
8.56	0.15762	-59.564	12.57	3.5412	0.18911
8.57	0.15663	-59.82	12.57	3.5412	0.18744
8.58	0.1554	-60.074	12.482	3.5412	0.18577
8.59	0.15412	-60.332	12.482	3.5412	0.1841
8.6	0.15335	-60.592	12.482	3.6501	0.18244
8.61	0.15526	-60.854	12.394	3.6501	0.18077
8.62	0.15412	-61.111	12.394	3.6501	0.1791
8.63	0.15329	-61.366	12.394	3.6501	0.17743
8.64	0.15198	-61.622	12.306	3.6501	0.17577
8.65	0.15089	-61.88	12.306	3.6501	0.1741
8.66	0.15005	-62.141	12.218	3.6501	0.17243
8.67	0.14879	-62.403	12.218	3.6501	0.17077
8.68	0.14762	-62.661	12.13	3.6501	0.1691
8.69	0.1495	-62.922	12.13	3.6501	0.16743
8.7	0.14503	-63.181	12.042	3.6501	0.16576
8.71	0.14726	-63.444	12.042	3.6501	0.1641
8.72	0.14654	-63.705	11.954	3.759	0.16243
8.73	0.14526	-63.964	11.954	3.759	0.16076
8.74	0.14447	-64.221	11.954	3.759	0.15909
8.75	0.14332	-64.485	11.867	3.759	0.15743
8.76	0.14242	-64.745	11.779	3.759	0.1556
8.77	0.14125	-65.006	11.779	3.759	0.15378
8.78	0.14015	-65.269	11.691	3.759	0.15195
8.79	0.13936	-65.532	11.691	3.759	0.15013
8.8	0.1386	-65.795	11.603	3.759	0.14831
8.81	0.13766	-66.054	11.603	3.759	0.14648
8.82	0.13675	-66.319	11.515	3.759	0.14466
8.83	0.13597	-66.58	11.515	3.759	0.14283
8.84	0.13488	-66.842	11.427	3.759	0.14101
8.85	0.1341	-67.105	11.339	3.759	0.13919
8.86	0.13304	-67.368	11.339	3.759	0.13736
8.87	0.13192	-67.627	11.251	3.759	0.13554
8.88	0.13123	-67.892	11.251	3.8679	0.13371
8.89	0.13012	-68.156	11.163	3.8679	0.13189
8.9	0.12937	-68.416	11.075	3.8679	0.13006
8.91	0.12831	-68.678	11.075	3.8679	0.12824
8.92	0.12782	-68.944	10.988	3.8679	0.12642
8.93	0.1268	-69.206	10.988	3.8679	0.12459
8.94	0.1258	-69.468	10.9	3.8679	0.12277
8.95	0.12493	-69.731	10.812	3.8679	0.12094
8.96	0.12398	-69.998	10.812	3.8679	0.11912
8.97	0.12283	-70.26	10.724	3.8679	0.1173
8.98	0.12183	-70.522	10.636	3.8679	0.11547
8.99	0.12107	-70.789	10.636	3.8679	0.11365
9	0.11999	-71.051	10.548	3.8679	0.11182
9.01	0.11921	-71.313	10.46	3.8679	0.1101
9.02	0.11827	-71.581	10.46	3.8679	0.10839
9.03	0.11743	-71.842	10.372	3.8679	0.10667
9.04	0.11642	-72.104	10.284	3.8679	0.10495
9.05	0.11541	-72.372	10.284	3.8679	0.10323
9.06	0.11449	-72.638	10.196	3.8679	0.10151
9.07	0.11369	-72.903	10.109	3.8679	0.099793
9.08	0.11268	-73.167	10.109	3.8679	0.098075
9.09	0.11174	-73.431	10.021	3.8679	0.096356
9.1	0.11096	-73.691	10.021	3.8679	0.094638
9.11	0.10989	-73.956	9.9327	3.8679	0.092919
9.12	0.10945	-74.221	9.9327	3.9768	0.091201
9.13	0.10843	-74.486	9.8448	3.9768	0.089482
9.14	0.10755	-74.754	9.7569	3.9768	0.087764
9.15	0.10697	-75.02	9.7569	3.9768	0.086045
9.16	0.10582	-75.281	9.669	3.9768	0.084327
9.17	0.10488	-75.547	9.5811	3.9768	0.082608
9.18	0.10425	-75.813	9.5811	3.9768	0.08089
9.19	0.10318	-76.077	9.4932	3.9768	0.079171
9.2	0.10237	-76.341	9.4053	3.9768	0.077453
9.21	0.10169	-76.609	9.4053	3.9768	0.075734
9.22	0.10121	-76.871	9.3174	3.9768	0.074016
9.23	0.10028	-77.134	9.3174	3.9768	0.072297
9.24	0.099318	-77.401	9.2295	3.9768	0.070579
9.25	0.098677	-77.667	9.1416	3.9768	0.06886
9.26	0.097781	-77.935	9.1416	3.9768	0.067418
9.27	0.096901	-78.201	9.0537	3.9768	0.065975
9.28	0.096276	-78.466	9.0537	3.9768	0.064532
9.29	0.095454	-78.731	8.9658	3.9768	0.06309
9.3	0.094824	-78.995	8.9658	3.9768	0.061647
9.31	0.090682	-79.259	8.8779	3.9768	0.060205
9.32	0.090305	-79.526	8.8779	3.9768	0.058762
9.33	0.092472	-79.791	8.79	3.9768	0.05732
9.34	0.088459	-80.053	8.7021	3.9768	0.055877
9.35	0.087768	-80.323	8.7021	3.9768	0.054435
9.36	0.08671	-80.586	8.6142	3.9768	0.052992
9.37	0.085968	-80.849	8.5263	3.9768	0.05155
9.38	0.085049	-81.117	8.5263	3.9768	0.050107
9.39	0.084599	-81.379	8.5263	3.9768	0.048665
9.4	0.083635	-81.641	8.4384	3.9768	0.047222
9.41	0.08279	-81.909	8.3505	3.9768	0.04578
9.42	0.081983	-82.175	8.3505	3.9768	0.044337
9.43	0.080947	-82.44	8.2626	3.9768	0.042894
9.44	0.080223	-82.704	8.1747	3.9768	0.041452
9.45	0.079201	-82.968	8.1747	3.9768	0.040009
9.46	0.078784	-83.232	8.1747	3.9768	0.038567
9.47	0.077731	-83.496	8.0868	3.9768	0.037124
9.48	0.077095	-83.76	7.9989	3.9768	0.035682
9.49	0.076197	-84.028	7.9989	3.9768	0.034239
9.5	0.075701	-84.294	7.911	3.9768	0.032797
9.51	0.07477	-84.559	7.911	3.9768	0.031555
9.52	0.073828	-84.823	7.8231	4.0857	0.030313
9.53	0.073252	-85.091	7.8231	4.0857	0.029071
9.54	0.072874	-85.357	7.7352	4.0857	0.027828
9.55	0.071885	-85.619	7.7352	4.0857	0.026586
9.56	0.070992	-85.885	7.6473	4.0857	0.025344
9.57	0.07034	-86.15	7.6473	4.0857	0.024102
9.58	0.069948	-86.411	7.6473	4.0857	0.02286
9.59	0.068859	-86.673	7.5594	4.0857	0.021618
9.6	0.068058	-86.939	7.4715	4.0857	0.020376
9.61	0.067241	-87.204	7.4715	4.0857	0.019134
9.62	0.066327	-87.469	7.3836	4.0857	0.017892
9.63	0.065746	-87.736	7.3836	4.0857	0.01665
9.64	0.065412	-87.999	7.3836	4.0857	0.015408
9.65	0.064369	-88.262	7.2957	4.0857	0.014166
9.66	0.06388	-88.525	7.2957	4.0857	0.012924
9.67	0.063453	-88.789	7.2078	4.0857	0.011682
9.68	0.062495	-89.053	7.2078	4.0857	0.010439
9.69	0.061961	-89.313	7.2078	4.0857	0.0091974
9.7	0.061018	-89.578	7.1199	4.0857	0.0079553
9.71	0.060452	-89.842	7.1199	4.0857	0.0067132
9.72	0.059776	-90.106	7.032	4.1946	0.0054712
9.73	0.058967	-90.37	7.032	4.1946	0.0042291
9.74	0.058595	-90.634	7.032	4.1946	0.002987
9.75	0.057686	-90.895	6.9441	4.1946	0.001745
9.76	0.057065	-91.16	6.9441	4.1946	0.00058161
9.77	0.056782	-91.424	6.9441	4.1946	-0.00058174
9.78	0.055893	-91.689	6.8562	4.1946	-0.0017451
9.79	0.055362	-91.953	6.8562	4.1946	-0.0029084
9.8	0.054942	-92.216	6.7683	4.1946	-0.0040718
9.81	0.054008	-92.48	6.7683	4.1946	-0.0052351
9.82	0.053504	-92.741	6.7683	4.1946	-0.0063985
9.83	0.053145	-93.006	6.6804	4.1946	-0.0075618
9.84	0.052238	-93.27	6.6804	4.1946	-0.0087251
9.85	0.051749	-93.531	6.6804	4.1946	-0.0098885
9.86	0.051173	-93.796	6.5925	4.1946	-0.011052
9.87	0.050426	-94.061	6.5925	4.1946	-0.012215
9.88	0.049992	-94.322	6.5925	4.1946	-0.013379
9.89	0.049714	-94.584	6.5925	4.1946	-0.014542
9.9	0.049218	-94.85	6.5046	4.1946	-0.015705
9.91	0.048395	-95.112	6.5046	4.1946	-0.016869
9.92	0.048	-95.374	6.5046	4.1946	-0.018032
9.93	0.047475	-95.633	6.4167	4.1946	-0.019195
9.94	0.046863	-95.898	6.4167	4.1946	-0.020359
9.95	0.046121	-96.159	6.4167	4.1946	-0.021522
9.96	0.045722	-96.42	6.4167	4.1946	-0.022685
9.97	0.045447	-96.683	6.4167	4.3035	-0.023849
9.98	0.045062	-96.946	6.3288	4.3035	-0.025012
9.99	0.044099	-97.209	6.3288	4.3035	-0.026175
10	0.043544	-97.468	6.3288	4.3035	-0.027339
10.01	0.043322	-97.734	6.3288	4.3035	-0.028438
10.02	0.043039	-97.994	6.3288	4.3035	-0.029537
10.03	0.04223	-98.256	6.2409	4.3035	-0.030636
10.04	0.044564	-98.518	6.2409	4.3035	-0.031735
10.05	0.044106	-98.778	6.2409	4.3035	-0.032835
10.06	0.043788	-99.04	6.2409	4.3035	-0.033934
10.07	0.043531	-99.302	6.2409	4.3035	-0.035033
10.08	0.043307	-99.565	6.2409	4.3035	-0.036132
10.09	0.042391	-99.829	6.153	4.3035	-0.037231
10.1	0.041708	-100.09	6.153	4.3035	-0.03833
10.11	0.041319	-100.35	6.153	4.3035	-0.03943
10.12	0.04093	-100.61	6.153	4.3035	-0.040529
10.13	0.040611	-100.87	6.153	4.3035	-0.041628
10.14	0.039913	-101.13	6.0651	4.3035	-0.042727
10.15	0.038965	-101.39	6.0651	4.3035	-0.043826
10.16	0.038337	-101.65	6.0651	4.3035	-0.044925
10.17	0.037895	-101.91	6.0651	4.3035	-0.046025
10.18	0.037542	-102.17	6.0651	4.3035	-0.047124
10.19	0.036673	-102.43	5.9772	4.3035	-0.048223
10.2	0.038957	-102.69	5.9772	4.3035	-0.049322
10.21	0.038352	-102.95	5.9772	4.3035	-0.050421
