t	u1	u2	lambda	p	e	u1opt	u2opt
0.96	0.066319	-0.035617	1.9361	3.6918	-23.684	0	0
0.97	0.071169	-0.035274	1.9532	3.6918	-23.575	0	0
0.98	0.066294	-0.079769	1.9812	3.7797	-23.357	0	0
0.99	0.065648	-0.076843	1.9978	3.7797	-23.248	0	0
1	0.069791	-0.075184	2.0195	3.7797	-23.139	0	0
1.01	0.065287	-0.069828	2.0384	3.8676	-23.03	0	0
1.02	0.070979	-0.071181	2.0579	3.8676	-22.922	0	0
1.03	0.068653	-0.063602	2.0791	3.8676	-22.813	0	0
1.04	0.066055	-0.059196	2.0916	3.9555	-22.704	0	0
1.05	0.070658	-0.056664	2.1141	3.9555	-22.595	0	0
1.06	0.06764	-0.051637	2.1302	4.0434	-22.486	0	0
1.07	0.073218	-0.048738	2.1481	3.9555	-22.377	0	0
1.08	0.069757	-0.050697	2.1684	4.0434	-22.268	0	0
1.09	0.068079	-0.048322	2.1803	4.0434	-22.159	0	0
1.1	0.071154	-0.05059	2.2025	4.1313	-22.05	0	0
1.11	0.06998	-0.048397	2.2184	4.1313	-21.941	0	0
1.12	0.074309	-0.047172	2.2362	4.1313	-21.832	0	0
1.13	0.071682	-0.046518	2.2563	4.1313	-21.724	0	0
1.14	0.075558	-0.046201	2.2682	4.2192	-21.615	0	0
1.15	0.073595	-0.046083	2.2933	4.2192	-21.506	0	0
1.16	0.070245	-0.046083	2.308	4.3071	-21.397	0	0
1.17	0.075925	-0.046153	2.3251	4.3071	-21.288	0	0
1.18	0.073769	-0.046263	2.3449	4.3071	-21.179	0	0
1.19	0.071728	-0.046398	2.3565	4.3071	-21.07	0	0
1.2	0.074729	-0.050148	2.3785	4.395	-20.961	0	0
1.21	0.073567	-0.04883	2.3944	4.395	-20.852	0	0
1.22	0.078173	-0.055724	2.4081	4.395	-20.744	0	0
1.23	0.075539	-0.055863	2.4299	4.395	-20.635	0	0
1.24	0.072087	-0.060016	2.4427	4.4829	-20.526	0	0
1.25	0.078324	-0.062538	2.4503	4.4829	-20.417	0	0
1.26	0.076182	-0.068542	2.4727	4.4829	-20.308	0	0
1.27	0.074165	-0.027528	2.486	4.4829	-20.308	0	0
1.28	0.076559	-0.032649	2.5022	4.5708	-20.199	0	0
1.29	0.076069	-0.035743	2.5214	4.5708	-20.09	0	0
1.3	0.074662	-0.04088	2.5327	4.5708	-19.981	0	0
1.31	0.078689	-0.043982	2.5546	4.5708	-19.872	0	0
1.32	0.07638	-0.049485	2.5703	4.5708	-19.763	0	0
1.33	0.080911	-0.056805	2.5796	4.5708	-19.654	0	0
1.34	0.078164	-0.061197	2.6031	4.5708	-19.546	0	0
1.35	0.075865	-0.023677	2.617	4.6587	-19.546	0	0
1.36	0.074855	-0.030861	2.6252	4.6587	-19.437	0	0
1.37	0.079351	-0.035173	2.6419	4.6587	-19.328	0	0
1.38	0.077177	-0.04463	2.6579	4.6587	-19.219	0	0
1.39	0.075356	-0.054285	2.6673	4.6587	-19.11	0	0
1.4	0.079357	-0.019874	2.688	4.6587	-19.11	0	0
1.41	0.077084	-0.028893	2.7031	4.7466	-19.001	0	0
1.42	0.082548	-0.037529	2.712	4.7466	-18.892	0	0
1.43	0.080168	-0.050301	2.7353	4.7466	-18.783	0	0
1.44	0.078086	-0.062357	2.749	4.7466	-18.674	0	0
1.45	0.0823	-0.024918	2.7655	4.7466	-18.674	0	0
1.46	0.079784	-0.03539	2.7849	4.7466	-18.566	0	0
1.47	0.079195	-0.045244	2.7963	4.7466	-18.457	0	0
1.48	0.082477	-0.05958	2.8114	4.7466	-18.348	0	0
1.49	0.07965	-0.023486	2.83	4.8345	-18.348	0	0
1.5	0.078367	-0.034753	2.8409	4.8345	-18.239	0	0
1.51	0.082692	-0.053524	2.8593	4.8345	-18.13	0	0
1.52	0.080395	-0.020049	2.8763	4.8345	-18.13	0	0
1.53	0.078479	-0.032862	2.8863	4.8345	-18.021	0	0
1.54	0.083102	-0.0481	2.8966	4.8345	-17.912	0	0
1.55	0.08069	-0.016985	2.9163	4.8345	-17.912	0	0
1.56	0.078715	-0.031192	2.9279	4.8345	-17.803	0	0
1.57	0.082704	-0.047253	2.9431	4.9224	-17.694	0	0
1.58	0.081349	-0.016623	2.9617	4.9224	-17.694	0	0
1.59	0.07973	-0.031117	2.9727	4.9224	-17.585	0	0
1.6	0.084201	-0.051793	2.9876	4.9224	-17.477	0	0
1.61	0.081854	-0.019443	3.006	4.9224	-17.477	0	0
1.62	0.079916	-0.032921	3.0169	4.9224	-17.368	0	0
1.63	0.084055	-0.0083688	3.0352	4.9224	-17.368	0	0
1.64	0.08172	-0.026451	3.0521	4.9224	-17.259	0	0
1.65	0.079763	-0.0448	3.0621	5.0103	-17.15	0	0
1.66	0.084538	-0.015522	3.0831	5.0103	-17.15	0	0
1.67	0.082542	-0.030814	3.0984	5.0103	-17.041	0	0
1.68	0.080776	-0.0073329	3.1074	5.0103	-17.041	0	0
1.69	0.084794	-0.026048	3.1279	5.0103	-16.932	0	0
1.7	0.082572	-0.0045878	3.1428	5.0103	-16.932	0	0
1.71	0.08075	-0.024496	3.1517	5.0103	-16.823	0	0
1.72	0.085415	-0.039922	3.1613	5.0982	-16.714	0	0
1.73	0.083911	-0.01292	3.1806	5.0982	-16.714	0	0
1.74	0.082272	-0.037157	3.1919	5.0982	-16.605	0	0
1.75	0.086759	-0.011356	3.207	5.0982	-16.605	0	0
1.76	0.084436	-0.036304	3.2256	5.0982	-16.496	0	0
1.77	0.081294	-0.010921	3.2365	5.1861	-16.496	0	0
1.78	0.087077	-0.040562	3.2549	5.1861	-16.388	0	0
1.79	0.085292	-0.013506	3.2718	5.1861	-16.388	0	0
1.8	0.08357	-0.037712	3.2818	5.1861	-16.279	0	0
1.81	0.087805	-0.011892	3.2996	5.1861	-16.279	0	0
1.82	0.084781	-0.036828	3.3163	5.274	-16.17	0	0
1.83	0.082732	-0.011439	3.3261	5.274	-16.17	0	0
1.84	0.088574	-0.03663	3.3402	5.274	-16.061	0	0
1.85	0.086708	-0.011392	3.3582	5.274	-16.061	0	0
1.86	0.084954	-0.041118	3.3688	5.274	-15.952	0	0
1.87	0.089173	-0.014111	3.387	5.274	-15.952	0	0
1.88	0.086835	0.0018358	3.4038	5.3619	-15.952	0	0
1.89	0.085785	-0.018087	3.4138	5.3619	-15.843	0	0
1.9	0.090971	-0.00058114	3.4196	5.3619	-15.843	0	0
1.91	0.088638	-0.026426	3.4411	5.3619	-15.734	0	0
1.92	0.086327	-0.0055745	3.4538	5.4498	-15.734	0	0
1.93	0.091483	-0.037891	3.4732	5.4498	-15.625	0	0
1.94	0.089468	-0.012414	3.4907	5.4498	-15.625	0	0
1.95	0.087652	0.0026297	3.5011	5.4498	-15.625	0	0
1.96	0.092314	-0.017826	3.5116	5.4498	-15.516	0	0
1.97	0.088089	-0.00063552	3.5314	5.5377	-15.516	0	0
1.98	0.088155	-0.026666	3.5431	5.5377	-15.407	0	0
1.99	0.093665	-0.0059247	3.55	5.5377	-15.407	0	0
2	0.091405	-0.038306	3.5721	5.5377	-15.299	0	0
2.01	0.087617	-0.012867	3.5851	5.6256	-15.299	0	0
2.02	0.088012	0.0021538	3.5928	5.6256	-15.299	0	0
2.03	0.093291	-0.021557	3.6057	5.6256	-15.19	0	0
2.04	0.091329	-0.0030465	3.623	5.6256	-15.19	0	0
2.05	0.08839	0.0078835	3.6332	5.7135	-15.19	0	0
2.06	0.094306	-0.018243	3.6511	5.7135	-15.081	0	0
2.07	0.092621	-0.0011591	3.6678	5.7135	-15.081	0	0
2.08	0.090977	-0.031254	3.6776	5.7135	-14.972	0	0
2.09	0.095006	-0.0089117	3.6878	5.8014	-14.972	0	0
2.1	0.09399	0.0042813	3.7074	5.8014	-14.972	0	0
2.11	0.092512	-0.020508	3.719	5.8014	-14.863	0	0
2.12	0.097546	-0.0026359	3.7259	5.8014	-14.863	0	0
2.13	0.094796	0.0079177	3.7479	5.8893	-14.863	0	0
2.14	0.093854	-0.01519	3.7609	5.8893	-14.754	0	0
2.15	0.092567	0.00043543	3.7686	5.8893	-14.754	0	0
2.16	0.095477	-0.034967	3.7815	5.9772	-14.645	0	0
2.17	0.09538	-0.011312	3.7988	5.9772	-14.645	0	0
2.18	0.094286	0.0026556	3.809	5.9772	-14.645	0	0
2.19	0.099514	-0.029279	3.815	5.9772	-14.536	0	0
2.2	0.09724	-0.0080232	3.8365	5.9772	-14.536	0	0
2.21	0.095296	0.0045283	3.8493	6.0651	-14.536	0	0
2.22	0.094565	-0.028243	3.8568	6.0651	-14.427	0	0
2.23	0.098291	-0.0074806	3.8696	6.153	-14.427	0	0
2.24	0.097882	0.0047793	3.8868	6.153	-14.427	0	0
2.25	0.096707	-0.024163	3.8969	6.153	-14.318	0	0
2.26	0.095471	-0.0051408	3.9029	6.153	-14.318	0	0
2.27	0.098649	0.0060915	3.9216	6.2409	-14.318	0	0
2.28	0.098352	-0.023457	3.9355	6.2409	-14.21	0	0
2.29	0.097304	-0.0047936	3.9437	6.2409	-14.21	0	0
2.3	0.10264	0.0062271	3.9485	6.2409	-14.21	0	0
2.31	0.099245	-0.027448	3.9694	6.3288	-14.101	0	0
2.32	0.099068	-0.0072195	3.9817	6.3288	-14.101	0	0
2.33	0.10432	0.0047252	3.9934	6.3288	-14.101	0	0
2.34	0.10216	-0.028404	4.0139	6.3288	-13.992	0	0
2.35	0.099566	-0.0078536	4.026	6.4167	-13.992	0	0
2.36	0.099322	0.0042814	4.0331	6.4167	-13.992	0	0
2.37	0.10468	0.011447	4.0417	6.4167	-13.992	0	0
2.38	0.10266	-0.013661	4.0604	6.4167	-13.883	0	0
2.39	0.099712	0.00078275	4.0714	6.5046	-13.883	0	0
2.4	0.099905	0.0093116	4.078	6.5046	-13.883	0	0
2.41	0.10572	-0.018232	4.0818	6.5046	-13.774	0	0
2.42	0.10376	-0.001986	4.1021	6.5046	-13.774	0	0
2.43	0.10025	0.0076073	4.114	6.5925	-13.774	0	0
2.44	0.10123	-0.016067	4.1211	6.5046	-13.665	0	0
2.45	0.098953	-0.00077687	4.1253	6.5925	-13.665	0	0
2.46	0.10538	0.0082518	4.1321	6.5925	-13.665	0	0
2.47	0.10388	-0.022598	4.1498	6.5925	-13.556	0	0
2.48	0.10245	-0.0047028	4.1602	6.5925	-13.556	0	0
2.49	0.10122	0.0058642	4.1664	6.5925	-13.556	0	0
2.5	0.10636	-0.028079	4.1744	6.6804	-13.447	0	0
2.51	0.10523	-0.0080085	4.1927	6.6804	-13.447	0	0
2.52	0.10389	0.0038428	4.2036	6.6804	-13.447	0	0
2.53	0.10267	-0.033788	4.21	6.6804	-13.338	0	0
2.54	0.1034	-0.011449	4.2138	6.6804	-13.338	0	0
2.55	0.10656	0.0017418	4.216	6.7683	-13.338	0	0
2.56	0.10592	-0.035098	4.2353	6.7683	-13.229	0	0
2.57	0.10478	-0.012292	4.2467	6.7683	-13.229	0	0
2.58	0.10366	0.0011746	4.2534	6.7683	-13.229	0	0
2.59	0.10267	0.0091265	4.2574	6.7683	-13.229	0	0
2.6	0.10706	-0.022359	4.2681	6.8562	-13.12	0	0
2.61	0.1066	-0.0048395	4.2841	6.8562	-13.12	0	0
2.62	0.10559	0.0055058	4.2935	6.8562	-13.12	0	0
2.63	0.10455	-0.024567	4.2991	6.8562	-13.012	0	0
2.64	0.1045	-0.0062123	4.3024	6.8562	-13.012	0	0
2.65	0.10192	0.0046258	4.3043	6.9441	-13.012	0	0
2.66	0.10271	-0.029157	4.3054	6.9441	-12.903	0	0
2.67	0.10817	-0.0089923	4.3212	6.9441	-12.903	0	0
2.68	0.1069	0.0029148	4.3334	6.9441	-12.903	0	0
2.69	0.10666	-0.034683	4.3407	6.9441	-12.794	0	0
2.7	0.10391	-0.012325	4.3449	7.032	-12.794	0	0
2.71	0.1058	0.0008777	4.3474	6.9441	-12.794	0	0
2.72	0.11017	0.0086735	4.3533	7.032	-12.794	0	0
2.73	0.10898	-0.019303	4.3704	7.032	-12.685	0	0
2.74	0.10779	-0.0033126	4.3805	7.032	-12.685	0	0
2.75	0.10491	0.0061298	4.3864	7.1199	-12.685	0	0
2.76	0.10789	-0.024476	4.3899	7.032	-12.576	0	0
2.77	0.10545	-0.0064364	4.392	7.1199	-12.576	0	0
2.78	0.10544	0.0042158	4.3932	7.1199	-12.576	0	0
2.79	0.1116	-0.025676	4.394	7.1199	-12.467	0	0
2.8	0.10827	-0.0072142	4.4124	7.2078	-12.467	0	0
2.81	0.10979	0.0036871	4.4233	7.1199	-12.467	0	0
2.82	0.10776	-0.030058	4.4297	7.2078	-12.358	0	0
2.83	0.10774	-0.0098717	4.4335	7.2078	-12.358	0	0
2.84	0.10731	0.0020485	4.4357	7.2078	-12.358	0	0
2.85	0.10683	0.0090872	4.437	7.2078	-12.358	0	0
2.86	0.10639	-0.016096	4.4378	7.2078	-12.249	0	0
2.87	0.10528	-0.0016962	4.4383	7.2957	-12.249	0	0
2.88	0.11125	0.0068066	4.4386	7.2957	-12.249	0	0
2.89	0.11125	-0.020753	4.4567	7.2957	-12.14	0	0
2.9	0.11055	-0.0045156	4.4674	7.2957	-12.14	0	0
2.91	0.10976	0.0050723	4.4738	7.2957	-12.14	0	0
2.92	0.1078	-0.021846	4.4775	7.3836	-12.032	0	0
2.93	0.10885	-0.0052307	4.4797	7.2957	-12.032	0	0
2.94	0.10982	0.0045807	4.481	7.2957	-12.032	0	0
2.95	0.10688	-0.022206	4.4818	7.3836	-11.923	0	0
2.96	0.10956	-0.0055125	4.4822	7.2957	-11.923	0	0
2.97	0.1076	0.0043448	4.4825	7.3836	-11.923	0	0
2.98	0.10766	-0.034463	4.4827	7.3836	-11.814	0	0
2.99	0.10757	-0.01282	4.4828	7.3836	-11.814	0	0
3	0.10745	-3.9364e-05	4.4828	7.3836	-11.814	0	0
3.01	0.11379	0.0075072	4.4829	7.3836	-11.814	0	0
3.02	0.11253	-0.017376	4.5009	7.3836	-11.705	0	0
3.03	0.11149	-0.0027991	4.5115	7.3836	-11.705	0	0
3.04	0.11064	0.0058082	4.5178	7.3836	-11.705	0	0
3.05	0.10812	-0.021689	4.5215	7.4715	-11.596	0	0
3.06	0.10958	-0.0054157	4.5237	7.4715	-11.596	0	0
3.07	0.10978	0.0041937	4.525	7.4715	-11.596	0	0
3.08	0.10962	-0.022712	4.5257	7.4715	-11.487	0	0
3.09	0.10938	-0.0060891	4.5262	7.4715	-11.487	0	0
3.1	0.10915	0.0037267	4.5265	7.4715	-11.487	0	0
3.11	0.10895	-0.035106	4.5266	7.4715	-11.378	0	0
3.12	0.10879	-0.013477	4.5267	7.4715	-11.378	0	0
3.13	0.10865	-0.00070507	4.5268	7.4715	-11.378	0	0
3.14	0.10854	0.0068365	4.5268	7.4715	-11.378	0	0
3.15	0.10845	-0.018049	4.5268	7.4715	-11.269	0	0
3.16	0.10838	-0.0034746	4.5268	7.4715	-11.269	0	0
3.17	0.10832	0.0051317	4.5268	7.4715	-11.269	0	0
3.18	0.10827	-0.022367	4.5268	7.4715	-11.16	0	0
3.19	0.10823	-0.0060932	4.5268	7.4715	-11.16	0	0
3.2	0.10819	0.003516	4.5268	7.4715	-11.16	0	0
3.21	0.10817	-0.030993	4.5268	7.4715	-11.051	0	0
3.22	0.10814	-0.011256	4.5268	7.4715	-11.051	0	0
3.23	0.10813	0.0003979	4.5268	7.4715	-11.051	0	0
3.24	0.10811	0.0072795	4.5268	7.4715	-11.051	0	0
3.25	0.1081	-0.021237	4.5268	7.4715	-10.942	0	0
3.26	0.10809	-0.0055651	4.5268	7.4715	-10.942	0	0
3.27	0.10808	0.003689	4.5268	7.4715	-10.942	0	0
3.28	0.10895	-0.027028	4.5268	7.4715	-10.834	0	0
3.29	0.10713	-0.009054	4.5268	7.5594	-10.834	0	0
3.3	0.1093	0.0015595	4.5268	7.4715	-10.834	0	0
3.31	0.10811	-0.036802	4.5268	7.5594	-10.725	0	0
3.32	0.10892	-0.014895	4.5268	7.4715	-10.725	0	0
3.33	0.11012	-0.001959	4.5268	7.4715	-10.725	0	0
3.34	0.10751	0.0056796	4.5268	7.5594	-10.725	0	0
3.35	0.10942	-0.02239	4.5268	7.4715	-10.616	0	0
3.36	0.10776	-0.0064542	4.5268	7.5594	-10.616	0	0
3.37	0.1088	0.0029557	4.5268	7.4715	-10.616	0	0
3.38	0.10397	-0.036116	4.5117	7.4715	-10.507	0	0
3.39	0.10401	-0.014629	4.4999	7.4715	-10.507	0	0
3.4	0.10451	-0.0019407	4.493	7.4715	-10.507	0	0
3.41	0.10507	-0.039077	4.4888	7.4715	-10.398	0	0
3.42	0.10558	-0.016447	4.4864	7.4715	-10.398	0	0
3.43	0.10602	-0.0030834	4.485	7.4715	-10.398	0	0
3.44	0.10637	0.0048073	4.4841	7.4715	-10.398	0	0
3.45	0.10667	-0.023113	4.4836	7.4715	-10.289	0	0
3.46	0.10691	-0.0070896	4.4833	7.4715	-10.289	0	0
3.47	0.10711	0.0023723	4.4832	7.4715	-10.289	0	0
3.48	0.10727	-0.032223	4.483	7.4715	-10.18	0	0
3.49	0.1074	-0.012538	4.483	7.4715	-10.18	0	0
3.5	0.10751	-0.00091446	4.483	7.4715	-10.18	0	0
3.51	0.10759	0.0059493	4.4829	7.4715	-10.18	0	0
3.52	0.10767	-0.019337	4.4829	7.4715	-10.071	0	0
3.53	0.10152	-0.0049984	4.4785	7.4715	-10.071	0	0
3.54	0.10269	0.0034683	4.4623	7.4715	-10.071	0	0
3.55	0.10365	-0.024112	4.4527	7.4715	-9.9624	0	0
3.56	0.10443	-0.0078877	4.4471	7.4715	-9.9624	0	0
3.57	0.10507	0.0016928	4.4438	7.4715	-9.9624	0	0
3.58	0.10559	-0.032833	4.4418	7.4715	-9.8535	0	0
3.59	0.10602	-0.013106	4.4406	7.4715	-9.8535	0	0
3.6	0.10637	-0.0014582	4.4399	7.4715	-9.8535	0	0
3.61	0.10665	0.0054199	4.4395	7.4715	-9.8535	0	0
3.62	0.10689	-0.019858	4.4393	7.4715	-9.7446	0	0
3.63	0.10708	-0.0055142	4.4392	7.4715	-9.7446	0	0
3.64	0.10103	0.0029555	4.4347	7.4715	-9.7446	0	0
3.65	0.10227	-0.028225	4.4184	7.4715	-9.6357	0	0
3.66	0.10329	-0.010524	4.4088	7.4715	-9.6357	0	0
3.67	0.10413	-7.2273e-05	4.4032	7.4715	-9.6357	0	0
3.68	0.10481	-0.038529	4.3998	7.4715	-9.5268	0	0
3.69	0.10537	-0.016678	4.3978	7.4715	-9.5268	0	0
3.7	0.10583	-0.0037756	4.3967	7.4715	-9.5268	0	0
3.71	0.1062	0.0038433	4.396	7.4715	-9.5268	0	0
3.72	0.1065	-0.024238	4.3956	7.4715	-9.4179	0	0
3.73	0.10675	-0.008309	4.3953	7.4715	-9.4179	0	0
3.74	0.10122	0.0010969	4.3833	7.4715	-9.4179	0	0
3.75	0.10242	-0.033532	4.3701	7.4715	-9.309	0	0
3.76	0.10341	-0.013866	4.3623	7.4715	-9.309	0	0
3.77	0.10421	-0.0022539	4.3577	7.4715	-9.309	0	0
3.78	0.10665	0.004603	4.355	7.4715	-9.309	0	0
3.79	0.10476	-0.023928	4.3534	7.5594	-9.2001	0	0
3.8	0.10643	-0.0082649	4.3524	7.5594	-9.2001	0	0
3.81	0.10719	0.00098414	4.3519	7.5594	-9.2001	0	0
3.82	0.10165	-0.029736	4.3432	7.5594	-9.0912	0	0
3.83	0.10301	-0.011764	4.3284	7.5594	-9.0912	0	0
3.84	0.1041	-0.0011512	4.3197	7.5594	-9.0912	0	0
3.85	0.10499	0.0051153	4.3145	7.5594	-9.0912	0	0
3.86	0.10571	-0.020524	4.3115	7.5594	-8.9823	0	0
3.87	0.1063	-0.0063933	4.3097	7.5594	-8.9823	0	0
3.88	0.10678	0.0019505	4.3086	7.5594	-8.9823	0	0
3.89	0.10097	-0.029304	4.3036	7.5594	-8.8734	0	0
3.9	0.1024	-0.011647	4.287	7.5594	-8.8734	0	0
3.91	0.10358	-0.0012215	4.2773	7.5594	-8.8734	0	0
3.92	0.10455	0.004935	4.2715	7.5594	-8.8734	0	0
3.93	0.10534	-0.020769	4.2681	7.5594	-8.7645	0	0
3.94	0.10598	-0.006677	4.2661	7.5594	-8.7645	0	0
3.95	0.10651	0.0016441	4.2649	7.5594	-8.7645	0	0
3.96	0.10097	-0.038071	4.2558	7.5594	-8.6556	0	0
3.97	0.1024	-0.016963	4.2408	7.5594	-8.6556	0	0
3.98	0.10357	-0.0044991	4.232	7.5594	-8.6556	0	0
3.99	0.10452	0.0028607	4.2267	7.5594	-8.6556	0	0
4	0.1053	-0.032976	4.2237	7.5594	-8.5467	0	0
4.01	0.10594	-0.014024	4.2218	7.5594	-8.5467	0	0
4.02	0.10001	-0.0028331	4.2208	7.5594	-8.5467	0	0
4.03	0.10037	0.0037751	4.2021	7.6473	-8.5467	0	0
4.04	0.1033	-0.024903	4.1911	7.6473	-8.4378	0	0
4.05	0.10489	-0.0093264	4.1846	7.6473	-8.4378	0	0
4.06	0.10594	-0.00012859	4.1808	7.6473	-8.4378	0	0
4.07	0.10671	-0.039326	4.1785	7.6473	-8.3289	0	0
4.08	0.10216	-0.017912	4.1621	7.5594	-8.3289	0	0
4.09	0.10438	-0.005268	4.1495	7.5594	-8.3289	0	0
4.1	0.10281	0.0021985	4.142	7.6473	-8.3289	0	0
4.11	0.10566	-0.033575	4.1376	7.5594	-8.22	0	0
