t	u1	u2	lambda	p	e	u1opt	u2opt
0.73	0.080532	0.058844	1.7488	2.637	-24.555	0	0
0.74	0.086209	0.046851	1.7749	2.7249	-24.337	0	0
0.75	0.071978	0.06102	1.804	2.8128	-24.228	0	0
0.76	0.080975	0.049108	1.8295	2.9007	-24.011	0	0
0.77	0.066272	0.061647	1.8542	2.9886	-23.902	0	0
0.78	0.083781	0.051074	1.8839	2.9886	-23.684	0	0
0.79	0.091298	0.040381	1.9043	3.0765	-23.466	0	0
0.8	0.079547	0.055318	1.9344	3.1644	-23.357	0	0
0.81	0.085052	0.043859	1.9673	3.2523	-23.139	0	0
0.82	0.070897	0.056666	1.9896	3.3402	-23.03	0	0
0.83	0.086411	0.04625	2.0178	3.3402	-22.813	0	0
0.84	0.062026	0.035651	2.0374	3.516	-22.595	0	0
0.85	0.082942	0.050643	2.0641	3.516	-22.486	0	0
0.86	0.070518	0.041518	2.0827	3.6039	-22.268	0	0
0.87	0.085905	0.055266	2.1056	3.6039	-22.159	0	0
0.88	0.073083	0.043542	2.1253	3.6918	-21.941	0	0
0.89	0.0748	0.03217	2.152	3.7797	-21.724	0	0
0.9	0.092668	0.046706	2.179	3.7797	-21.615	0	0
0.91	0.079676	0.037311	2.2046	3.8676	-21.397	0	0
0.92	0.093517	0.027314	2.228	3.8676	-21.179	0	0
0.93	0.080687	0.042663	2.2515	3.9555	-21.07	0	0
0.94	0.082797	0.031446	2.2698	4.0434	-20.852	0	0
0.95	0.082121	0.044397	2.2942	4.0434	-20.744	0	0
0.96	0.086688	0.034066	2.3086	4.1313	-20.526	0	0
0.97	0.08409	0.045238	2.3351	4.1313	-20.417	0	0
0.98	0.078277	0.035928	2.3507	4.1313	-20.199	0	0
0.99	0.084671	0.02391	2.3719	4.2192	-19.981	0	0
1	0.079741	0.038065	2.3905	4.2192	-19.872	0	0
1.01	0.086973	0.026144	2.4098	4.3071	-19.654	0	0
1.02	0.081875	0.038678	2.4308	4.3071	-19.546	0	0
1.03	0.068788	0.028101	2.4433	4.395	-19.328	0	0
1.04	0.084509	0.039129	2.4657	4.395	-19.219	0	0
1.05	0.078649	0.027662	2.4819	4.395	-19.001	0	0
1.06	0.089618	0.040027	2.5033	4.395	-18.892	0	0
1.07	0.077369	0.027487	2.5221	4.4829	-18.674	0	0
1.08	0.074105	0.015632	2.5331	4.4829	-18.457	0	0
1.09	0.085789	0.027813	2.5548	4.4829	-18.348	0	0
1.1	0.078828	0.036841	2.5705	4.4829	-18.239	0	0
1.11	0.085983	0.024194	2.5881	4.5708	-18.021	0	0
1.12	0.08134	0.033999	2.6081	4.5708	-17.912	0	0
1.13	0.087555	0.019509	2.6199	4.6587	-17.694	0	0
1.14	0.08439	0.028455	2.6449	4.6587	-17.585	0	0
1.15	0.079066	0.013852	2.6597	4.6587	-17.368	0	0
1.16	0.090479	0.024409	2.6803	4.6587	-17.259	0	0
1.17	0.082903	0.034343	2.6986	4.6587	-17.15	0	0
1.18	0.095369	0.018065	2.7093	4.6587	-16.932	0	0
1.19	0.079729	0.025956	2.7337	4.7466	-16.823	0	0
1.2	0.077925	0.034316	2.7481	4.7466	-16.714	0	0
1.21	0.09193	0.017108	2.761	4.7466	-16.496	0	0
1.22	0.084561	0.026521	2.7822	4.7466	-16.388	0	0
1.23	0.078256	0.033708	2.7947	4.7466	-16.279	0	0
1.24	0.07301	0.014131	2.8021	4.7466	-16.061	0	0
1.25	0.085356	0.021752	2.8184	4.7466	-15.952	0	0
1.26	0.078827	0.028087	2.8341	4.7466	-15.843	0	0
1.27	0.062035	0.033457	2.8434	4.8345	-15.734	0	0
1.28	0.081807	0.014484	2.864	4.8345	-15.516	0	0
1.29	0.078021	0.018483	2.879	4.8345	-15.407	0	0
1.3	0.073616	0.024981	2.8879	4.8345	-15.299	0	0
1.31	0.086249	0.030446	2.905	4.8345	-15.19	0	0
1.32	0.079824	0.033439	2.9213	4.8345	-15.081	0	0
1.33	0.07452	0.013062	2.9308	4.8345	-14.863	0	0
1.34	0.086182	0.016232	2.9516	4.8345	-14.754	0	0
1.35	0.079743	0.020169	2.9668	4.8345	-14.645	0	0
1.36	0.074472	0.02433	2.9757	4.8345	-14.536	0	0
1.37	0.086825	0.024481	2.9929	4.8345	-14.427	0	0
1.38	0.08031	0.024334	3.0091	4.8345	-14.318	0	0
1.39	0.074979	0.026084	3.0187	4.8345	-14.21	0	0
1.4	0.087954	0.026881	3.0327	4.8345	-14.101	0	0
1.41	0.081278	0.027117	3.0507	4.8345	-13.992	0	0
1.42	0.081359	0.028885	3.0612	4.7466	-13.883	0	0
1.43	0.082295	0.02783	3.0794	4.8345	-13.774	0	0
1.44	0.085033	0.028836	3.0962	4.7466	-13.665	0	0
1.45	0.07669	0.029194	3.1061	4.7466	-13.556	0	0
1.46	0.088625	0.025236	3.1203	4.7466	-13.447	0	0
1.47	0.081565	0.024734	3.1384	4.7466	-13.338	0	0
1.48	0.075938	0.022132	3.149	4.7466	-13.229	0	0
1.49	0.071388	0.018059	3.1553	4.7466	-13.12	0	0
1.5	0.085721	0.015418	3.1634	4.7466	-13.012	0	0
1.51	0.079463	0.03721	3.1818	4.7466	-13.012	0	0
1.52	0.074341	0.032728	3.1927	4.7466	-12.903	0	0
1.53	0.088914	0.029846	3.1991	4.7466	-12.794	0	0
1.54	0.082121	0.023974	3.2209	4.7466	-12.685	0	0
1.55	0.076557	0.01797	3.2338	4.7466	-12.576	0	0
1.56	0.090767	0.037776	3.2413	4.7466	-12.576	0	0
1.57	0.083677	0.032121	3.2638	4.7466	-12.467	0	0
1.58	0.077869	0.026683	3.2771	4.7466	-12.358	0	0
1.59	0.073118	0.018864	3.2849	4.7466	-12.249	0	0
1.6	0.085896	0.037598	3.3015	4.7466	-12.249	0	0
1.61	0.079729	0.032988	3.3173	4.7466	-12.14	0	0
1.62	0.074681	0.024418	3.3267	4.7466	-12.032	0	0
1.63	0.089316	0.040407	3.3322	4.7466	-12.032	0	0
1.64	0.082575	0.034176	3.3535	4.7466	-11.923	0	0
1.65	0.077053	0.022348	3.366	4.7466	-11.814	0	0
1.66	0.072536	0.038714	3.3735	4.7466	-11.814	0	0
1.67	0.085506	0.029165	3.3897	4.7466	-11.705	0	0
1.68	0.079494	0.042504	3.4055	4.7466	-11.705	0	0
1.69	0.074575	0.034709	3.4147	4.7466	-11.596	0	0
1.7	0.070552	0.024258	3.4202	4.7466	-11.487	0	0
1.71	0.083927	0.039136	3.4353	4.7466	-11.487	0	0
1.72	0.078248	0.026637	3.4504	4.7466	-11.378	0	0
1.73	0.073599	0.040306	3.4593	4.7466	-11.378	0	0
1.74	0.085812	0.024792	3.4796	4.7466	-11.269	0	0
1.75	0.079827	0.038981	3.4945	4.7466	-11.269	0	0
1.76	0.074929	0.04736	3.5033	4.7466	-11.269	0	0
1.77	0.070925	0.036635	3.5085	4.7466	-11.16	0	0
1.78	0.077894	0.022153	3.5199	4.8345	-11.051	0	0
1.79	0.07731	0.036953	3.5363	4.8345	-11.051	0	0
1.8	0.074278	0.045691	3.546	4.8345	-11.051	0	0
1.81	0.087623	0.03518	3.5636	4.8345	-10.942	0	0
1.82	0.081644	0.044409	3.5801	4.8345	-10.942	0	0
1.83	0.076661	0.026274	3.5899	4.8345	-10.834	0	0
1.84	0.089218	0.038915	3.6075	4.8345	-10.834	0	0
1.85	0.082859	0.04638	3.624	4.8345	-10.834	0	0
1.86	0.070557	0.029503	3.6338	4.9224	-10.725	0	0
1.87	0.071502	0.040587	3.6395	4.9224	-10.725	0	0
1.88	0.087061	0.047132	3.6513	4.9224	-10.725	0	0
1.89	0.081663	0.031783	3.6679	4.9224	-10.616	0	0
1.9	0.076969	0.041698	3.6777	4.9224	-10.616	0	0
1.91	0.068733	0.047553	3.6835	5.0103	-10.616	0	0
1.92	0.084838	0.027424	3.702	5.0103	-10.507	0	0
1.93	0.080394	0.038889	3.7158	5.0103	-10.507	0	0
1.94	0.076219	0.045659	3.724	5.0103	-10.507	0	0
1.95	0.07263	0.049656	3.7288	5.0103	-10.507	0	0
1.96	0.080108	0.028431	3.7468	5.0982	-10.398	0	0
1.97	0.07893	0.039248	3.7602	5.0982	-10.398	0	0
1.98	0.075918	0.045636	3.7682	5.0982	-10.398	0	0
1.99	0.089447	0.049407	3.7848	5.0982	-10.398	0	0
2	0.079364	0.051634	3.8007	5.1861	-10.398	0	0
2.01	0.077895	0.037277	3.8101	5.1861	-10.289	0	0
2.02	0.075039	0.044237	3.8157	5.1861	-10.289	0	0
2.03	0.088178	0.048346	3.834	5.1861	-10.289	0	0
2.04	0.078464	0.050772	3.8478	5.274	-10.289	0	0
2.05	0.077312	0.052205	3.8559	5.274	-10.289	0	0
2.06	0.092055	0.037379	3.869	5.274	-10.18	0	0
2.07	0.074835	0.044062	3.8864	5.3619	-10.18	0	0
2.08	0.07806	0.048007	3.8967	5.3619	-10.18	0	0
2.09	0.076655	0.050337	3.9028	5.3619	-10.18	0	0
2.1	0.091519	0.051713	3.9147	5.3619	-10.18	0	0
2.11	0.085952	0.052526	3.9314	5.3619	-10.18	0	0
2.12	0.076944	0.035656	3.9413	5.4498	-10.071	0	0
2.13	0.076383	0.042809	3.9471	5.4498	-10.071	0	0
2.14	0.067187	0.047032	3.9505	5.5377	-10.071	0	0
2.15	0.079656	0.049526	3.9645	5.5377	-10.071	0	0
2.16	0.081146	0.050999	3.9788	5.5377	-10.071	0	0
2.17	0.079115	0.051869	3.9873	5.5377	-10.071	0	0
2.18	0.098445	0.052382	4.0006	5.5377	-10.071	0	0
2.19	0.082487	0.052685	4.0181	5.6256	-10.071	0	0
2.2	0.081876	0.035515	4.0285	5.6256	-9.9624	0	0
2.21	0.079298	0.04249	4.0346	5.6256	-9.9624	0	0
2.22	0.086245	0.046609	4.0382	5.7135	-9.9624	0	0
2.23	0.08688	0.049041	4.0583	5.7135	-9.9624	0	0
2.24	0.08413	0.050477	4.0702	5.7135	-9.9624	0	0
2.25	0.08081	0.051325	4.0772	5.7135	-9.9624	0	0
2.26	0.070653	0.051826	4.0814	5.8014	-9.9624	0	0
2.27	0.083352	0.052122	4.0989	5.8014	-9.9624	0	0
2.28	0.08397	0.052296	4.1122	5.8014	-9.9624	0	0
2.29	0.08168	0.0524	4.12	5.8014	-9.9624	0	0
2.3	0.078893	0.033247	4.1246	5.8014	-9.8535	0	0
2.31	0.087257	0.040916	4.1318	5.8893	-9.8535	0	0
2.32	0.087017	0.045444	4.1496	5.8893	-9.8535	0	0
2.33	0.084231	0.048118	4.1601	5.8893	-9.8535	0	0
2.34	0.081106	0.049697	4.1663	5.8893	-9.8535	0	0
2.35	0.07118	0.050629	4.17	5.9772	-9.8535	0	0
2.36	0.073979	0.05118	4.1721	5.9772	-9.8535	0	0
2.37	0.089706	0.051505	4.1885	5.9772	-9.8535	0	0
2.38	0.085749	0.051697	4.2011	5.9772	-9.8535	0	0
2.39	0.077924	0.028225	4.2085	6.0651	-9.7446	0	0
2.4	0.078287	0.037715	4.2129	6.0651	-9.7446	0	0
2.41	0.076924	0.043319	4.2155	6.0651	-9.7446	0	0
2.42	0.087057	0.046628	4.2253	6.153	-9.7446	0	0
2.43	0.086573	0.048582	4.2408	6.153	-9.7446	0	0
2.44	0.084073	0.049736	4.25	6.153	-9.7446	0	0
2.45	0.081339	0.050417	4.2554	6.153	-9.7446	0	0
2.46	0.081665	0.050819	4.2586	6.153	-9.7446	0	0
2.47	0.072163	0.051057	4.2604	6.2409	-9.7446	0	0
2.48	0.090001	0.051197	4.2767	6.2409	-9.7446	0	0
2.49	0.086868	0.05128	4.2891	6.2409	-9.7446	0	0
2.5	0.072283	0.033979	4.2965	6.3288	-9.6357	0	0
2.51	0.077658	0.040878	4.3008	6.3288	-9.6357	0	0
2.52	0.078009	0.044951	4.3034	6.3288	-9.6357	0	0
2.53	0.076974	0.047357	4.3049	6.3288	-9.6357	0	0
2.54	0.075695	0.048777	4.3058	6.3288	-9.6357	0	0
2.55	0.07451	0.049616	4.3063	6.3288	-9.6357	0	0
2.56	0.08585	0.050111	4.3186	6.4167	-9.6357	0	0
2.57	0.085342	0.050403	4.3319	6.4167	-9.6357	0	0
2.58	0.083283	0.050576	4.3397	6.4167	-9.6357	0	0
2.59	0.081062	0.031464	4.3444	6.4167	-9.5268	0	0
2.6	0.067623	0.039158	4.3471	6.5046	-9.5268	0	0
2.61	0.074068	0.0437	4.3487	6.5046	-9.5268	0	0
2.62	0.075337	0.046383	4.3497	6.5046	-9.5268	0	0
2.63	0.075066	0.047967	4.3502	6.5046	-9.5268	0	0
2.64	0.074416	0.048902	4.3506	6.5046	-9.5268	0	0
2.65	0.073746	0.049454	4.3508	6.5046	-9.5268	0	0
2.66	0.073154	0.032431	4.3509	6.5046	-9.4179	0	0
2.67	0.077008	0.039493	4.351	6.5046	-9.4179	0	0
2.68	0.07367	0.043663	4.351	6.5046	-9.4179	0	0
2.69	0.084727	0.046125	4.3629	6.5925	-9.4179	0	0
2.7	0.084471	0.047579	4.3761	6.5925	-9.4179	0	0
2.71	0.082776	0.048438	4.3838	6.5925	-9.4179	0	0
2.72	0.080903	0.027661	4.3884	6.5925	-9.309	0	0
2.73	0.079213	0.036441	4.3911	6.5925	-9.309	0	0
2.74	0.077779	0.041626	4.3927	6.5925	-9.309	0	0
2.75	0.076592	0.044687	4.3936	6.5925	-9.309	0	0
2.76	0.075617	0.046495	4.3942	6.5925	-9.309	0	0
2.77	0.074819	0.047562	4.3945	6.5925	-9.309	0	0
2.78	0.074168	0.030843	4.3947	6.5925	-9.2001	0	0
2.79	0.073637	0.038085	4.3948	6.5925	-9.2001	0	0
2.8	0.073203	0.042361	4.3949	6.5925	-9.2001	0	0
2.81	0.07285	0.044886	4.3949	6.5925	-9.2001	0	0
2.82	0.072561	0.046377	4.395	6.5925	-9.2001	0	0
2.83	0.072326	0.023672	4.395	6.5925	-9.0912	0	0
2.84	0.072134	0.033615	4.395	6.5925	-9.0912	0	0
2.85	0.071978	0.039487	4.395	6.5925	-9.0912	0	0
2.86	0.071851	0.042954	4.395	6.5925	-9.0912	0	0
2.87	0.071747	0.045001	4.395	6.5925	-9.0912	0	0
2.88	0.071662	0.022624	4.395	6.5925	-8.9823	0	0
2.89	0.071593	0.032761	4.395	6.5925	-8.9823	0	0
2.9	0.071536	0.038747	4.395	6.5925	-8.9823	0	0
2.91	0.053457	0.042282	4.3906	6.5925	-8.9823	0	0
2.92	0.05666	0.020783	4.3744	6.5925	-8.8734	0	0
2.93	0.059291	0.031439	4.3648	6.5925	-8.8734	0	0
2.94	0.061447	0.037731	4.3592	6.5925	-8.8734	0	0
2.95	0.063212	0.041447	4.3559	6.5925	-8.8734	0	0
2.96	0.076102	0.043641	4.3539	6.5046	-8.8734	0	0
2.97	0.069151	0.025723	4.3527	6.5046	-8.7645	0	0
2.98	0.06745	0.03412	4.352	6.5046	-8.7645	0	0
2.99	0.067363	0.039079	4.3516	6.5046	-8.7645	0	0
3	0.067718	0.042007	4.3514	6.5046	-8.7645	0	0
3.01	0.068147	0.020151	4.3513	6.5046	-8.6556	0	0
3.02	0.068543	0.030595	4.3512	6.5046	-8.6556	0	0
3.03	0.055666	0.036762	4.3511	6.4167	-8.6556	0	0
3.04	0.055154	0.040404	4.3331	6.4167	-8.6556	0	0
3.05	0.056789	0.02127	4.3224	6.4167	-8.5467	0	0
3.06	0.058801	0.031021	4.3162	6.4167	-8.5467	0	0
3.07	0.060666	0.036779	4.3125	6.4167	-8.5467	0	0
3.08	0.062264	0.040178	4.3103	6.4167	-8.5467	0	0
3.09	0.063592	0.0186	4.309	6.4167	-8.4378	0	0
3.1	0.068992	0.029209	4.3082	6.3288	-8.4378	0	0
3.11	0.066556	0.035474	4.3078	6.3288	-8.4378	0	0
3.12	0.050181	0.039173	4.2924	6.3288	-8.4378	0	0
3.13	0.062329	0.020072	4.2804	6.2409	-8.3289	0	0
3.14	0.058557	0.029843	4.2733	6.2409	-8.3289	0	0
3.15	0.058718	0.035613	4.2692	6.2409	-8.3289	0	0
3.16	0.059913	0.03902	4.2667	6.2409	-8.3289	0	0
3.17	0.065545	0.025359	4.2652	6.153	-8.22	0	0
3.18	0.063409	0.03273	4.2644	6.153	-8.22	0	0
3.19	0.04667	0.037082	4.252	6.153	-8.22	0	0
3.2	0.05724	0.039652	4.2386	6.0651	-8.22	0	0
3.21	0.055066	0.021956	4.2306	6.0651	-8.1111	0	0
3.22	0.055899	0.030485	4.2259	6.0651	-8.1111	0	0
3.23	0.057434	0.035521	4.2232	6.0651	-8.1111	0	0
3.24	0.067996	0.014909	4.2216	5.9772	-8.0022	0	0
3.25	0.045502	0.026089	4.2122	5.9772	-8.0022	0	0
3.26	0.056642	0.03269	4.1971	5.8893	-8.0022	0	0
3.27	0.052928	0.036588	4.1881	5.8893	-8.0022	0	0
3.28	0.053425	0.017605	4.1829	5.8893	-7.8933	0	0
3.29	0.054988	0.027445	4.1797	5.8893	-7.8933	0	0
3.3	0.062191	0.033256	4.1779	5.8014	-7.8933	0	0
3.31	0.059504	0.036687	4.1768	5.8014	-7.8933	0	0
3.32	0.043372	0.0195	4.1611	5.8014	-7.7844	0	0
3.33	0.053929	0.028329	4.1489	5.7135	-7.7844	0	0
3.34	0.051786	0.033542	4.1417	5.7135	-7.7844	0	0
3.35	0.052658	0.036621	4.1374	5.7135	-7.7844	0	0
3.36	0.063257	0.021089	4.1349	5.6256	-7.6755	0	0
3.37	0.058318	0.029032	4.1334	5.6256	-7.6755	0	0
3.38	0.038794	0.033722	4.1326	5.6256	-7.6755	0	0
3.39	0.05406	0.012906	4.114	5.5377	-7.5666	0	0
3.4	0.049417	0.023965	4.1031	5.5377	-7.5666	0	0
3.41	0.049723	0.030495	4.0967	5.5377	-7.5666	0	0
3.42	0.051317	0.034351	4.0928	5.5377	-7.5666	0	0
3.43	0.060153	0.013042	4.0906	5.4498	-7.4577	0	0
3.44	0.037756	0.02381	4.0893	5.4498	-7.4577	0	0
3.45	0.040747	0.030168	4.0705	5.4498	-7.4577	0	0
3.46	0.044055	0.033923	4.0594	5.4498	-7.4577	0	0
3.47	0.047042	0.012554	4.0528	5.4498	-7.3488	0	0
3.48	0.053885	0.023287	4.049	5.3619	-7.3488	0	0
3.49	0.052656	0.029624	4.0467	5.3619	-7.3488	0	0
3.5	0.03663	0.033366	4.0334	5.3619	-7.3488	0	0
3.51	0.04068	0.014292	4.0195	5.3619	-7.2399	0	0
3.52	0.044174	0.024077	4.0113	5.3619	-7.2399	0	0
3.53	0.052637	0.029856	4.0064	5.274	-7.2399	0	0
3.54	0.050877	0.033268	4.0036	5.274	-7.2399	0	0
3.55	0.051481	0.017933	4.0019	5.274	-7.131	0	0
3.56	0.035309	0.025992	3.9925	5.274	-7.131	0	0
3.57	0.039593	0.030751	3.9774	5.274	-7.131	0	0
3.58	0.052203	0.033562	3.9684	5.1861	-7.131	0	0
3.59	0.053375	0.013936	3.9631	5.1861	-7.0221	0	0
3.6	0.050493	0.023397	3.96	5.1861	-7.0221	0	0
3.61	0.050737	0.028984	3.9582	5.1861	-7.0221	0	0
3.62	0.035773	0.032282	3.942	5.1861	-7.0221	0	0
3.63	0.039788	0.012946	3.9295	5.1861	-6.9132	0	0
3.64	0.043168	0.022577	3.9222	5.1861	-6.9132	0	0
3.65	0.045962	0.028264	3.9178	5.1861	-6.9132	0	0
3.66	0.048255	0.031622	3.9152	5.1861	-6.9132	0	0
3.67	0.061578	0.012321	3.9137	5.0982	-6.8043	0	0
3.68	0.038967	0.021973	3.8977	5.0982	-6.8043	0	0
3.69	0.040435	0.027672	3.8854	5.0982	-6.8043	0	0
3.7	0.042945	0.031038	3.8781	5.0982	-6.8043	0	0
3.71	0.045427	0.01174	3.8738	5.0982	-6.6954	0	0
3.72	0.047594	0.021395	3.8713	5.0982	-6.6954	0	0
3.73	0.04941	0.027096	3.8698	5.0982	-6.6954	0	0
3.74	0.033574	0.030462	3.8605	5.0982	-6.6954	0	0
3.75	0.037917	0.03245	3.8454	5.0982	-6.6954	0	0
3.76	0.050506	0.017951	3.8365	5.0103	-6.5865	0	0
3.77	0.039823	0.024827	3.8312	5.0982	-6.5865	0	0
3.78	0.049585	0.028887	3.8281	5.0103	-6.5865	0	0
3.79	0.049208	0.031285	3.8263	5.0103	-6.5865	0	0
3.8	0.034022	0.017028	3.8101	5.0103	-6.4776	0	0
3.81	0.03795	0.024047	3.7977	5.0103	-6.4776	0	0
3.82	0.04129	0.028191	3.7903	5.0103	-6.4776	0	0
3.83	0.044061	0.030638	3.786	5.0103	-6.4776	0	0
3.84	0.046338	0.010799	3.7834	5.0103	-6.3687	0	0
3.85	0.048203	0.020133	3.7819	5.0103	-6.3687	0	0
3.86	0.033065	0.025645	3.7691	5.0103	-6.3687	0	0
3.87	0.044399	0.0289	3.7554	4.9224	-6.3687	0	0
3.88	0.042669	0.030821	3.7474	4.9224	-6.3687	0	0
3.89	0.043805	0.016284	3.7426	4.9224	-6.2598	0	0
3.9	0.045569	0.023137	3.7398	4.9224	-6.2598	0	0
3.91	0.030622	0.027183	3.7262	4.9224	-6.2598	0	0
3.92	0.035107	0.029573	3.7121	4.9224	-6.2598	0	0
3.93	0.03881	0.0096993	3.7038	4.9224	-6.1509	0	0
3.94	0.041848	0.019013	3.6989	4.9224	-6.1509	0	0
3.95	0.044334	0.024513	3.696	4.9224	-6.1509	0	0
3.96	0.05346	0.027761	3.6943	4.8345	-6.1509	0	0
3.97	0.032582	0.029679	3.6849	4.8345	-6.1509	0	0
3.98	0.035347	0.013461	3.6697	4.8345	-6.042	0	0
3.99	0.038451	0.021	3.6608	4.8345	-6.042	0	0
4	0.041265	0.025451	3.6555	4.8345	-6.042	0	0
4.01	0.043655	0.028079	3.6524	4.8345	-6.042	0	0
4.02	0.045637	0.029631	3.6505	4.8345	-6.042	0	0
4.03	0.02993	0.013198	3.6411	4.8345	-5.9331	0	0
4.04	0.034378	0.020609	3.6258	4.8345	-5.9331	0	0
4.05	0.038023	0.024985	3.6169	4.8345	-5.9331	0	0
4.06	0.041006	0.027569	3.6116	4.8345	-5.9331	0	0
4.07	0.043445	0.011745	3.6084	4.8345	-5.8242	0	0
4.08	0.045437	0.019516	3.6066	4.8345	-5.8242	0	0
4.09	0.03105	0.024104	3.5904	4.8345	-5.8242	0	0
4.1	0.035258	0.026814	3.5779	4.8345	-5.8242	0	0
4.11	0.050151	0.028414	3.5706	4.7466	-5.8242	0	0
4.12	0.037746	0.0080739	3.5662	4.8345	-5.7153	0	0
4.13	0.048134	0.017113	3.5636	4.7466	-5.7153	0	0
4.14	0.053823	0.02245	3.5621	4.7466	-5.7153	0	0
4.15	0.025712	0.025602	3.5493	4.8345	-5.7153	0	0
4.16	0.03878	0.027463	3.5357	4.7466	-5.7153	0	0
4.17	0.039171	0.01289	3.5276	4.7466	-5.6064	0	0
4.18	0.041006	0.019721	3.5229	4.7466	-5.6064	0	0
4.19	0.043001	0.023755	3.5201	4.7466	-5.6064	0	0
