t	u1	u2	lambda	p	e	u1opt	u2opt
11.83	-0.17744	0.003876	-141.23	-3.7797	1.6899	-0.51655	0.0034146
11.84	-0.17314	0.0036397	-141.48	-3.8676	1.6899	-0.51683	0.0033662
11.85	-0.17746	0.0034807	-141.72	-3.8676	1.6899	-0.51711	0.0033178
11.86	-0.1741	0.0033673	-141.97	-3.9555	1.6899	-0.51739	0.0032694
11.87	-0.1785	0.0032809	-142.21	-3.9555	1.6899	-0.51767	0.003221
11.88	-0.17382	0.0032104	-142.45	-4.0434	1.6899	-0.51795	0.0031725
11.89	-0.17963	0.0031493	-142.69	-4.0434	1.6899	-0.51823	0.0031241
11.9	-0.17721	0.0030937	-142.93	-4.0434	1.6899	-0.51852	0.0030757
11.91	-0.17374	0.0036744	-143.17	-4.1313	1.581	-0.5188	0.0030273
11.92	-0.17901	0.0033651	-143.41	-4.1313	1.581	-0.51908	0.0029789
11.93	-0.17633	0.003163	-143.65	-4.2192	1.581	-0.51936	0.0029305
11.94	-0.18159	0.0030242	-143.89	-4.2192	1.581	-0.51964	0.0028821
11.95	-0.17954	0.0029228	-144.13	-4.2192	1.581	-0.51992	0.0028337
11.96	-0.17696	0.0028434	-144.36	-4.3071	1.581	-0.5202	0.0027853
11.97	-0.18249	0.0036451	-144.6	-4.3071	1.4721	-0.52048	0.0027369
11.98	-0.18072	0.0032313	-144.83	-4.3071	1.4721	-0.52076	0.0026884
11.99	-0.17879	0.0029674	-145.06	-4.395	1.4721	-0.52104	0.00264
12	-0.17855	0.0027921	-145.29	-4.395	1.4721	-0.52132	0.0025916
12.01	-0.1837	0.0027697	-145.53	-4.395	1.4721	-0.52135	0.0026444
12.02	-0.18176	0.0027781	-145.76	-4.4829	1.4721	-0.52137	0.0026973
12.03	-0.18154	0.003508	-145.99	-4.4829	1.3632	-0.5214	0.0027501
12.04	-0.18093	0.0032577	-146.21	-4.4829	1.3632	-0.52142	0.0028029
12.05	-0.18	0.0031315	-146.44	-4.5708	1.3632	-0.52145	0.0028557
12.06	-0.18039	0.0030787	-146.66	-4.5708	1.3632	-0.52147	0.0029085
12.07	-0.186	0.0030692	-146.9	-4.5708	1.3632	-0.52149	0.0029613
12.08	-0.18466	0.0037183	-147.13	-4.6587	1.2543	-0.52152	0.0030141
12.09	-0.18493	0.0034905	-147.35	-4.6587	1.2543	-0.52154	0.003067
12.1	-0.18473	0.0033777	-147.58	-4.6587	1.2543	-0.52157	0.0031198
12.11	-0.18448	0.0033328	-147.8	-4.6587	1.2543	-0.52159	0.0031726
12.12	-0.18396	0.0033279	-148.02	-4.7466	1.2543	-0.52161	0.0032254
12.13	-0.18495	0.0041281	-148.24	-4.7466	1.1454	-0.52164	0.0032782
12.14	-0.18533	0.0038412	-148.46	-4.7466	1.1454	-0.52166	0.003331
12.15	-0.18522	0.0036934	-148.68	-4.8345	1.1454	-0.52169	0.0033838
12.16	-0.1865	0.0036279	-148.9	-4.8345	1.1454	-0.52171	0.0034366
12.17	-0.18712	0.0036108	-149.12	-4.8345	1.1454	-0.52174	0.0034895
12.18	-0.1868	0.0043257	-149.34	-4.9224	1.0365	-0.52176	0.0035423
12.19	-0.18276	0.0040665	-149.55	-4.9224	1.0365	-0.52178	0.0035951
12.2	-0.18461	0.0039352	-149.76	-4.9224	1.0365	-0.52181	0.0036479
12.21	-0.18478	0.0038793	-149.97	-5.0103	1.0365	-0.52183	0.0037007
12.22	-0.18758	0.003868	-150.18	-5.0103	1.0365	-0.52186	0.0037535
12.23	-0.18914	0.004516	-150.4	-5.0103	0.9276	-0.52188	0.0038063
12.24	-0.18256	0.0042876	-150.62	-5.0982	0.9276	-0.5219	0.0038592
12.25	-0.18626	0.0041744	-150.82	-5.0982	0.9276	-0.52193	0.003912
12.26	-0.1885	0.0041703	-151.03	-5.0982	0.9276	-0.52186	0.0040058
12.27	-0.18893	0.0051708	-151.24	-5.1861	0.8187	-0.5218	0.0040995
12.28	-0.18617	0.004836	-151.45	-5.1861	0.8187	-0.52173	0.0041933
12.29	-0.1889	0.0046767	-151.65	-5.1861	0.8187	-0.52166	0.0042871
12.3	-0.19058	0.0046212	-151.86	-5.274	0.8187	-0.5216	0.0043809
12.31	-0.18756	0.0046269	-152.06	-5.274	0.8187	-0.52153	0.0044747
12.32	-0.19036	0.0053721	-152.27	-5.274	0.7098	-0.52146	0.0045685
12.33	-0.18655	0.0051476	-152.47	-5.3619	0.7098	-0.5214	0.0046622
12.34	-0.19028	0.0050536	-152.67	-5.3619	0.7098	-0.52133	0.004756
12.35	-0.18471	0.0050365	-152.88	-5.4498	0.7098	-0.52126	0.0048498
12.36	-0.19006	0.005065	-153.07	-5.4498	0.7098	-0.5212	0.0049436
12.37	-0.18729	0.0060847	-153.27	-5.4498	0.6009	-0.52113	0.0050374
12.38	-0.19021	0.0057612	-153.47	-5.5377	0.6009	-0.52107	0.0051312
12.39	-0.18828	0.0056087	-153.67	-5.5377	0.6009	-0.521	0.005225
12.4	-0.19156	0.0055571	-153.86	-5.6256	0.6009	-0.52093	0.0053187
12.41	-0.19029	0.0055652	-154.05	-5.6256	0.6009	-0.52087	0.0054125
12.42	-0.18789	0.0063898	-154.25	-5.6256	0.492	-0.5208	0.0055063
12.43	-0.19218	0.0061341	-154.44	-5.7135	0.492	-0.52073	0.0056001
12.44	-0.19084	0.0060217	-154.63	-5.7135	0.492	-0.52067	0.0056939
12.45	-0.18683	0.0059938	-154.83	-5.8014	0.492	-0.5206	0.0057877
12.46	-0.19346	0.0060158	-155.01	-5.8014	0.492	-0.52053	0.0058814
12.47	-0.19243	0.0060673	-155.2	-5.8014	0.492	-0.52047	0.0059752
12.48	-0.18963	0.0067693	-155.39	-5.8893	0.3831	-0.5204	0.006069
12.49	-0.18969	0.0065895	-155.58	-5.8893	0.3831	-0.52034	0.0061628
12.5	-0.18873	0.0065219	-155.76	-5.8893	0.3831	-0.52027	0.0062566
12.51	-0.18689	0.006288	-155.94	-5.9772	0.3831	-0.52013	0.0061176
12.52	-0.19371	0.0060932	-156.12	-5.9772	0.3831	-0.51999	0.0059786
12.53	-0.19282	0.0059214	-156.31	-6.0651	0.3831	-0.51986	0.0058396
12.54	-0.19303	0.0065446	-156.49	-6.0651	0.2742	-0.51972	0.0057006
12.55	-0.19245	0.0060749	-156.67	-6.0651	0.2742	-0.51958	0.0055616
12.56	-0.19202	0.0057408	-156.85	-6.153	0.2742	-0.51944	0.0054226
12.57	-0.19253	0.0054868	-157.02	-6.153	0.2742	-0.51931	0.0052836
12.58	-0.19111	0.0052802	-157.2	-6.2409	0.2742	-0.51917	0.0051446
12.59	-0.19272	0.0051014	-157.38	-6.2409	0.2742	-0.51903	0.0050056
12.6	-0.19348	0.0049392	-157.55	-6.2409	0.2742	-0.51889	0.0048666
12.61	-0.1929	0.0056548	-157.73	-6.3288	0.1653	-0.51876	0.0047277
12.62	-0.18807	0.0051528	-157.9	-6.3288	0.1653	-0.51862	0.0045887
12.63	-0.189	0.0047997	-158.07	-6.3288	0.1653	-0.51848	0.0044497
12.64	-0.1898	0.0045345	-158.24	-6.4167	0.1653	-0.51834	0.0043107
12.65	-0.19155	0.0043212	-158.41	-6.4167	0.1653	-0.51821	0.0041717
12.66	-0.1926	0.0041386	-158.58	-6.4167	0.1653	-0.51807	0.0040327
12.67	-0.19378	0.003974	-158.74	-6.5046	0.1653	-0.51793	0.0038937
12.68	-0.18941	0.0038201	-158.91	-6.5046	0.1653	-0.51779	0.0037547
12.69	-0.18914	0.0036726	-159.08	-6.5925	0.1653	-0.51766	0.0036157
12.7	-0.19283	0.004232	-159.24	-6.5925	0.0564	-0.51752	0.0034767
12.71	-0.18863	0.0038027	-159.4	-6.5925	0.0564	-0.51738	0.0033377
12.72	-0.18882	0.0034924	-159.57	-6.6804	0.0564	-0.51724	0.0031987
12.73	-0.19292	0.0032526	-159.73	-6.6804	0.0564	-0.5171	0.0030597
12.74	-0.18906	0.0030542	-159.89	-6.6804	0.0564	-0.51697	0.0029207
12.75	-0.19161	0.0028804	-160.05	-6.6804	0.0564	-0.51683	0.0027817
12.76	-0.18735	0.0028167	-160.21	-6.6804	0.0564	-0.51652	0.0027398
12.77	-0.18983	0.0027616	-160.37	-6.6804	0.0564	-0.5162	0.0026978
12.78	-0.18556	0.0027116	-160.52	-6.7683	0.0564	-0.51589	0.0026558
12.79	-0.1894	0.0026645	-160.68	-6.7683	0.0564	-0.51557	0.0026138
12.8	-0.18609	0.0026192	-160.83	-6.7683	0.0564	-0.51526	0.0025718
12.81	-0.18947	0.002575	-160.98	-6.7683	0.0564	-0.51494	0.0025299
12.82	-0.186	0.0031643	-161.14	-6.7683	-0.0525	-0.51463	0.0024879
12.83	-0.18939	0.0028621	-161.29	-6.7683	-0.0525	-0.51431	0.0024459
12.84	-0.18645	0.0026661	-161.44	-6.7683	-0.0525	-0.514	0.0024039
12.85	-0.1836	0.0025329	-161.59	-6.7683	-0.0525	-0.51368	0.0023619
12.86	-0.18728	0.0024367	-161.74	-6.7683	-0.0525	-0.51337	0.0023199
12.87	-0.18457	0.0023624	-161.89	-6.7683	-0.0525	-0.51305	0.002278
12.88	-0.18216	0.002301	-162.03	-6.7683	-0.0525	-0.51274	0.002236
12.89	-0.18644	0.0022473	-162.18	-6.7683	-0.0525	-0.51242	0.002194
12.9	-0.18423	0.002198	-162.32	-6.7683	-0.0525	-0.51211	0.002152
12.91	-0.18245	0.0021514	-162.46	-6.7683	-0.0525	-0.51179	0.00211
12.92	-0.18056	0.0021064	-162.61	-6.7683	-0.0525	-0.51148	0.002068
12.93	-0.1788	0.0020623	-162.75	-6.7683	-0.0525	-0.51116	0.0020261
12.94	-0.18507	0.0020187	-162.89	-6.6804	-0.0525	-0.51085	0.0019841
12.95	-0.18211	0.0019755	-163.03	-6.6804	-0.0525	-0.51054	0.0019421
12.96	-0.18028	0.0019325	-163.17	-6.6804	-0.0525	-0.51022	0.0019001
12.97	-0.17881	0.0025928	-163.31	-6.6804	-0.1614	-0.50991	0.0018581
12.98	-0.17775	0.0022623	-163.44	-6.6804	-0.1614	-0.50959	0.0018161
12.99	-0.17699	0.0020495	-163.58	-6.5925	-0.1614	-0.50928	0.0017742
13	-0.17529	0.0019064	-163.72	-6.5925	-0.1614	-0.50896	0.0017322
13.01	-0.17443	0.0019106	-163.85	-6.5925	-0.1614	-0.5084	0.0017965
13.02	-0.17391	0.001939	-163.98	-6.5925	-0.1614	-0.50785	0.0018609
13.03	-0.17335	0.0019817	-164.12	-6.5925	-0.1614	-0.50729	0.0019252
13.04	-0.17353	0.0020329	-164.25	-6.5046	-0.1614	-0.50673	0.0019896
13.05	-0.17266	0.0020891	-164.38	-6.5046	-0.1614	-0.50617	0.0020539
13.06	-0.1725	0.0021483	-164.51	-6.5046	-0.1614	-0.50561	0.0021183
13.07	-0.17333	0.0022092	-164.64	-6.4167	-0.1614	-0.50506	0.0021826
13.08	-0.17242	0.0022711	-164.77	-6.4167	-0.1614	-0.5045	0.002247
13.09	-0.17262	0.0023336	-164.89	-6.4167	-0.1614	-0.50394	0.0023113
13.1	-0.1666	0.0023965	-165.02	-6.4167	-0.1614	-0.50338	0.0023757
13.11	-0.16802	0.0024596	-165.15	-6.3288	-0.1614	-0.50282	0.00244
13.12	-0.16783	0.0025228	-165.27	-6.3288	-0.1614	-0.50227	0.0025044
13.13	-0.16837	0.0025861	-165.39	-6.3288	-0.1614	-0.50171	0.0025687
13.14	-0.17003	0.0026495	-165.52	-6.2409	-0.1614	-0.50115	0.0026331
13.15	-0.16339	0.0027128	-165.64	-6.2409	-0.1614	-0.50059	0.0026974
13.16	-0.16441	0.0027762	-165.76	-6.2409	-0.1614	-0.50003	0.0027618
13.17	-0.16573	0.0035429	-165.88	-6.2409	-0.2703	-0.49948	0.0028261
13.18	-0.16863	0.0033186	-166	-6.153	-0.2703	-0.49892	0.0028904
13.19	-0.16223	0.0032121	-166.12	-6.153	-0.2703	-0.49836	0.0029548
13.2	-0.16358	0.0031751	-166.24	-6.153	-0.2703	-0.4978	0.0030191
13.21	-0.159	0.0031793	-166.35	-6.153	-0.2703	-0.49724	0.0030835
13.22	-0.1632	0.0032077	-166.47	-6.0651	-0.2703	-0.49669	0.0031478
13.23	-0.15697	0.0032505	-166.58	-6.0651	-0.2703	-0.49613	0.0032122
13.24	-0.15864	0.0033017	-166.7	-6.0651	-0.2703	-0.49557	0.0032765
13.25	-0.16133	0.0033579	-166.81	-6.0651	-0.2703	-0.49501	0.0033409
13.26	-0.1575	0.0036398	-166.92	-6.0651	-0.2703	-0.49409	0.0036273
13.27	-0.16054	0.0039235	-167.03	-5.9772	-0.2703	-0.49317	0.0039138
13.28	-0.15599	0.0042082	-167.15	-5.9772	-0.2703	-0.49225	0.0042002
13.29	-0.15883	0.0044935	-167.25	-5.9772	-0.2703	-0.49133	0.0044867
13.3	-0.15538	0.0047792	-167.36	-5.9772	-0.2703	-0.4904	0.0047732
13.31	-0.15241	0.0050651	-167.47	-5.9772	-0.2703	-0.48948	0.0050596
13.32	-0.15785	0.0053511	-167.57	-5.8893	-0.2703	-0.48856	0.0053461
13.33	-0.15284	0.0056372	-167.68	-5.8893	-0.2703	-0.48764	0.0056325
13.34	-0.14931	0.0059234	-167.79	-5.8893	-0.2703	-0.48672	0.005919
13.35	-0.15325	0.0062095	-167.89	-5.8893	-0.2703	-0.4858	0.0062054
13.36	-0.15063	0.0064957	-168	-5.8893	-0.2703	-0.48488	0.0064919
13.37	-0.1481	0.0067819	-168.1	-5.8893	-0.2703	-0.48396	0.0067783
13.38	-0.15254	0.0070681	-168.2	-5.8893	-0.2703	-0.48303	0.0070648
13.39	-0.15048	0.0073542	-168.3	-5.8893	-0.2703	-0.48211	0.0073512
13.4	-0.14858	0.0076404	-168.4	-5.8893	-0.2703	-0.48119	0.0076377
13.41	-0.14735	0.0079266	-168.5	-5.8014	-0.2703	-0.48027	0.0079242
13.42	-0.15093	0.0082128	-168.6	-5.8014	-0.2703	-0.47935	0.0082106
13.43	-0.14903	0.008499	-168.69	-5.8014	-0.2703	-0.47843	0.0084971
13.44	-0.1475	0.0087852	-168.79	-5.8014	-0.2703	-0.47751	0.0087835
13.45	-0.1461	0.0090714	-168.89	-5.8014	-0.2703	-0.47658	0.00907
13.46	-0.14501	0.0093576	-168.98	-5.8014	-0.2703	-0.47566	0.0093564
13.47	-0.14395	0.0096438	-169.08	-5.8014	-0.2703	-0.47474	0.0096429
13.48	-0.14312	0.00993	-169.17	-5.8014	-0.2703	-0.47382	0.0099293
13.49	-0.14248	0.010216	-169.26	-5.8014	-0.2703	-0.4729	0.010216
13.5	-0.14199	0.010502	-169.35	-5.8014	-0.2703	-0.47198	0.010502
13.51	-0.1411	0.01016	-169.44	-5.8014	-0.2703	-0.47071	0.010158
13.52	-0.14059	0.0098168	-169.53	-5.8014	-0.2703	-0.46944	0.0098134
13.53	-0.14016	0.009474	-169.61	-5.8014	-0.2703	-0.46817	0.009469
13.54	-0.1398	0.0091312	-169.7	-5.8014	-0.2703	-0.46691	0.0091246
13.55	-0.13966	0.0087884	-169.78	-5.8893	-0.2703	-0.46564	0.0087802
13.56	-0.14065	0.0074811	-169.87	-5.8893	-0.1614	-0.46437	0.0084358
13.57	-0.14104	0.007533	-169.95	-5.8893	-0.1614	-0.4631	0.0080914
13.58	-0.14121	0.0074232	-170.04	-5.8893	-0.1614	-0.46183	0.0077469
13.59	-0.14152	0.0072181	-170.12	-5.8893	-0.1614	-0.46057	0.0074025
13.6	-0.13529	0.0069565	-170.2	-5.8893	-0.1614	-0.4593	0.0070581
13.61	-0.13567	0.0066617	-170.29	-5.8893	-0.1614	-0.45803	0.0067137
13.62	-0.13642	0.0063472	-170.37	-5.8893	-0.1614	-0.45676	0.0063693
13.63	-0.13728	0.0060212	-170.44	-5.8893	-0.1614	-0.4555	0.0060249
13.64	-0.13174	0.0056882	-170.52	-5.8893	-0.1614	-0.45423	0.0056805
13.65	-0.13411	0.0053513	-170.6	-5.8893	-0.1614	-0.45296	0.005336
13.66	-0.13378	0.0050119	-170.67	-5.9772	-0.1614	-0.45169	0.0049916
13.67	-0.12956	0.0046711	-170.75	-5.9772	-0.1614	-0.45043	0.0046472
13.68	-0.13254	0.0043295	-170.83	-5.8893	-0.1614	-0.44916	0.0043028
13.69	-0.13435	0.0032842	-170.9	-5.8893	-0.0525	-0.44789	0.0039584
13.7	-0.12791	0.0032295	-170.97	-5.8893	-0.0525	-0.44662	0.003614
13.71	-0.12963	0.0030568	-171.04	-5.8893	-0.0525	-0.44535	0.0032696
13.72	-0.13151	0.0028145	-171.11	-5.8893	-0.0525	-0.44409	0.0029252
13.73	-0.127	0.002531	-171.18	-5.8893	-0.0525	-0.44282	0.0025807
13.74	-0.12932	0.0022233	-171.25	-5.8893	-0.0525	-0.44155	0.0022363
13.75	-0.125	0.0019011	-171.32	-5.8893	-0.0525	-0.44028	0.0018919
13.76	-0.12784	0.001747	-171.39	-5.8893	-0.0525	-0.43946	0.0017269
13.77	-0.12421	0.0015879	-171.46	-5.8893	-0.0525	-0.43863	0.0015618
13.78	-0.12874	0.0014259	-171.52	-5.8014	-0.0525	-0.43781	0.0013967
13.79	-0.12389	0.0012621	-171.59	-5.8014	-0.0525	-0.43698	0.0012317
13.8	-0.12029	0.00039395	-171.65	-5.8014	0.0564	-0.43616	0.0010666
13.81	-0.12485	0.00051622	-171.71	-5.7135	0.0564	-0.43533	0.00090158
13.82	-0.12035	0.00052031	-171.78	-5.7135	0.0564	-0.43451	0.00073652
13.83	-0.12354	0.00045461	-171.84	-5.7135	0.0564	-0.43368	0.00057146
13.84	-0.12169	0.00034771	-171.9	-5.6256	0.0564	-0.43286	0.00040641
13.85	-0.11746	0.00021648	-171.96	-5.6256	0.0564	-0.43203	0.00024135
13.86	-0.12084	7.0876e-05	-172.02	-5.6256	0.0564	-0.43121	7.6293e-05
13.87	-0.11823	-8.321e-05	-172.08	-5.5377	0.0564	-0.43038	-8.8764e-05
13.88	-0.11513	-0.00024231	-172.14	-5.5377	0.0564	-0.42955	-0.00025382
13.89	-0.11966	-0.00040436	-172.2	-5.4498	0.0564	-0.42873	-0.00041888
13.9	-0.11647	-0.00056816	-172.26	-5.4498	0.0564	-0.4279	-0.00058393
13.91	-0.11427	-0.00073299	-172.31	-5.3619	0.0564	-0.42708	-0.00074899
13.92	-0.11159	-0.00089843	-172.37	-5.3619	0.0564	-0.42625	-0.00091405
13.93	-0.11689	-0.0010642	-172.42	-5.274	0.0564	-0.42543	-0.0010791
13.94	-0.11376	-0.0020983	-172.48	-5.274	0.1653	-0.4246	-0.0012442
13.95	-0.11205	-0.0019093	-172.53	-5.1861	0.1653	-0.42378	-0.0014092
13.96	-0.10959	-0.0018657	-172.58	-5.1861	0.1653	-0.42295	-0.0015743
13.97	-0.10801	-0.0019081	-172.63	-5.0982	0.1653	-0.42213	-0.0017393
13.98	-0.10587	-0.0020013	-172.69	-5.0982	0.1653	-0.4213	-0.0019044
13.99	-0.11112	-0.0021244	-172.73	-5.0103	0.1653	-0.42048	-0.0020694
14	-0.10926	-0.0022652	-172.78	-5.0103	0.1653	-0.41965	-0.0022345
14.01	-0.10796	-0.0018227	-172.84	-4.9224	0.1653	-0.41816	-0.0018052
14.02	-0.10744	-0.0013865	-172.88	-4.8345	0.1653	-0.41667	-0.0013759
14.03	-0.10487	-0.00095381	-172.93	-4.8345	0.1653	-0.41518	-0.00094662
14.04	-0.10425	-0.00052331	-172.98	-4.7466	0.1653	-0.41369	-0.00051733
14.05	-0.10217	-9.408e-05	-173.03	-4.7466	0.1653	-0.4122	-8.8037e-05
14.06	-0.10198	0.0003344	-173.07	-4.6587	0.1653	-0.41071	0.00034126
14.07	-0.1002	0.00076243	-173.12	-4.6587	0.1653	-0.40922	0.00077055
14.08	-0.099837	0.0011902	-173.16	-4.5708	0.1653	-0.40774	0.0011998
14.09	-0.09872	0.0016178	-173.2	-4.5708	0.1653	-0.40625	0.0016291
14.1	-0.098229	0.0020454	-173.25	-4.4829	0.1653	-0.40476	0.0020584
14.11	-0.099251	0.0024728	-173.29	-4.395	0.1653	-0.40327	0.0024877
14.12	-0.097061	0.0029003	-173.33	-4.395	0.1653	-0.40178	0.002917
14.13	-0.0967	0.0033277	-173.37	-4.395	0.1653	-0.40029	0.0033463
14.14	-0.096861	0.0037551	-173.41	-4.3071	0.1653	-0.3988	0.0037756
14.15	-0.091652	0.0041825	-173.45	-4.2192	0.1653	-0.39731	0.0042049
14.16	-0.089836	0.0046099	-173.49	-4.2192	0.1653	-0.39582	0.0046342
14.17	-0.090972	0.0050373	-173.53	-4.1313	0.1653	-0.39433	0.0050635
14.18	-0.089911	0.0054647	-173.57	-4.1313	0.1653	-0.39284	0.0054928
14.19	-0.090485	0.0058921	-173.6	-4.1313	0.1653	-0.39135	0.0059221
14.2	-0.084881	0.0063195	-173.64	-4.0434	0.1653	-0.38986	0.0063514
14.21	-0.085049	0.0067469	-173.67	-4.0434	0.1653	-0.38837	0.0067807
14.22	-0.085927	0.0071743	-173.71	-3.9555	0.1653	-0.38688	0.00721
14.23	-0.086181	0.0082347	-173.75	-3.9555	0.0564	-0.38539	0.0076392
14.24	-0.089198	0.0084032	-173.78	-3.8676	0.0564	-0.3839	0.0080685
14.25	-0.081863	0.0086777	-173.81	-3.8676	0.0564	-0.38241	0.0084978
14.26	-0.08262	0.0084531	-173.85	-3.8676	0.0564	-0.38131	0.008362
14.27	-0.084822	0.0082656	-173.88	-3.7797	0.0564	-0.38021	0.0082261
14.28	-0.07865	0.0080999	-173.91	-3.7797	0.0564	-0.37911	0.0080903
14.29	-0.080248	0.0079471	-173.94	-3.7797	0.0564	-0.378	0.0079544
14.3	-0.07584	0.0078019	-173.96	-3.7797	0.0564	-0.3769	0.0078186
14.31	-0.079275	0.0076612	-173.99	-3.6918	0.0564	-0.3758	0.0076827
14.32	-0.080229	0.0075231	-174.01	-3.6918	0.0564	-0.3747	0.0075469
14.33	-0.075385	0.0073866	-174.04	-3.6918	0.0564	-0.3736	0.007411
14.34	-0.079489	0.007251	-174.07	-3.6039	0.0564	-0.3725	0.0072752
14.35	-0.073467	0.007116	-174.09	-3.6039	0.0564	-0.37139	0.0071393
14.36	-0.075306	0.0069813	-174.12	-3.6039	0.0564	-0.37029	0.0070035
14.37	-0.07144	0.0068468	-174.14	-3.6039	0.0564	-0.36919	0.0068676
14.38	-0.074603	0.0067124	-174.16	-3.6039	0.0564	-0.36809	0.0067318
14.39	-0.071048	0.0065781	-174.18	-3.6039	0.0564	-0.36699	0.0065959
14.4	-0.074869	0.0064438	-174.21	-3.516	0.0564	-0.36589	0.00646
14.41	-0.070152	0.0063096	-174.23	-3.516	0.0564	-0.36478	0.0063242
14.42	-0.066945	0.0061753	-174.24	-3.516	0.0564	-0.36368	0.0061883
14.43	-0.070049	0.0060411	-174.27	-3.516	0.0564	-0.36258	0.0060525
14.44	-0.067174	0.0066882	-174.28	-3.516	-0.0525	-0.36148	0.0059166
14.45	-0.07106	0.0062343	-174.3	-3.516	-0.0525	-0.36038	0.0057808
14.46	-0.068115	0.0059113	-174.32	-3.4281	-0.0525	-0.35927	0.0056449
14.47	-0.071303	0.0056656	-174.33	-3.4281	-0.0525	-0.35817	0.0055091
14.48	-0.067889	0.0054655	-174.36	-3.4281	-0.0525	-0.35707	0.0053732
14.49	-0.065241	0.0052924	-174.37	-3.4281	-0.0525	-0.35597	0.0052374
14.5	-0.063132	0.0051352	-174.38	-3.4281	-0.0525	-0.35487	0.0051015
14.51	-0.068395	0.005183	-174.39	-3.3402	-0.0525	-0.35369	0.0051626
14.52	-0.064098	0.0052363	-174.41	-3.3402	-0.0525	-0.35252	0.0052237
14.53	-0.061351	0.0052929	-174.42	-3.3402	-0.0525	-0.35135	0.0052847
14.54	-0.065791	0.0053515	-174.43	-3.3402	-0.0525	-0.35017	0.0053458
14.55	-0.063038	0.0054112	-174.45	-3.3402	-0.0525	-0.349	0.0054069
14.56	-0.061139	0.0054715	-174.46	-3.2523	-0.0525	-0.34783	0.0054679
14.57	-0.058235	0.0055323	-174.47	-3.2523	-0.0525	-0.34666	0.005529
14.58	-0.056343	0.0055933	-174.48	-3.2523	-0.0525	-0.34548	0.0055901
14.59	-0.054936	0.0056544	-174.48	-3.2523	-0.0525	-0.34431	0.0056511
14.6	-0.060999	0.0057156	-174.49	-3.1644	-0.0525	-0.34314	0.0057122
14.61	-0.057369	0.0057769	-174.5	-3.1644	-0.0525	-0.34196	0.0057733
14.62	-0.055171	0.0058381	-174.51	-3.1644	-0.0525	-0.34079	0.0058343
14.63	-0.055437	0.0058994	-174.52	-3.0765	-0.0525	-0.33962	0.0058954
14.64	-0.052184	0.0059608	-174.52	-3.0765	-0.0525	-0.33844	0.0059565
14.65	-0.050518	0.0060221	-174.52	-3.0765	-0.0525	-0.33727	0.0060175
14.66	-0.051293	0.0060834	-174.52	-2.9886	-0.0525	-0.3361	0.0060786
14.67	-0.04848	0.0061447	-174.52	-2.9886	-0.0525	-0.33492	0.0061397
14.68	-0.047182	0.0062061	-174.52	-2.9886	-0.0525	-0.33375	0.0062007
14.69	-0.047172	0.0062674	-174.53	-2.9007	-0.0525	-0.33258	0.0062618
14.7	-0.045337	0.0063287	-174.53	-2.9007	-0.0525	-0.3314	0.0063229
14.71	-0.049985	0.00639	-174.54	-2.9007	-0.0525	-0.33023	0.0063839
14.72	-0.048838	0.0064514	-174.55	-2.8128	-0.0525	-0.32906	0.006445
14.73	-0.048441	0.0065127	-174.56	-2.7249	-0.0525	-0.32788	0.0065061
14.74	-0.045091	0.006574	-174.56	-2.7249	-0.0525	-0.32671	0.0065671
14.75	-0.043491	0.0066353	-174.57	-2.7249	-0.0525	-0.32554	0.0066282
14.76	-0.037499	0.0064277	-174.55	-2.637	-0.0525	-0.32454	0.0064201
14.77	-0.038709	0.0062201	-174.54	-2.5491	-0.0525	-0.32354	0.006212
14.78	-0.036713	0.0060125	-174.53	-2.5491	-0.0525	-0.32255	0.0060038
14.79	-0.037474	0.0058049	-174.53	-2.4612	-0.0525	-0.32155	0.0057957
14.8	-0.035844	0.0055973	-174.53	-2.4612	-0.0525	-0.32056	0.0055876
14.81	-0.03578	0.0053897	-174.53	-2.3733	-0.0525	-0.31956	0.0053794
14.82	-0.034688	0.0051821	-174.53	-2.3733	-0.0525	-0.31856	0.0051713
14.83	-0.034441	0.0049745	-174.53	-2.2854	-0.0525	-0.31757	0.0049632
14.84	-0.0343	0.0047669	-174.53	-2.1975	-0.0525	-0.31657	0.004755
14.85	-0.03274	0.0045592	-174.53	-2.1975	-0.0525	-0.31557	0.0045469
14.86	-0.032293	0.0043516	-174.53	-2.1096	-0.0525	-0.31458	0.0043388
14.87	-0.026089	0.004144	-174.52	-2.0217	-0.0525	-0.31358	0.0041307
14.88	-0.02737	0.0039364	-174.5	-1.9338	-0.0525	-0.31258	0.0039225
14.89	-0.025681	0.0037288	-174.49	-1.9338	-0.0525	-0.31159	0.0037144
14.9	-0.025594	0.0035212	-174.49	-1.8459	-0.0525	-0.31059	0.0035063
14.91	-0.025797	0.0033136	-174.49	-1.758	-0.0525	-0.3096	0.0032981
14.92	-0.020216	0.003106	-174.48	-1.6701	-0.0525	-0.3086	0.00309
14.93	-0.019119	0.0028984	-174.46	-1.6701	-0.0525	-0.3076	0.0028819
14.94	-0.019833	0.0026908	-174.45	-1.5822	-0.0525	-0.30661	0.0026737
14.95	-0.020232	0.0024831	-174.45	-1.4943	-0.0525	-0.30561	0.0024656
14.96	-0.021116	0.0022755	-174.44	-1.4064	-0.0525	-0.30461	0.0022575
14.97	-0.013188	0.002936	-174.43	-1.4064	-0.1614	-0.30362	0.0020494
