t	u	lambda	p	e	uopt
15.42	0.033142	-170.47	5.274	4.9569	-0.1864
15.43	0.029223	-170.57	5.274	4.9569	-0.18622
15.44	0.031263	-170.68	5.274	4.9569	-0.18603
15.45	0.03311	-170.78	5.274	4.9569	-0.18585
15.46	0.029127	-170.88	5.274	4.9569	-0.18567
15.47	0.031115	-170.98	5.274	4.9569	-0.18549
15.48	0.033132	-171.09	5.274	4.9569	-0.18531
15.49	0.029077	-171.19	5.274	4.9569	-0.18513
15.5	0.031005	-171.29	5.274	4.9569	-0.18495
15.51	0.032756	-171.39	5.274	4.9569	-0.18475
15.52	0.028692	-171.49	5.274	4.9569	-0.18456
15.53	0.030613	-171.6	5.274	4.9569	-0.18436
15.54	0.032167	-171.7	5.274	4.9569	-0.18416
15.55	0.028138	-171.8	5.274	4.9569	-0.18397
15.56	0.030087	-171.91	5.274	4.9569	-0.18377
15.57	0.031664	-172.01	5.274	4.9569	-0.18357
15.58	0.027655	-172.11	5.274	4.9569	-0.18337
15.59	0.0294	-172.21	5.274	4.9569	-0.18318
15.6	0.031029	-172.31	5.274	4.9569	-0.18298
15.61	0.027063	-172.41	5.274	4.9569	-0.18278
15.62	0.02864	-172.51	5.274	4.9569	-0.18258
15.63	0.030335	-172.62	5.274	4.9569	-0.18239
15.64	0.026423	-172.72	5.274	4.9569	-0.18219
15.65	0.028045	-172.82	5.274	4.9569	-0.18199
15.66	0.029556	-172.92	5.274	4.9569	-0.1818
15.67	0.031204	-173.02	5.274	4.9569	-0.1816
15.68	0.027413	-173.12	5.3619	4.9569	-0.1814
15.69	0.028889	-173.22	5.274	4.9569	-0.1812
15.7	0.030977	-173.32	5.3619	4.9569	-0.18101
15.71	0.032551	-173.42	5.3619	4.9569	-0.18081
15.72	0.028394	-173.52	5.3619	4.9569	-0.18061
15.73	0.029945	-173.62	5.3619	4.9569	-0.18041
15.74	0.031391	-173.72	5.3619	4.9569	-0.18022
15.75	0.027267	-173.82	5.3619	4.9569	-0.18002
15.76	0.028707	-173.92	5.3619	4.9569	-0.17981
15.77	0.030068	-174.02	5.3619	4.9569	-0.1796
15.78	0.031381	-174.12	5.3619	4.9569	-0.17939
15.79	0.026942	-174.21	5.3619	4.9569	-0.17917
15.8	0.028605	-174.31	5.3619	4.9569	-0.17896
15.81	0.030793	-174.42	5.4498	4.9569	-0.17875
15.82	0.032298	-174.51	5.4498	4.9569	-0.17854
15.83	0.033578	-174.61	5.4498	4.9569	-0.17833
15.84	0.029088	-174.71	5.4498	4.9569	-0.17812
15.85	0.030646	-174.81	5.4498	4.9569	-0.1779
15.86	0.031897	-174.91	5.4498	4.9569	-0.17769
15.87	0.033094	-175	5.4498	4.9569	-0.17748
15.88	0.028577	-175.1	5.4498	4.9569	-0.17727
15.89	0.030126	-175.21	5.4498	4.9569	-0.17706
15.9	0.031517	-175.3	5.5377	4.9569	-0.17685
15.91	0.033477	-175.4	5.5377	4.9569	-0.17664
15.92	0.02921	-175.5	5.5377	4.9569	-0.17642
15.93	0.030417	-175.59	5.5377	4.9569	-0.17621
15.94	0.031767	-175.69	5.5377	4.9569	-0.176
15.95	0.032839	-175.79	5.5377	4.9569	-0.17579
15.96	0.034098	-175.89	5.5377	4.9569	-0.17558
15.97	0.02942	-175.98	5.5377	4.9569	-0.17537
15.98	0.030616	-176.08	5.5377	4.9569	-0.17516
15.99	0.031794	-176.18	5.5377	4.9569	-0.17494
16	0.032934	-176.28	5.5377	4.9569	-0.17473
16.01	0.028365	-176.38	5.5377	4.9569	-0.17451
16.02	0.029652	-176.48	5.5377	4.9569	-0.17429
16.03	0.030903	-176.58	5.5377	4.9569	-0.17406
16.04	0.031906	-176.67	5.5377	4.9569	-0.17384
16.05	0.03381	-176.77	5.6256	4.9569	-0.17362
16.06	0.02948	-176.86	5.6256	4.9569	-0.17339
16.07	0.030565	-176.96	5.6256	4.9569	-0.17317
16.08	0.031791	-177.06	5.6256	4.9569	-0.17295
16.09	0.03295	-177.16	5.6256	4.9569	-0.17272
16.1	0.028394	-177.25	5.6256	4.9569	-0.1725
16.11	0.029485	-177.35	5.6256	4.9569	-0.17228
16.12	0.030559	-177.45	5.6256	4.9569	-0.17205
16.13	0.031636	-177.55	5.6256	4.9569	-0.17183
16.14	0.032496	-177.64	5.6256	4.9569	-0.1716
16.15	0.033586	-177.74	5.6256	4.9569	-0.17138
16.16	0.028769	-177.83	5.6256	4.9569	-0.17116
16.17	0.029868	-177.93	5.6256	4.9569	-0.17093
16.18	0.030949	-178.03	5.6256	4.9569	-0.17071
16.19	0.03201	-178.12	5.6256	4.9569	-0.17049
16.2	0.033067	-178.22	5.6256	4.9569	-0.17026
16.21	0.028224	-178.32	5.6256	4.9569	-0.17004
16.22	0.029285	-178.41	5.6256	4.9569	-0.16982
16.23	0.030352	-178.51	5.6256	4.9569	-0.16959
16.24	0.031204	-178.61	5.6256	4.9569	-0.16937
16.25	0.032075	-178.7	5.6256	4.9569	-0.16915
16.26	0.027286	-178.8	5.6256	4.9569	-0.16891
16.27	0.02839	-178.89	5.6256	4.9569	-0.16868
16.28	0.029493	-178.99	5.6256	4.9569	-0.16845
16.29	0.030373	-179.09	5.6256	4.9569	-0.16821
16.3	0.031478	-179.19	5.6256	4.9569	-0.16798
16.31	0.026673	-179.28	5.6256	4.9569	-0.16775
16.32	0.027561	-179.38	5.6256	4.9569	-0.16752
16.33	0.02873	-179.47	5.6256	4.9569	-0.16728
16.34	0.030049	-179.57	5.6256	4.9569	-0.16705
16.35	0.030918	-179.66	5.7135	4.9569	-0.16682
16.36	0.031641	-179.76	5.7135	4.9569	-0.16658
16.37	0.032861	-179.85	5.7135	4.9569	-0.16635
16.38	0.027959	-179.94	5.7135	4.9569	-0.16612
16.39	0.028925	-180.04	5.7135	4.9569	-0.16588
16.4	0.029877	-180.14	5.7135	4.9569	-0.16565
16.41	0.030823	-180.24	5.7135	4.9569	-0.16542
16.42	0.031785	-180.33	5.7135	4.9569	-0.16518
16.43	0.026862	-180.43	5.7135	4.9569	-0.16495
16.44	0.027856	-180.52	5.7135	4.9569	-0.16472
16.45	0.028868	-180.62	5.7135	4.9569	-0.16448
16.46	0.029674	-180.71	5.7135	4.9569	-0.16425
16.47	0.03028	-180.81	5.7135	4.9569	-0.16402
16.48	0.03116	-180.91	5.6256	4.9569	-0.16378
16.49	0.026147	-181	5.7135	4.9569	-0.16355
16.5	0.026591	-181.09	5.7135	4.848	-0.16332
16.51	0.027163	-181.19	5.6256	4.848	-0.16308
16.52	0.027946	-181.28	5.6256	4.848	-0.16284
16.53	0.02826	-181.38	5.6256	4.848	-0.1626
16.54	0.028858	-181.47	5.6256	4.848	-0.16235
16.55	0.02959	-181.56	5.6256	4.848	-0.16211
16.56	0.024497	-181.66	5.6256	4.848	-0.16187
16.57	0.025155	-181.75	5.6256	4.848	-0.16163
16.58	0.025875	-181.85	5.6256	4.848	-0.16139
16.59	0.026662	-181.94	5.6256	4.848	-0.16115
16.6	0.027283	-182.03	5.6256	4.848	-0.16091
16.61	0.022277	-182.13	5.6256	4.848	-0.16067
16.62	0.028899	-182.23	5.6256	4.848	-0.16043
16.63	0.023766	-182.32	5.6256	4.848	-0.16019
16.64	0.024383	-182.41	5.6256	4.848	-0.15994
16.65	0.024592	-182.51	5.5377	4.848	-0.1597
16.66	0.02492	-182.6	5.5377	4.848	-0.15946
16.67	0.025357	-182.7	5.5377	4.848	-0.15922
16.68	0.02595	-182.79	5.5377	4.848	-0.15898
16.69	0.026644	-182.88	5.5377	4.848	-0.15874
16.7	0.027196	-182.98	5.5377	4.848	-0.1585
16.71	0.021939	-183.07	5.5377	4.848	-0.15826
16.72	0.022456	-183.16	5.5377	4.848	-0.15802
16.73	0.02306	-183.25	5.5377	4.848	-0.15778
16.74	0.023752	-183.35	5.5377	4.848	-0.15754
16.75	0.024152	-183.44	5.4498	4.848	-0.15729
16.76	0.024001	-183.54	5.4498	4.848	-0.15705
16.77	0.024441	-183.63	5.4498	4.848	-0.1568
16.78	0.024899	-183.72	5.4498	4.848	-0.15655
16.79	0.019604	-183.81	5.4498	4.848	-0.15631
16.8	0.020101	-183.91	5.4498	4.848	-0.15606
16.81	0.020692	-184	5.4498	4.848	-0.15581
16.82	0.021373	-184.1	5.4498	4.848	-0.15557
16.83	0.021688	-184.18	5.4498	4.848	-0.15532
16.84	0.022141	-184.28	5.4498	4.848	-0.15507
16.85	0.022487	-184.37	5.4498	4.848	-0.15483
16.86	0.021933	-184.46	5.3619	4.848	-0.15458
16.87	0.022004	-184.55	5.3619	4.848	-0.15433
16.88	0.022403	-184.64	5.3619	4.848	-0.15408
16.89	0.022757	-184.73	5.3619	4.848	-0.15384
16.9	0.023039	-184.82	5.3619	4.848	-0.15359
16.91	0.023251	-184.91	5.3619	4.848	-0.15334
16.92	0.017714	-185	5.3619	4.848	-0.1531
16.93	0.017305	-185.09	5.274	4.848	-0.15285
16.94	0.017126	-185.18	5.274	4.848	-0.1526
16.95	0.017351	-185.28	5.274	4.848	-0.15236
16.96	0.017794	-185.37	5.274	4.848	-0.15211
16.97	0.017934	-185.46	5.274	4.848	-0.15186
16.98	0.018447	-185.55	5.274	4.848	-0.15162
16.99	0.018507	-185.64	5.1861	4.848	-0.15137
17	0.017886	-185.73	5.1861	4.848	-0.15112
17.01	0.01792	-185.82	5.1861	4.848	-0.15087
17.02	0.018046	-185.91	5.1861	4.848	-0.15062
17.03	0.018377	-186.01	5.1861	4.848	-0.15037
17.04	0.018425	-186.09	5.1861	4.848	-0.15012
17.05	0.017891	-186.18	5.0982	4.848	-0.14987
17.06	0.017605	-186.27	5.0982	4.848	-0.14961
17.07	0.017586	-186.36	5.0982	4.848	-0.14936
17.08	0.017414	-186.45	5.0982	4.848	-0.14911
17.09	0.017273	-186.53	5.0982	4.848	-0.14886
17.1	0.017352	-186.63	5.0982	4.848	-0.14861
17.11	0.011382	-186.72	5.0982	4.848	-0.14836
17.12	0.016581	-186.8	5.0103	4.848	-0.14811
17.13	0.016251	-186.89	5.0103	4.848	-0.14786
17.14	0.016114	-186.98	5.0103	4.848	-0.14761
17.15	0.01034	-187.07	5.0103	4.848	-0.14735
17.16	0.015926	-187.16	5.0103	4.848	-0.1471
17.17	0.015704	-187.24	4.9224	4.848	-0.14685
17.18	0.014852	-187.33	4.9224	4.848	-0.1466
17.19	0.014295	-187.42	4.9224	4.848	-0.14635
17.2	0.013936	-187.5	4.9224	4.848	-0.1461
17.21	0.013869	-187.59	4.9224	4.848	-0.14585
17.22	0.013592	-187.68	4.9224	4.848	-0.1456
17.23	0.012792	-187.77	4.8345	4.848	-0.14534
17.24	0.012077	-187.85	4.8345	4.848	-0.14509
17.25	0.011708	-187.94	4.8345	4.848	-0.14484
17.26	0.011457	-188.03	4.8345	4.848	-0.14459
17.27	0.011251	-188.12	4.8345	4.848	-0.14433
17.28	0.010924	-188.2	4.7466	4.848	-0.14408
17.29	0.0097901	-188.29	4.7466	4.848	-0.14383
17.3	0.0092125	-188.37	4.7466	4.848	-0.14357
17.31	0.0086173	-188.46	4.7466	4.848	-0.14332
17.32	0.0083646	-188.54	4.7466	4.848	-0.14306
17.33	0.0079262	-188.63	4.7466	4.848	-0.14281
17.34	0.0075459	-188.71	4.7466	4.848	-0.14256
17.35	0.0072108	-188.8	4.7466	4.848	-0.1423
17.36	0.0065652	-188.88	4.6587	4.848	-0.14205
17.37	0.0053644	-188.97	4.6587	4.848	-0.1418
17.38	0.010419	-189.06	4.6587	4.848	-0.14154
17.39	0.0098096	-189.14	4.6587	4.848	-0.14129
17.4	0.0093261	-189.23	4.6587	4.848	-0.14103
17.41	0.0087066	-189.31	4.6587	4.848	-0.14078
17.42	0.0081781	-189.39	4.6587	4.848	-0.14053
17.43	0.0077217	-189.48	4.6587	4.848	-0.14027
17.44	0.0065759	-189.56	4.5708	4.848	-0.14002
17.45	0.0053555	-189.64	4.5708	4.848	-0.13976
17.46	0.0045705	-189.73	4.5708	4.848	-0.13951
17.47	0.0037777	-189.81	4.5708	4.848	-0.13926
17.48	0.003129	-189.89	4.5708	4.848	-0.139
17.49	0.0082688	-189.98	4.5708	4.848	-0.13875
17.5	0.0073983	-190.06	4.5708	4.848	-0.13849
17.51	0.0066575	-190.14	4.5708	4.848	-0.13824
17.52	0.0058297	-190.23	4.5708	4.848	-0.13798
17.53	0.0040924	-190.31	4.4829	4.848	-0.13773
17.54	0.0027935	-190.38	4.4829	4.848	-0.13747
17.55	0.007545	-190.47	4.4829	4.848	-0.13722
17.56	0.0066153	-190.55	4.4829	4.848	-0.13696
17.57	0.0056335	-190.63	4.4829	4.848	-0.13671
17.58	0.0048092	-190.71	4.4829	4.848	-0.13645
17.59	0.003915	-190.8	4.4829	4.848	-0.1362
17.6	0.003158	-190.88	4.4829	4.9569	-0.13594
17.61	0.0015376	-190.96	4.395	4.9569	-0.13569
17.62	0.0062784	-191.04	4.395	4.9569	-0.13543
17.63	0.0048683	-191.12	4.395	4.9569	-0.13518
17.64	0.0037016	-191.2	4.395	4.9569	-0.13492
17.65	0.0025742	-191.28	4.395	4.9569	-0.13467
17.66	0.0014534	-191.36	4.395	4.9569	-0.13441
17.67	0.00031419	-191.44	4.395	4.9569	-0.13416
17.68	0.0050457	-191.52	4.395	4.9569	-0.1339
17.69	0.0038388	-191.6	4.395	4.9569	-0.13365
17.7	0.0030368	-191.69	4.395	4.9569	-0.13339
17.71	0.0016211	-191.77	4.395	4.9569	-0.13313
17.72	0.00015202	-191.85	4.3071	4.9569	-0.13288
17.73	0.0047929	-191.93	4.3071	4.9569	-0.13262
17.74	0.0032356	-192.01	4.3071	4.9569	-0.13237
17.75	0.001898	-192.08	4.3071	4.9569	-0.13211
17.76	0.00061113	-192.16	4.3071	4.9569	-0.13186
17.77	-0.00064604	-192.24	4.3071	4.9569	-0.1316
17.78	-0.001899	-192.32	4.3071	4.9569	-0.13135
17.79	0.0025267	-192.4	4.3071	4.9569	-0.13109
17.8	0.0010597	-192.47	4.3071	4.9569	-0.13084
17.81	-0.00014365	-192.56	4.3071	4.9569	-0.13058
17.82	-0.0021323	-192.63	4.3071	4.9569	-0.13033
17.83	0.0019635	-192.71	4.2192	4.9569	-0.13007
17.84	0.00022572	-192.79	4.2192	4.9569	-0.12982
17.85	-0.0012386	-192.87	4.2192	4.9569	-0.12956
17.86	-0.002828	-192.94	4.2192	4.9569	-0.12931
17.87	0.0015508	-193.02	4.2192	4.9569	-0.12905
17.88	-0.00013575	-193.09	4.2192	4.9569	-0.1288
17.89	-0.0017614	-193.17	4.2192	4.9569	-0.12854
17.9	0.0023657	-193.25	4.2192	4.9569	-0.12828
17.91	0.00087421	-193.32	4.2192	4.9569	-0.12803
17.92	-0.00078002	-193.4	4.2192	4.9569	-0.12777
17.93	-0.0025844	-193.47	4.2192	4.9569	-0.12752
17.94	0.0015991	-193.55	4.2192	4.9569	-0.12726
17.95	0.00015421	-193.63	4.2192	4.9569	-0.12701
17.96	-0.0016818	-193.7	4.2192	4.9569	-0.12675
17.97	0.0022717	-193.78	4.2192	4.9569	-0.1265
17.98	0.00063776	-193.85	4.2192	4.9569	-0.12624
17.99	-0.0013949	-193.93	4.2192	4.9569	-0.12599
18	-0.0036731	-194	4.2192	4.9569	-0.12573
18.01	0.00030811	-194.08	4.1313	4.9569	-0.12548
18.02	-0.0017629	-194.15	4.1313	4.9569	-0.12522
18.03	-0.0037301	-194.23	4.1313	4.9569	-0.12497
18.04	0.00017218	-194.3	4.1313	4.9569	-0.12471
18.05	-0.0016974	-194.38	4.1313	4.9569	-0.12446
18.06	-0.0036646	-194.45	4.1313	4.9569	-0.12421
18.07	0.00018366	-194.52	4.1313	4.9569	-0.12395
18.08	-0.0017478	-194.6	4.1313	4.9569	-0.1237
18.09	-0.0037713	-194.67	4.1313	4.9569	-0.12344
18.1	2.9052e-05	-194.74	4.1313	4.9569	-0.12319
18.11	-0.0019421	-194.82	4.1313	4.9569	-0.12294
18.12	-0.0041411	-194.89	4.0434	4.9569	-0.12268
18.13	-0.00057941	-194.96	4.1313	4.9569	-0.12243
18.14	-0.0031474	-195.04	4.0434	4.9569	-0.12217
18.15	-0.005456	-195.11	4.0434	4.9569	-0.12192
18.16	-0.0017738	-195.18	4.0434	4.9569	-0.12166
18.17	-0.0038037	-195.26	4.0434	4.9569	-0.12141
18.18	-0.0060993	-195.32	4.0434	4.9569	-0.12116
18.19	-0.0025262	-195.4	4.0434	4.9569	-0.1209
18.2	-0.0048866	-195.46	4.0434	4.9569	-0.12065
18.21	-0.0070493	-195.54	4.0434	4.9569	-0.12039
18.22	-0.0033701	-195.61	4.0434	4.9569	-0.12014
18.23	-0.0056441	-195.68	4.0434	4.9569	-0.11988
18.24	-0.0021918	-195.76	3.9555	4.9569	-0.11963
18.25	-0.0050944	-195.83	3.9555	4.9569	-0.11938
18.26	-0.001853	-195.9	3.9555	4.9569	-0.11912
18.27	-0.0043633	-195.97	3.9555	4.9569	-0.11887
18.28	-0.0068218	-196.04	3.9555	4.9569	-0.11862
18.29	-0.0033647	-196.11	3.9555	4.9569	-0.11837
18.3	-0.0058329	-196.18	3.9555	4.9569	-0.11812
18.31	-0.0025916	-196.25	3.9555	4.9569	-0.11786
18.32	-0.0050207	-196.32	3.9555	4.9569	-0.11761
18.33	-0.0082655	-196.39	3.8676	4.9569	-0.11736
18.34	-0.0051116	-196.46	3.8676	4.9569	-0.11711
18.35	-0.0078743	-196.52	3.8676	4.9569	-0.11686
18.36	-0.0046297	-196.59	3.8676	4.9569	-0.1166
18.37	-0.0070395	-196.67	3.8676	4.9569	-0.11635
18.38	-0.0039657	-196.73	3.8676	4.9569	-0.1161
18.39	-0.006531	-196.8	3.8676	4.9569	-0.11585
18.4	-0.003386	-196.87	3.8676	4.9569	-0.11559
18.41	-0.0060976	-196.94	3.8676	4.848	-0.11534
18.42	-0.0095743	-197	3.7797	4.848	-0.11509
18.43	-0.0068221	-197.07	3.7797	4.848	-0.11484
18.44	-0.0097026	-197.14	3.7797	4.848	-0.11459
18.45	-0.0065536	-197.21	3.7797	4.848	-0.11433
18.46	-0.0094574	-197.27	3.7797	4.848	-0.11408
18.47	-0.006373	-197.34	3.7797	4.848	-0.11383
18.48	-0.0093446	-197.41	3.7797	4.848	-0.11358
18.49	-0.0063204	-197.48	3.7797	4.848	-0.11333
18.5	-0.0091469	-197.54	3.7797	4.848	-0.11307
18.51	-0.0062022	-197.61	3.7797	4.848	-0.11282
18.52	-0.009884	-197.68	3.6918	4.848	-0.11258
18.53	-0.0075202	-197.74	3.6918	4.848	-0.11233
18.54	-0.010524	-197.8	3.6918	4.848	-0.11208
18.55	-0.0076715	-197.87	3.6918	4.848	-0.11183
18.56	-0.010819	-197.93	3.6918	4.848	-0.11158
18.57	-0.0081459	-198	3.6918	4.848	-0.11133
18.58	-0.0055561	-198.06	3.6918	4.848	-0.11108
18.59	-0.0087224	-198.13	3.6918	4.848	-0.11083
18.6	-0.011961	-198.19	3.6918	4.848	-0.11058
18.61	-0.0093846	-198.25	3.6918	4.848	-0.11033
18.62	-0.006655	-198.32	3.6918	4.848	-0.11008
18.63	-0.010164	-198.38	3.6918	4.848	-0.10984
18.64	-0.008174	-198.44	3.6039	4.848	-0.10959
18.65	-0.0056293	-198.51	3.6039	4.848	-0.10934
18.66	-0.0092664	-198.57	3.6039	4.848	-0.10909
18.67	-0.0071989	-198.63	3.6039	4.848	-0.10884
18.68	-0.01074	-198.69	3.6039	4.848	-0.10859
18.69	-0.0083551	-198.76	3.6039	4.848	-0.10834
18.7	-0.011894	-198.82	3.6039	4.848	-0.10809
18.71	-0.010241	-198.88	3.516	4.848	-0.10784
18.72	-0.0080454	-198.94	3.516	4.848	-0.10759
18.73	-0.012148	-199	3.516	4.848	-0.10734
18.74	-0.010114	-199.06	3.516	4.848	-0.1071
18.75	-0.0082033	-199.12	3.516	4.848	-0.10685
18.76	-0.0062413	-199.18	3.516	4.848	-0.1066
18.77	-0.0099012	-199.24	3.516	4.848	-0.10636
18.78	-0.0088803	-199.3	3.4281	4.848	-0.10611
18.79	-0.012995	-199.35	3.4281	4.848	-0.10587
18.8	-0.010949	-199.42	3.4281	4.848	-0.10562
18.81	-0.0092382	-199.47	3.4281	4.848	-0.10538
18.82	-0.013534	-199.53	3.4281	4.848	-0.10513
18.83	-0.01194	-199.59	3.3402	4.848	-0.10488
18.84	-0.010405	-199.65	3.3402	4.848	-0.10464
18.85	-0.014654	-199.7	3.3402	4.848	-0.10439
18.86	-0.013045	-199.76	3.3402	4.848	-0.10415
18.87	-0.01123	-199.82	3.2523	4.848	-0.1039
18.88	-0.010398	-199.88	3.2523	4.848	-0.10366
18.89	-0.014848	-199.93	3.2523	4.7391	-0.10341
18.9	-0.013319	-199.99	3.2523	4.7391	-0.10317
18.91	-0.011627	-200.05	3.2523	4.7391	-0.10292
18.92	-0.016258	-200.1	3.2523	4.7391	-0.10268
18.93	-0.015346	-200.16	3.1644	4.7391	-0.10243
18.94	-0.014149	-200.21	3.1644	4.7391	-0.10219
18.95	-0.012854	-200.27	3.1644	4.7391	-0.10194
18.96	-0.017255	-200.32	3.1644	4.7391	-0.1017
18.97	-0.016372	-200.38	3.0765	4.7391	-0.10145
18.98	-0.015477	-200.43	3.0765	4.7391	-0.10121
18.99	-0.014307	-200.49	3.0765	4.7391	-0.10096
19	-0.013082	-200.54	3.0765	4.7391	-0.10072
19.01	-0.012245	-200.59	2.9886	4.7391	-0.10047
19.02	-0.017562	-200.64	2.9886	4.7391	-0.10023
19.03	-0.016565	-200.7	2.9886	4.7391	-0.099993
19.04	-0.015453	-200.75	2.9886	4.7391	-0.099752
19.05	-0.014322	-200.8	2.9886	4.7391	-0.099511
19.06	-0.019088	-200.85	2.9886	4.7391	-0.099271
19.07	-0.018557	-200.91	2.9007	4.7391	-0.09903
19.08	-0.017782	-200.96	2.9007	4.7391	-0.098789
19.09	-0.016797	-201.02	2.9007	4.7391	-0.098548
19.1	-0.015957	-201.06	2.9007	4.7391	-0.098308
19.11	-0.015208	-201.12	2.8128	4.7391	-0.098067
19.12	-0.015057	-201.17	2.8128	4.7391	-0.097826
19.13	-0.020259	-201.21	2.8128	4.7391	-0.097585
19.14	-0.019566	-201.26	2.8128	4.7391	-0.097345
19.15	-0.018755	-201.32	2.8128	4.7391	-0.097104
19.16	-0.01788	-201.37	2.8128	4.7391	-0.096863
19.17	-0.017873	-201.42	2.7249	4.7391	-0.096623
19.18	-0.017498	-201.47	2.7249	4.7391	-0.096382
19.19	-0.016818	-201.52	2.7249	4.7391	-0.096141
19.2	-0.022097	-201.56	2.7249	4.7391	-0.0959
19.21	-0.021375	-201.61	2.7249	4.7391	-0.09566
19.22	-0.015475	-201.66	2.637	4.7391	-0.095419
19.23	-0.021278	-201.71	2.637	4.7391	-0.095178
19.24	-0.020899	-201.76	2.637	4.7391	-0.094937
19.25	-0.020727	-201.8	2.637	4.7391	-0.094697
19.26	-0.020139	-201.85	2.637	4.7391	-0.094461
19.27	-0.019663	-201.9	2.637	4.7391	-0.094225
19.28	-0.020194	-201.94	2.5491	4.7391	-0.09399
19.29	-0.02005	-201.99	2.5491	4.7391	-0.093754
19.3	-0.019754	-202.04	2.5491	4.7391	-0.093518
19.31	-0.019668	-202.08	2.5491	4.7391	-0.093283
19.32	-0.019942	-202.13	2.4612	4.7391	-0.093047
19.33	-0.019573	-202.18	2.4612	4.7391	-0.092812
19.34	-0.019901	-202.22	2.4612	4.7391	-0.092576
19.35	-0.020164	-202.26	2.4612	4.7391	-0.09234
19.36	-0.019923	-202.31	2.4612	4.7391	-0.092105
19.37	-0.019912	-202.36	2.4612	4.7391	-0.091869
19.38	-0.019911	-202.4	2.4612	4.7391	-0.091634
19.39	-0.020621	-202.44	2.3733	4.6302	-0.091398
19.4	-0.020841	-202.49	2.3733	4.6302	-0.091162
19.41	-0.021041	-202.53	2.3733	4.6302	-0.090927
19.42	-0.021361	-202.57	2.3733	4.6302	-0.090691
19.43	-0.021415	-202.62	2.3733	4.6302	-0.090455
19.44	-0.021468	-202.66	2.3733	4.6302	-0.09022
19.45	-0.021728	-202.7	2.3733	4.6302	-0.089984
19.46	-0.022508	-202.75	2.2854	4.6302	-0.089749
19.47	-0.023411	-202.78	2.2854	4.6302	-0.089513
19.48	-0.023715	-202.83	2.2854	4.6302	-0.089277
19.49	-0.024112	-202.87	2.2854	4.6302	-0.089042
19.5	-0.024647	-202.91	2.2854	4.6302	-0.088806
19.51	-0.019408	-202.95	2.2854	4.6302	-0.088576
19.52	-0.019976	-202.99	2.2854	4.6302	-0.088346
19.53	-0.020456	-203.03	2.2854	4.6302	-0.088116
19.54	-0.021061	-203.07	2.2854	4.6302	-0.087886
19.55	-0.021775	-203.1	2.2854	4.6302	-0.087656
19.56	-0.022588	-203.14	2.2854	4.6302	-0.087426
19.57	-0.02327	-203.18	2.2854	4.6302	-0.087196
19.58	-0.024064	-203.22	2.2854	4.6302	-0.086966
19.59	-0.02473	-203.26	2.2854	4.6302	-0.086736
19.6	-0.019603	-203.3	2.2854	4.6302	-0.086506
19.61	-0.020266	-203.34	2.2854	4.6302	-0.086276
19.62	-0.021223	-203.37	2.2854	4.6302	-0.086046
19.63	-0.022236	-203.41	2.2854	4.6302	-0.085816
19.64	-0.023039	-203.44	2.2854	4.6302	-0.085586
19.65	-0.017745	-203.48	2.2854	4.6302	-0.085356
19.66	-0.018829	-203.51	2.3733	4.6302	-0.085126
19.67	-0.019649	-203.55	2.3733	4.6302	-0.084896
19.68	-0.020926	-203.58	2.3733	4.6302	-0.084666
19.69	-0.016353	-203.61	2.3733	4.6302	-0.084436
19.7	-0.017486	-203.65	2.3733	4.6302	-0.084206
19.71	-0.018434	-203.69	2.3733	4.6302	-0.083977
19.72	-0.019423	-203.73	2.3733	4.6302	-0.083747
19.73	-0.0199	-203.76	2.4612	4.6302	-0.083517
19.74	-0.021144	-203.79	2.4612	4.6302	-0.083287
19.75	-0.016071	-203.83	2.4612	4.6302	-0.083057
19.76	-0.017199	-203.86	2.4612	4.6302	-0.082833
19.77	-0.018629	-203.9	2.4612	4.6302	-0.082609
19.78	-0.014372	-203.93	2.4612	4.6302	-0.082385
19.79	-0.015756	-203.96	2.4612	4.6302	-0.082161
19.8	-0.017104	-203.99	2.4612	4.6302	-0.081937
19.81	-0.018858	-204.02	2.4612	4.6302	-0.081713
19.82	-0.014255	-204.06	2.5491	4.6302	-0.081489
19.83	-0.015234	-204.09	2.5491	4.6302	-0.081265
19.84	-0.011299	-204.11	2.5491	4.6302	-0.081041
19.85	-0.013234	-204.14	2.5491	4.6302	-0.080818
19.86	-0.015282	-204.16	2.5491	4.6302	-0.080594
19.87	-0.011518	-204.19	2.5491	4.6302	-0.08037
19.88	-0.0133	-204.23	2.5491	4.6302	-0.080146
19.89	-0.015016	-204.25	2.637	4.6302	-0.079922
19.9	-0.010662	-204.28	2.637	4.6302	-0.079698
19.91	-0.012258	-204.31	2.637	4.6302	-0.079474
19.92	-0.014289	-204.34	2.637	4.6302	-0.07925
19.93	-0.010532	-204.37	2.637	4.6302	-0.079026
19.94	-0.012939	-204.39	2.637	4.6302	-0.078802
19.95	-0.0094625	-204.42	2.637	4.6302	-0.078578
19.96	-0.011303	-204.44	2.7249	4.6302	-0.078355
19.97	-0.0074661	-204.47	2.7249	4.6302	-0.078131
19.98	-0.0094856	-204.5	2.7249	4.6302	-0.077907
19.99	-0.011864	-204.52	2.7249	4.6302	-0.077683
20	-0.0083912	-204.55	2.7249	4.6302	-0.077459
20.01	-0.011251	-204.56	2.7249	4.6302	-0.077241
20.02	-0.0079261	-204.59	2.7249	4.6302	-0.077024
20.03	-0.010464	-204.62	2.7249	4.6302	-0.076806
