t	u1	u2	lambda	p	e	u1opt	u2opt
0.99	0.11372	-0.046006	1.8959	5.3619	-23.357	0	0
1	0.10123	-0.044858	1.9114	5.4498	-23.248	0	0
1.01	0.093344	-0.041008	1.9206	5.5377	-23.139	0	0
1.02	0.1169	-0.038804	1.9411	5.5377	-23.03	0	0
1.03	0.10735	-0.082201	1.9561	5.6256	-22.813	0	0
1.04	0.098141	-0.078626	1.965	5.7135	-22.704	0	0
1.05	0.11237	-0.076584	1.9853	5.8014	-22.595	0	0
1.06	0.11101	-0.075448	2.0002	5.8014	-22.486	0	0
1.07	0.10192	-0.074846	2.009	5.8893	-22.377	0	0
1.08	0.11375	-0.074561	2.0261	5.9772	-22.268	0	0
1.09	0.11322	-0.070016	2.0423	5.9772	-22.159	0	0
1.1	0.10141	-0.071847	2.0519	6.0651	-22.05	0	0
1.11	0.10188	-0.068552	2.0575	6.0651	-21.941	0	0
1.12	0.11658	-0.071122	2.076	6.153	-21.832	0	0
1.13	0.11297	-0.068262	2.0897	6.153	-21.724	0	0
1.14	0.10459	-0.071089	2.0979	6.2409	-21.615	0	0
1.15	0.11874	-0.068382	2.1178	6.3288	-21.506	0	0
1.16	0.11603	-0.071299	2.1324	6.3288	-21.397	0	0
1.17	0.10381	-0.073091	2.1411	6.4167	-21.288	0	0
1.18	0.10439	-0.074218	2.1462	6.4167	-21.179	0	0
1.19	0.11615	-0.074953	2.1576	6.5046	-21.07	0	0
1.2	0.1158	-0.075457	2.1739	6.5046	-20.961	0	0
1.21	0.11182	-0.075824	2.1836	6.5046	-20.852	0	0
1.22	0.12526	-0.031481	2.1976	6.5925	-20.852	0	0
1.23	0.12142	-0.079265	2.2156	6.5925	-20.635	0	0
1.24	0.11598	-0.033652	2.2262	6.5925	-20.635	0	0
1.25	0.10742	-0.039298	2.2324	6.6804	-20.526	0	0
1.26	0.10571	-0.042701	2.2361	6.6804	-20.417	0	0
1.27	0.12646	-0.048382	2.2467	6.6804	-20.308	0	0
1.28	0.11015	-0.051805	2.2625	6.7683	-20.199	0	0
1.29	0.11109	-0.057898	2.2719	6.7683	-20.09	0	0
1.3	0.10846	-0.06601	2.2774	6.7683	-19.981	0	0
1.31	0.13069	-0.07087	2.2807	6.7683	-19.872	0	0
1.32	0.11584	-0.029181	2.3006	6.8562	-19.872	0	0
1.33	0.11498	-0.033903	2.3124	6.8562	-19.763	0	0
1.34	0.11155	-0.040001	2.3193	6.8562	-19.654	0	0
1.35	0.10785	-0.047273	2.3234	6.8562	-19.546	0	0
1.36	0.10453	-0.055638	2.3259	6.8562	-19.437	0	0
1.37	0.12532	-0.065093	2.3356	6.8562	-19.328	0	0
1.38	0.10947	-0.026116	2.3511	6.9441	-19.328	0	0
1.39	0.11095	-0.03244	2.3602	6.9441	-19.219	0	0
1.4	0.1088	-0.043086	2.3655	6.9441	-19.11	0	0
1.41	0.10595	-0.053443	2.3687	6.9441	-19.001	0	0
1.42	0.12508	-0.064074	2.3857	6.9441	-18.892	0	0
1.43	0.11889	-0.025793	2.3986	6.9441	-18.892	0	0
1.44	0.11378	-0.032527	2.4063	6.9441	-18.783	0	0
1.45	0.10957	-0.043415	2.4108	6.9441	-18.674	0	0
1.46	0.10613	-0.058361	2.4134	6.9441	-18.566	0	0
1.47	0.12691	-0.022627	2.4233	6.9441	-18.566	0	0
1.48	0.12044	-0.030866	2.4388	6.9441	-18.457	0	0
1.49	0.11512	-0.046644	2.448	6.9441	-18.348	0	0
1.5	0.11076	-0.060476	2.4534	6.9441	-18.239	0	0
1.51	0.10719	-0.024084	2.4566	6.9441	-18.239	0	0
1.52	0.10427	-0.038777	2.4585	6.9441	-18.13	0	0
1.53	0.10189	-0.055969	2.4596	6.9441	-18.021	0	0
1.54	0.12354	-0.021562	2.4686	6.9441	-18.021	0	0
1.55	0.11777	-0.033825	2.4836	6.9441	-17.912	0	0
1.56	0.11304	-0.048738	2.4924	6.9441	-17.803	0	0
1.57	0.10915	-0.017431	2.4976	6.9441	-17.803	0	0
1.58	0.10597	-0.035126	2.5007	6.9441	-17.694	0	0
1.59	0.10337	-0.049645	2.5025	6.9441	-17.585	0	0
1.6	0.12484	-0.018105	2.512	6.9441	-17.585	0	0
1.61	0.11893	-0.035663	2.5272	6.9441	-17.477	0	0
1.62	0.11407	-0.0099183	2.5361	6.9441	-17.477	0	0
1.63	0.11009	-0.024056	2.5415	6.9441	-17.368	0	0
1.64	0.10683	-0.039315	2.5446	6.9441	-17.259	0	0
1.65	0.10416	-0.012214	2.5464	6.9441	-17.259	0	0
1.66	0.11133	-0.028791	2.5475	6.8562	-17.15	0	0
1.67	0.12156	-0.0060689	2.5526	6.9441	-17.15	0	0
1.68	0.12229	-0.025232	2.5691	6.8562	-17.041	0	0
1.69	0.11473	-0.040218	2.5789	6.8562	-16.932	0	0
1.7	0.10991	-0.012955	2.5847	6.8562	-16.932	0	0
1.71	0.10641	-0.033038	2.5881	6.8562	-16.823	0	0
1.72	0.10369	-0.0087851	2.5901	6.8562	-16.823	0	0
1.73	0.10152	-0.030645	2.5913	6.8562	-16.714	0	0
1.74	0.099758	-0.0074414	2.592	6.8562	-16.714	0	0
1.75	0.12102	-0.029921	2.6044	6.8562	-16.605	0	0
1.76	0.11584	-0.047266	2.6177	6.8562	-16.496	0	0
1.77	0.11158	-0.017395	2.6256	6.8562	-16.496	0	0
1.78	0.10809	-0.044385	2.6303	6.8562	-16.388	0	0
1.79	0.10523	-0.015763	2.633	6.8562	-16.388	0	0
1.8	0.10289	0.0011383	2.6347	6.8562	-16.388	0	0
1.81	0.10098	-0.018221	2.6356	6.8562	-16.279	0	0
1.82	0.12491	-0.00038269	2.6362	6.8562	-16.279	0	0
1.83	0.094607	-0.02243	2.6501	6.8562	-16.17	0	0
1.84	0.11871	-0.0029373	2.6491	6.8562	-16.17	0	0
1.85	0.11405	-0.024007	2.6622	6.8562	-16.061	0	0
1.86	0.11021	-0.0039384	2.6699	6.8562	-16.061	0	0
1.87	0.10706	-0.024668	2.6744	6.8562	-15.952	0	0
1.88	0.10448	-0.0043979	2.6771	6.8562	-15.952	0	0
1.89	0.10237	-0.025009	2.6787	6.8562	-15.843	0	0
1.9	0.10065	-0.0046685	2.6796	6.8562	-15.843	0	0
1.91	0.099238	-0.028839	2.6802	6.8562	-15.734	0	0
1.92	0.098088	-0.0069997	2.6805	6.8562	-15.734	0	0
1.93	0.09715	-0.038732	2.6807	6.8562	-15.625	0	0
1.94	0.096384	-0.012911	2.6808	6.8562	-15.625	0	0
1.95	0.11845	0.0023363	2.6928	6.8562	-15.625	0	0
1.96	0.11393	-0.021241	2.7059	6.8562	-15.516	0	0
1.97	0.1102	-0.0026517	2.7137	6.8562	-15.516	0	0
1.98	0.10715	-0.024255	2.7183	6.8562	-15.407	0	0
1.99	0.10464	-0.0045012	2.721	6.8562	-15.407	0	0
2	0.10259	-0.033019	2.7226	6.8562	-15.299	0	0
2.01	0.10092	-0.0097458	2.7235	6.8562	-15.299	0	0
2.02	0.099553	0.0039971	2.7241	6.8562	-15.299	0	0
2.03	0.094043	-0.020468	2.7244	6.9441	-15.19	0	0
2.04	0.096627	-0.0024038	2.7246	6.9441	-15.19	0	0
2.05	0.097029	-0.036366	2.7247	6.9441	-15.081	0	0
2.06	0.096798	-0.011861	2.7248	6.9441	-15.081	0	0
2.07	0.096426	0.0026095	2.7248	6.9441	-15.081	0	0
2.08	0.11876	-0.025027	2.7368	6.9441	-14.972	0	0
2.09	0.11442	-0.0052349	2.7499	6.9441	-14.972	0	0
2.1	0.11085	-0.038176	2.7577	6.9441	-14.863	0	0
2.11	0.10792	-0.013068	2.7622	6.9441	-14.863	0	0
2.12	0.10112	0.0017574	2.765	7.032	-14.863	0	0
2.13	0.10264	-0.025669	2.7665	7.032	-14.754	0	0
2.14	0.10218	-0.0057528	2.7675	7.032	-14.754	0	0
2.15	0.10124	0.0060078	2.768	7.032	-14.754	0	0
2.16	0.10029	-0.023229	2.7684	7.032	-14.645	0	0
2.17	0.099455	-0.0043812	2.7686	7.032	-14.645	0	0
2.18	0.098754	0.0067483	2.7687	7.032	-14.645	0	0
2.19	0.092482	-0.016019	2.7688	7.1199	-14.536	0	0
2.2	0.096377	-0.00019313	2.7688	7.1199	-14.536	0	0
2.21	0.097421	-0.035477	2.7688	7.1199	-14.427	0	0
2.22	0.097574	-0.011752	2.7688	7.1199	-14.427	0	0
2.23	0.09747	0.002257	2.7688	7.1199	-14.427	0	0
2.24	0.09731	-0.029653	2.7688	7.1199	-14.318	0	0
2.25	0.091462	-0.008383	2.7688	7.2078	-14.318	0	0
2.26	0.095696	0.004177	2.7688	7.2078	-14.318	0	0
2.27	0.097015	-0.028589	2.7688	7.2078	-14.21	0	0
2.28	0.097392	-0.0078239	2.7688	7.2078	-14.21	0	0
2.29	0.09747	0.0044377	2.7688	7.2078	-14.21	0	0
2.3	0.097458	-0.020902	2.7688	7.2078	-14.101	0	0
2.31	0.097424	-0.0033542	2.7688	7.2078	-14.101	0	0
2.32	0.097389	0.0070076	2.7688	7.2078	-14.101	0	0
2.33	0.090039	-0.027056	2.7688	7.2957	-13.992	0	0
2.34	0.095473	-0.0070578	2.7688	7.2957	-13.992	0	0
2.35	0.097241	0.0047513	2.7688	7.2957	-13.992	0	0
2.36	0.097809	-0.024457	2.7688	7.2957	-13.883	0	0
2.37	0.097986	-0.0055922	2.7688	7.2957	-13.883	0	0
2.38	0.098037	0.0055473	2.7688	7.2957	-13.883	0	0
2.39	0.098048	-0.024056	2.7688	7.2957	-13.774	0	0
2.4	0.098047	-0.005425	2.7688	7.2957	-13.774	0	0
2.41	0.094689	0.0055766	2.7688	7.3836	-13.774	0	0
2.42	0.09748	-0.017266	2.7688	7.3836	-13.665	0	0
2.43	0.072894	-0.0014849	2.7688	7.3836	-13.665	0	0
2.44	0.077695	0.0078337	2.7509	7.3836	-13.665	0	0
2.45	0.081509	-0.019244	2.7402	7.3836	-13.556	0	0
2.46	0.084598	-0.0027221	2.7339	7.3836	-13.556	0	0
2.47	0.087117	0.0070338	2.7302	7.3836	-13.556	0	0
2.48	0.089175	-0.031834	2.7281	7.3836	-13.447	0	0
2.49	0.090857	-0.010226	2.7268	7.3836	-13.447	0	0
2.5	0.092231	0.0025334	2.726	7.3836	-13.447	0	0
2.51	0.093353	-0.034561	2.7255	7.3836	-13.338	0	0
2.52	0.094269	-0.011906	2.7253	7.3836	-13.338	0	0
2.53	0.095017	0.0014722	2.7251	7.3836	-13.338	0	0
2.54	0.095627	-0.023208	2.725	7.3836	-13.229	0	0
2.55	0.096124	-0.0052715	2.725	7.3836	-13.229	0	0
2.56	0.09653	0.0053202	2.7249	7.3836	-13.229	0	0
2.57	0.096861	0.011574	2.7249	7.3836	-13.229	0	0
2.58	0.074438	-0.014072	2.713	7.3836	-13.12	0	0
2.59	0.078675	5.4347e-05	2.6999	7.3836	-13.12	0	0
2.6	0.082163	-0.036233	2.6921	7.3836	-13.012	0	0
2.61	0.085027	-0.013101	2.6876	7.3836	-13.012	0	0
2.62	0.087374	0.00055799	2.6848	7.3836	-13.012	0	0
2.63	0.089294	-0.027558	2.6833	7.3836	-12.903	0	0
2.64	0.090864	-0.0080479	2.6823	7.3836	-12.903	0	0
2.65	0.092146	0.0034724	2.6818	7.3836	-12.903	0	0
2.66	0.093193	0.010275	2.6814	7.3836	-12.903	0	0
2.67	0.094048	-0.015047	2.6812	7.3836	-12.794	0	0
2.68	0.094745	-0.00072992	2.6811	7.3836	-12.794	0	0
2.69	0.072621	0.0077242	2.6691	7.3836	-12.794	0	0
2.7	0.077102	-0.019864	2.656	7.3836	-12.685	0	0
2.71	0.080789	-0.0036436	2.6482	7.3836	-12.685	0	0
2.72	0.079851	-0.034248	2.6436	7.3836	-12.576	0	0
2.73	0.084995	-0.012207	2.6409	7.3836	-12.576	0	0
2.74	0.086856	0.00080837	2.6393	7.3836	-12.576	0	0
2.75	0.096817	0.0084937	2.6384	7.2957	-12.576	0	0
2.76	0.096997	-0.031597	2.6378	7.2957	-12.467	0	0
2.77	0.093754	-0.010711	2.6375	7.2957	-12.467	0	0
2.78	0.071404	0.0016225	2.6222	7.2957	-12.467	0	0
2.79	0.075539	-0.027276	2.6102	7.2957	-12.358	0	0
2.8	0.079168	-0.0082288	2.6032	7.2957	-12.358	0	0
2.81	0.082219	0.0030186	2.599	7.2957	-12.358	0	0
2.82	0.084742	-0.019679	2.5966	7.2957	-12.249	0	0
2.83	0.086814	-0.0038122	2.5951	7.2957	-12.249	0	0
2.84	0.088509	0.0055571	2.5943	7.2957	-12.249	0	0
2.85	0.058402	0.01109	2.5938	7.2957	-12.249	0	0
2.86	0.073761	-0.014983	2.5755	7.2078	-12.14	0	0
2.87	0.075355	-0.0011084	2.5647	7.2078	-12.14	0	0
2.88	0.078169	-0.037544	2.5583	7.2078	-12.032	0	0
2.89	0.080966	-0.0145	2.5545	7.2078	-12.032	0	0
2.9	0.079452	-0.0008929	2.5523	7.2078	-12.032	0	0
2.91	0.09149	-0.033041	2.551	7.1199	-11.923	0	0
2.92	0.058588	-0.01191	2.5383	7.2078	-11.923	0	0
2.93	0.072347	0.00056704	2.5247	7.1199	-11.923	0	0
2.94	0.07825	0.0079347	2.5167	7.1199	-11.923	0	0
2.95	0.073764	-0.017054	2.512	7.1199	-11.814	0	0
2.96	0.088387	-0.0025396	2.5092	7.032	-11.814	0	0
2.97	0.084752	0.0060309	2.5075	7.032	-11.814	0	0
2.98	0.059258	-0.02509	2.5066	7.032	-11.705	0	0
2.99	0.064739	-0.0073541	2.488	7.032	-11.705	0	0
3	0.069573	0.0031185	2.477	7.032	-11.705	0	0
3.01	0.080965	-0.023278	2.4705	6.9441	-11.596	0	0
3.02	0.078876	-0.0063535	2.4667	6.9441	-11.596	0	0
3.03	0.079857	0.00364	2.4645	6.9441	-11.596	0	0
3.04	0.057012	-0.023039	2.4587	6.9441	-11.487	0	0
3.05	0.063011	-0.0062821	2.4417	6.9441	-11.487	0	0
3.06	0.071393	0.0036127	2.4317	6.8562	-11.487	0	0
3.07	0.072753	-0.035173	2.4258	6.8562	-11.378	0	0
3.08	0.075251	-0.013517	2.4223	6.8562	-11.378	0	0
3.09	0.085064	-0.00072855	2.4202	6.7683	-11.378	0	0
3.1	0.053405	-0.037806	2.4071	6.8562	-11.269	0	0
3.11	0.06623	-0.015141	2.3933	6.7683	-11.269	0	0
3.12	0.072058	-0.001757	2.3851	6.7683	-11.269	0	0
3.13	0.072691	-0.038483	2.3803	6.7683	-11.16	0	0
3.14	0.08419	-0.01561	2.3774	6.6804	-11.16	0	0
3.15	0.045782	-0.0021033	2.3713	6.7683	-11.16	0	0
3.16	0.06115	0.005872	2.3541	6.6804	-11.16	0	0
3.17	0.064466	-0.018758	2.344	6.6804	-11.051	0	0
3.18	0.073879	-0.0040317	2.338	6.5925	-11.051	0	0
3.19	0.069529	0.0046639	2.3345	6.6804	-11.051	0	0
3.2	0.077112	-0.022782	2.3324	6.5925	-10.942	0	0
3.21	0.051641	-0.0064772	2.3311	6.5925	-10.942	0	0
3.22	0.057328	0.0031505	2.3124	6.5925	-10.942	0	0
3.23	0.069709	-0.027346	2.3013	6.5046	-10.834	0	0
3.24	0.061212	-0.0092417	2.2948	6.5925	-10.834	0	0
3.25	0.072824	0.0014486	2.291	6.5046	-10.834	0	0
3.26	0.073448	-0.036867	2.2887	6.5046	-10.725	0	0
3.27	0.049468	-0.014934	2.2754	6.5046	-10.725	0	0
3.28	0.066504	-0.0019818	2.2615	6.4167	-10.725	0	0
3.29	0.065145	-0.038962	2.2533	6.4167	-10.616	0	0
3.3	0.067111	-0.01624	2.2484	6.4167	-10.616	0	0
3.31	0.069727	-0.0028227	2.2456	6.4167	-10.616	0	0
3.32	0.048603	-0.039528	2.2355	6.4167	-10.507	0	0
3.33	0.054901	-0.016644	2.22	6.4167	-10.507	0	0
3.34	0.063466	-0.0031304	2.2108	6.3288	-10.507	0	0
3.35	0.064953	0.004849	2.2053	6.3288	-10.507	0	0
3.36	0.067547	-0.023019	2.2021	6.3288	-10.398	0	0
3.37	0.045591	-0.0069646	2.1958	6.3288	-10.398	0	0
3.38	0.046181	0.0025155	2.1785	6.3288	-10.398	0	0
3.39	0.061365	-0.036515	2.1683	6.2409	-10.289	0	0
3.4	0.062812	-0.015003	2.1623	6.2409	-10.289	0	0
3.41	0.065498	-0.0023006	2.1587	6.2409	-10.289	0	0
3.42	0.042689	-0.039428	2.1566	6.2409	-10.18	0	0
3.43	0.044596	-0.016793	2.1373	6.2409	-10.18	0	0
3.44	0.060941	-0.0034268	2.126	6.153	-10.18	0	0
3.45	0.061263	0.0044658	2.1193	6.153	-10.18	0	0
3.46	0.063678	-0.027055	2.1153	6.153	-10.071	0	0
3.47	0.042765	-0.009556	2.1046	6.153	-10.071	0	0
3.48	0.049359	0.00077713	2.0887	6.153	-10.071	0	0
3.49	0.0642	0.0068787	2.0792	6.0651	-10.071	0	0
3.5	0.054584	-0.018857	2.0737	6.153	-9.9624	0	0
3.51	0.065915	-0.0047847	2.0704	6.0651	-9.9624	0	0
3.52	0.043822	0.0035251	2.0565	6.0651	-9.9624	0	0
3.53	0.049523	-0.024148	2.0423	6.0651	-9.8535	0	0
3.54	0.054598	-0.0079783	2.0338	6.0651	-9.8535	0	0
3.55	0.058885	0.0015699	2.0289	6.0651	-9.8535	0	0
3.56	0.066829	-0.037421	2.0259	5.9772	-9.7446	0	0
3.57	0.043557	-0.015885	2.0123	5.9772	-9.7446	0	0
3.58	0.048815	-0.0031683	1.9981	5.9772	-9.7446	0	0
3.59	0.053698	0.0043407	1.9898	5.9772	-9.7446	0	0
3.6	0.057885	-0.027407	1.9849	5.9772	-9.6357	0	0
3.61	0.061371	-0.010041	1.9819	5.9772	-9.6357	0	0
3.62	0.038742	0.00021293	1.9802	5.9772	-9.6357	0	0
3.63	0.051291	-0.038361	1.9612	5.8893	-9.5268	0	0
3.64	0.052562	-0.016579	1.95	5.8893	-9.5268	0	0
3.65	0.055758	-0.0037169	1.9434	5.8893	-9.5268	0	0
3.66	0.05908	0.0038779	1.9394	5.8893	-9.5268	0	0
3.67	0.037499	-0.036266	1.9327	5.8893	-9.4179	0	0
3.68	0.044319	-0.015411	1.9152	5.8893	-9.4179	0	0
3.69	0.049949	-0.0030969	1.9048	5.8893	-9.4179	0	0
3.7	0.054574	0.0041746	1.8987	5.8893	-9.4179	0	0
3.71	0.067712	-0.024112	1.8951	5.8014	-9.309	0	0
3.72	0.033765	-0.0083039	1.8885	5.8893	-9.309	0	0
3.73	0.04846	0.0010306	1.8711	5.8014	-9.309	0	0
3.74	0.044742	-0.038086	1.8608	5.8893	-9.2001	0	0
3.75	0.055892	-0.016625	1.8547	5.8014	-9.2001	0	0
3.76	0.057924	-0.0039524	1.8511	5.8014	-9.2001	0	0
3.77	0.060447	0.0035306	1.849	5.8014	-9.2001	0	0
3.78	0.040098	-0.036679	1.8358	5.8014	-9.0912	0	0
3.79	0.046121	-0.015864	1.8219	5.8014	-9.0912	0	0
3.8	0.051098	-0.0035723	1.8138	5.8014	-9.0912	0	0
3.81	0.055187	0.0036857	1.8089	5.8014	-9.0912	0	0
3.82	0.058536	-0.024609	1.8061	5.8014	-8.9823	0	0
3.83	0.037682	-0.0088056	1.796	5.8014	-8.9823	0	0
3.84	0.044094	0.00052605	1.7805	5.8014	-8.9823	0	0
3.85	0.049362	-0.034146	1.7713	5.8014	-8.8734	0	0
3.86	0.053681	-0.014507	1.7658	5.8014	-8.8734	0	0
3.87	0.057216	-0.0029099	1.7626	5.8014	-8.8734	0	0
3.88	0.043956	0.003938	1.7607	5.7135	-8.8734	0	0
3.89	0.038304	0.0079816	1.7416	5.8014	-8.8734	0	0
3.9	0.050476	-0.01897	1.7303	5.7135	-8.7645	0	0
3.91	0.057268	-0.0056147	1.7237	5.7135	-8.7645	0	0
3.92	0.056815	0.0022714	1.7197	5.7135	-8.7645	0	0
3.93	0.033029	-0.029253	1.7174	5.7135	-8.6556	0	0
3.94	0.039615	-0.011756	1.698	5.7135	-8.6556	0	0
3.95	0.045256	-0.0014246	1.6866	5.7135	-8.6556	0	0
3.96	0.049957	0.0046762	1.6798	5.7135	-8.6556	0	0
3.97	0.053832	-0.02106	1.6759	5.7135	-8.5467	0	0
3.98	0.031511	-0.006988	1.6735	5.7135	-8.5467	0	0
3.99	0.038615	0.0013216	1.6541	5.7135	-8.5467	0	0
4	0.044457	-0.033954	1.6427	5.7135	-8.4378	0	0
4.01	0.049249	-0.014671	1.6359	5.7135	-8.4378	0	0
4.02	0.053175	-0.0032846	1.6319	5.7135	-8.4378	0	0
4.03	0.030887	0.0034391	1.6295	5.7135	-8.4378	0	0
4.04	0.038016	-0.032773	1.6102	5.7135	-8.3289	0	0
4.05	0.053226	-0.014043	1.5987	5.6256	-8.3289	0	0
4.06	0.051208	-0.0029832	1.5919	5.6256	-8.3289	0	0
4.07	0.052909	0.0035476	1.588	5.6256	-8.3289	0	0
4.08	0.029899	-0.028777	1.5856	5.6256	-8.22	0	0
4.09	0.036796	-0.011753	1.5662	5.6256	-8.22	0	0
4.1	0.042586	-0.0017003	1.5548	5.6256	-8.22	0	0
