t	u1	u2	lambda	p	e	u1opt	u2opt
0.5	0.046675	1.3415e-05	0.84334	0.7032	-28.584	0	0
0.51	0.037881	-0.017953	0.87594	0.7911	-28.475	0	0
0.52	0.043954	-0.037078	0.89959	0.879	-28.366	0	0
0.53	0.04059	-0.0038124	0.92715	0.879	-28.366	0	0
0.54	0.044441	-0.013508	0.95178	0.9669	-28.258	0	0
0.55	0.040701	-0.026146	0.97597	0.9669	-28.149	0	0
0.56	0.04476	-0.042124	1.0022	1.0548	-28.04	0	0
0.57	0.040875	-0.051629	1.0237	1.0548	-27.931	0	0
0.58	0.044675	-0.012682	1.0516	1.1427	-27.931	0	0
0.59	0.050922	-0.019024	1.0753	1.1427	-27.822	0	0
0.6	0.04433	-0.026079	1.1029	1.2306	-27.713	0	0
0.61	0.050482	-0.033915	1.1275	1.2306	-27.604	0	0
0.62	0.042406	-0.038612	1.1517	1.4064	-27.495	0	0
0.63	0.050049	-0.041455	1.1812	1.4064	-27.386	0	0
0.64	0.044211	-0.043203	1.2014	1.4943	-27.277	0	0
0.65	0.050742	-0.048306	1.2285	1.4943	-27.169	0	0
0.66	0.05553	-0.051389	1.2473	1.5822	-27.06	0	0
0.67	0.051081	-0.057724	1.2765	1.5822	-26.951	0	0
0.68	0.055916	-0.016906	1.2937	1.6701	-26.951	0	0
0.69	0.048532	-0.022143	1.3218	1.758	-26.842	0	0
0.7	0.053866	-0.025304	1.3429	1.8459	-26.733	0	0
0.71	0.052013	-0.02724	1.3689	1.8459	-26.624	0	0
0.72	0.055893	-0.028453	1.3926	1.9338	-26.515	0	0
0.73	0.052998	-0.029239	1.4162	1.9338	-26.406	0	0
0.74	0.056266	-0.0744	1.4421	2.0217	-26.189	0	0
0.75	0.053436	-0.071868	1.4635	2.0217	-26.08	0	0
0.76	0.057492	-0.025813	1.488	2.1096	-26.08	0	0
0.77	0.054331	-0.072586	1.5086	2.1096	-25.862	0	0
0.78	0.05888	-0.071005	1.5326	2.1975	-25.753	0	0
0.79	0.0554	-0.07014	1.5529	2.1975	-25.644	0	0
0.8	0.060684	-0.069699	1.5733	2.2854	-25.535	0	0
0.81	0.056277	-0.069508	1.5949	2.3733	-25.426	0	0
0.82	0.060514	-0.065019	1.6121	2.4612	-25.317	0	0
0.83	0.058624	-0.066883	1.6359	2.4612	-25.208	0	0
0.84	0.062304	-0.063608	1.6543	2.5491	-25.099	0	0
0.85	0.060202	-0.061743	1.6788	2.5491	-24.991	0	0
0.86	0.063787	-0.060711	1.6976	2.637	-24.882	0	0
0.87	0.061633	-0.05617	1.7223	2.637	-24.773	0	0
0.88	0.065184	-0.053558	1.7413	2.7249	-24.664	0	0
0.89	0.063005	-0.048484	1.7662	2.7249	-24.555	0	0
0.9	0.056617	-0.042316	1.7808	2.8128	-24.446	0	0
0.91	0.065011	-0.041985	1.8046	2.8128	-24.337	0	0
0.92	0.059327	-0.038617	1.8215	2.9007	-24.228	0	0
0.93	0.067772	-0.036698	1.8398	2.9007	-24.119	0	0
0.94	0.061685	-0.080263	1.8603	2.9886	-23.902	0	0
0.95	0.07067	-0.032159	1.8724	2.9886	-23.902	0	0
0.96	0.063441	-0.077721	1.8976	3.0765	-23.684	0	0
0.97	0.059369	-0.075425	1.9124	3.1644	-23.575	0	0
0.98	0.066966	-0.074139	1.9331	3.1644	-23.466	0	0
0.99	0.065209	-0.069003	1.9514	3.1644	-23.357	0	0
1	0.07058	-0.066039	1.9622	3.2523	-23.248	0	0
1.01	0.068333	-0.064359	1.9865	3.2523	-23.139	0	0
1.02	0.063696	-0.059435	2.0009	3.3402	-23.03	0	0
1.03	0.072484	-0.056597	2.0138	3.3402	-22.922	0	0
1.04	0.06655	-0.05499	2.0351	3.4281	-22.813	0	0
1.05	0.065423	-0.05051	2.0476	3.4281	-22.704	0	0
1.06	0.072105	-0.051535	2.0701	3.4281	-22.595	0	0
1.07	0.067797	-0.048608	2.0863	3.516	-22.486	0	0
1.08	0.076093	-0.046949	2.0958	3.516	-22.377	0	0
1.09	0.070971	-0.049641	2.1195	3.6039	-22.268	0	0
1.1	0.068847	-0.047698	2.1334	3.6039	-22.159	0	0
1.11	0.063282	-0.050221	2.1417	3.6918	-22.05	0	0
1.12	0.072957	-0.04818	2.1584	3.6918	-21.941	0	0
1.13	0.070273	-0.047044	2.1744	3.6918	-21.832	0	0
1.14	0.065374	-0.046442	2.1839	3.7797	-21.724	0	0
1.15	0.07409	-0.046156	2.2046	3.7797	-21.615	0	0
1.16	0.07128	-0.046057	2.2197	3.7797	-21.506	0	0
1.17	0.077504	-0.046068	2.233	3.8676	-21.397	0	0
1.18	0.074854	-0.046144	2.2545	3.8676	-21.288	0	0
1.19	0.068878	-0.046258	2.2671	3.9555	-21.179	0	0
1.2	0.079373	-0.049996	2.2746	3.9555	-21.07	0	0
1.21	0.076217	-0.052272	2.297	3.9555	-20.961	0	0
1.22	0.073151	-0.057687	2.3103	3.9555	-20.852	0	0
1.23	0.068265	-0.060954	2.3181	4.0434	-20.744	0	0
1.24	0.077097	-0.062953	2.3378	4.0434	-20.635	0	0
1.25	0.074416	-0.068648	2.3523	4.0434	-20.526	0	0
1.26	0.071855	-0.072081	2.3609	4.0434	-20.417	0	0
1.27	0.078008	-0.029549	2.3704	4.1313	-20.417	0	0
1.28	0.076183	-0.033773	2.3896	4.1313	-20.308	0	0
1.29	0.073791	-0.036337	2.4009	4.1313	-20.199	0	0
1.3	0.081077	-0.03792	2.416	4.1313	-20.09	0	0
1.31	0.076416	-0.045767	2.4345	4.2192	-19.981	0	0
1.32	0.074839	-0.050469	2.4454	4.2192	-19.872	0	0
1.33	0.08237	-0.061763	2.4602	4.2192	-19.763	0	0
1.34	0.078789	-0.068501	2.4786	4.2192	-19.654	0	0
1.35	0.07578	-0.027921	2.4895	4.2192	-19.654	0	0
1.36	0.073292	-0.033297	2.4959	4.2192	-19.546	0	0
1.37	0.077843	-0.039783	2.5148	4.3071	-19.437	0	0
1.38	0.076843	-0.047283	2.5288	4.3071	-19.328	0	0
1.39	0.074919	-0.055783	2.5371	4.3071	-19.219	0	0
1.4	0.082905	-0.065317	2.5464	4.3071	-19.11	0	0
1.41	0.079432	-0.026387	2.5655	4.3071	-19.11	0	0
1.42	0.076546	-0.03598	2.5768	4.3071	-19.001	0	0
1.43	0.084491	-0.045315	2.5835	4.3071	-18.892	0	0
1.44	0.080701	-0.054898	2.6054	4.3071	-18.783	0	0
1.45	0.077594	-0.020444	2.6183	4.3071	-18.783	0	0
1.46	0.07505	-0.029438	2.626	4.3071	-18.674	0	0
1.47	0.080953	-0.04166	2.6388	4.395	-18.566	0	0
1.48	0.079345	-0.057394	2.6561	4.395	-18.457	0	0
1.49	0.077144	-0.022126	2.6663	4.395	-18.457	0	0
1.5	0.085372	-0.03388	2.6723	4.395	-18.348	0	0
1.51	0.081724	-0.048493	2.6938	4.395	-18.239	0	0
1.52	0.078702	-0.017009	2.7066	4.395	-18.239	0	0
1.53	0.076219	-0.027756	2.7141	4.395	-18.13	0	0
1.54	0.084105	-0.041015	2.7229	4.395	-18.021	0	0
1.55	0.080667	-0.05736	2.7417	4.395	-17.912	0	0
1.56	0.07785	-0.022453	2.7528	4.395	-17.912	0	0
1.57	0.075544	-0.03442	2.7594	4.395	-17.803	0	0
1.58	0.083196	-0.0089765	2.7716	4.395	-17.803	0	0
1.59	0.079949	-0.023291	2.7885	4.395	-17.694	0	0
1.6	0.077289	-0.038656	2.7984	4.395	-17.585	0	0
1.61	0.085032	-0.011616	2.8087	4.395	-17.585	0	0
1.62	0.081478	-0.024989	2.8284	4.395	-17.477	0	0
1.63	0.078566	-0.048244	2.84	4.395	-17.368	0	0
1.64	0.076182	-0.017417	2.8469	4.395	-17.368	0	0
1.65	0.074234	-0.035395	2.8509	4.395	-17.259	0	0
1.66	0.081456	-0.0098991	2.8684	4.395	-17.259	0	0
1.67	0.078577	-0.027424	2.8816	4.395	-17.15	0	0
1.68	0.07622	-0.045444	2.8894	4.395	-17.041	0	0
1.69	0.083106	-0.015972	2.9092	4.395	-17.041	0	0
1.7	0.079952	-0.031149	2.9237	4.395	-16.932	0	0
1.71	0.07737	-0.0076001	2.9323	4.395	-16.932	0	0
1.72	0.075258	-0.026275	2.9373	4.395	-16.823	0	0
1.73	0.0827	-0.0047914	2.9522	4.395	-16.823	0	0
1.74	0.079648	-0.024686	2.9671	4.395	-16.714	0	0
1.75	0.077149	-0.0039224	2.9759	4.395	-16.714	0	0
1.76	0.084642	-0.021001	2.9895	4.395	-16.605	0	0
1.77	0.081264	-0.001816	3.0071	4.395	-16.605	0	0
1.78	0.078496	-0.019827	3.0175	4.395	-16.496	0	0
1.79	0.074011	-0.045821	3.0237	4.4829	-16.388	0	0
1.8	0.085497	-0.016611	3.0357	4.395	-16.388	0	0
1.81	0.080199	0.00063761	3.0524	4.4829	-16.388	0	0
1.82	0.078652	-0.018517	3.0623	4.4829	-16.279	0	0
1.83	0.076852	-0.00055728	3.0681	4.4829	-16.279	0	0
1.84	0.085125	-0.019292	3.0759	4.4829	-16.17	0	0
1.85	0.081948	-0.0010843	3.0942	4.4829	-16.17	0	0
1.86	0.079325	-0.022913	3.1049	4.4829	-16.061	0	0
1.87	0.077172	-0.0032923	3.1113	4.4829	-16.061	0	0
1.88	0.085728	-0.027888	3.115	4.4829	-15.952	0	0
1.89	0.082442	-0.0062991	3.1353	4.4829	-15.952	0	0
1.9	0.079748	-0.03818	3.1472	4.4829	-15.843	0	0
1.91	0.085639	-0.012446	3.1542	4.5708	-15.843	0	0
1.92	0.084237	-0.041879	3.1764	4.5708	-15.734	0	0
1.93	0.081982	-0.0147	3.1895	4.5708	-15.734	0	0
1.94	0.079774	0.0013496	3.1972	4.5708	-15.734	0	0
1.95	0.077851	-0.025355	3.2018	4.5708	-15.625	0	0
1.96	0.085054	-0.0050118	3.2196	4.5708	-15.625	0	0
1.97	0.082147	-0.033182	3.233	4.5708	-15.516	0	0
1.98	0.079763	-0.009703	3.2409	4.5708	-15.516	0	0
1.99	0.074754	0.0041612	3.2456	4.6587	-15.516	0	0
2	0.086155	-0.020232	3.2602	4.5708	-15.407	0	0
2.01	0.08114	-0.0021258	3.275	4.6587	-15.407	0	0
2.02	0.080357	-0.036063	3.2837	4.6587	-15.299	0	0
2.03	0.089235	-0.011543	3.2888	4.6587	-15.299	0	0
2.04	0.085952	0.002936	3.3099	4.6587	-15.299	0	0
2.05	0.083174	-0.024696	3.3223	4.6587	-15.19	0	0
2.06	0.080872	-0.0049002	3.3296	4.6587	-15.19	0	0
2.07	0.089298	0.0067889	3.334	4.6587	-15.19	0	0
2.08	0.085314	-0.018889	3.3545	4.7466	-15.081	0	0
2.09	0.082719	-0.0015408	3.3666	4.7466	-15.081	0	0
2.1	0.081464	-0.035925	3.3738	4.7466	-14.972	0	0
2.11	0.089473	-0.01167	3.3864	4.7466	-14.972	0	0
2.12	0.086353	0.0026526	3.4035	4.7466	-14.972	0	0
2.13	0.083742	-0.029073	3.4136	4.7466	-14.863	0	0
2.14	0.082551	-0.007693	3.4195	4.7466	-14.863	0	0
2.15	0.07708	0.0049315	3.423	4.8345	-14.863	0	0
2.16	0.087047	-0.032242	3.4402	4.8345	-14.754	0	0
2.17	0.08514	-0.0096341	3.4533	4.8345	-14.754	0	0
2.18	0.083159	0.0037159	3.461	4.8345	-14.754	0	0
2.19	0.09172	-0.024582	3.4655	4.8345	-14.645	0	0
2.2	0.089899	-0.0051803	3.4862	4.8345	-14.645	0	0
2.21	0.083925	0.0062764	3.4984	4.9224	-14.645	0	0
2.22	0.083592	-0.02314	3.5056	4.9224	-14.536	0	0
2.23	0.092697	-0.0043979	3.5099	4.9224	-14.536	0	0
2.24	0.091057	0.006669	3.5304	4.9224	-14.536	0	0
2.25	0.087366	-0.016135	3.5425	4.9224	-14.427	0	0
2.26	0.084218	-0.00033119	3.5496	5.0103	-14.427	0	0
2.27	0.080961	0.0090009	3.5539	5.0103	-14.427	0	0
2.28	0.090275	-0.02167	3.5715	5.0103	-14.318	0	0
2.29	0.088125	-0.0036688	3.5847	5.0103	-14.318	0	0
2.3	0.087674	0.0069607	3.5926	5.0103	-14.318	0	0
2.31	0.082547	-0.019343	3.5972	5.0982	-14.21	0	0
2.32	0.091736	-0.0023641	3.6151	5.0982	-14.21	0	0
2.33	0.089529	0.0076617	3.6285	5.0982	-14.21	0	0
2.34	0.087415	-0.0226	3.6364	5.0982	-14.101	0	0
2.35	0.085584	-0.0043566	3.6411	5.0982	-14.101	0	0
2.36	0.083038	0.0064157	3.6439	5.1861	-14.101	0	0
2.37	0.092385	-0.016562	3.6574	5.1861	-13.992	0	0
2.38	0.090183	-0.00086111	3.6715	5.1861	-13.992	0	0
2.39	0.088146	0.0084104	3.6798	5.1861	-13.992	0	0
2.4	0.085814	-0.022296	3.6847	5.274	-13.883	0	0
2.41	0.095052	-0.0043163	3.696	5.274	-13.883	0	0
2.42	0.09253	0.0063007	3.7123	5.274	-13.883	0	0
2.43	0.090274	-0.027613	3.7219	5.274	-13.774	0	0
2.44	0.08531	-0.0075251	3.7276	5.3619	-13.774	0	0
2.45	0.089598	0.0043365	3.7309	5.274	-13.774	0	0
2.46	0.095712	-0.028842	3.7329	5.3619	-13.665	0	0
2.47	0.093625	-0.0083203	3.7521	5.3619	-13.665	0	0
2.48	0.090491	0.0037975	3.7634	5.4498	-13.665	0	0
2.49	0.087597	-0.025228	3.7701	5.4498	-13.556	0	0
2.5	0.088159	-0.0062559	3.774	5.4498	-13.556	0	0
2.51	0.087561	0.0049471	3.7763	5.4498	-13.556	0	0
2.52	0.096263	-0.033066	3.7861	5.4498	-13.447	0	0
2.53	0.093761	-0.010954	3.8015	5.4498	-13.447	0	0
2.54	0.09012	0.0021038	3.8105	5.5377	-13.447	0	0
2.55	0.090197	-0.030369	3.8159	5.5377	-13.338	0	0
2.56	0.09021	-0.0094301	3.8191	5.5377	-13.338	0	0
2.57	0.099004	0.002934	3.821	5.5377	-13.338	0	0
2.58	0.095505	-0.034394	3.8401	5.6256	-13.229	0	0
2.59	0.094328	-0.011876	3.8513	5.6256	-13.229	0	0
2.6	0.092818	0.0014201	3.858	5.6256	-13.229	0	0
2.61	0.091404	-0.035357	3.8619	5.6256	-13.12	0	0
2.62	0.090191	-0.012515	3.8643	5.6256	-13.12	0	0
2.63	0.08859	0.00097379	3.8656	5.7135	-13.12	0	0
2.64	0.087947	-0.03569	3.8664	5.7135	-13.012	0	0
2.65	0.097105	-0.012781	3.882	5.7135	-13.012	0	0
2.66	0.093753	0.00074729	3.8941	5.8014	-13.012	0	0
2.67	0.094501	0.0087353	3.9013	5.7135	-13.012	0	0
2.68	0.091954	-0.019128	3.9055	5.8014	-12.903	0	0
2.69	0.091762	-0.0030702	3.908	5.8014	-12.903	0	0
2.7	0.091126	0.0064117	3.9094	5.8014	-12.903	0	0
2.71	0.09045	-0.024171	3.9103	5.8014	-12.794	0	0
2.72	0.095958	-0.0061173	3.9227	5.8893	-12.794	0	0
2.73	0.096617	0.0045431	3.9361	5.8893	-12.794	0	0
2.74	0.095769	-0.021742	3.9441	5.8893	-12.685	0	0
2.75	0.09462	-0.0047528	3.9488	5.8893	-12.685	0	0
2.76	0.093532	0.0052794	3.9515	5.8893	-12.685	0	0
2.77	0.092595	-0.021377	3.9531	5.8893	-12.576	0	0
2.78	0.093445	-0.0046065	3.9541	5.8893	-12.576	0	0
2.79	0.091116	0.0052963	3.9547	5.9772	-12.576	0	0
2.8	0.091381	-0.029039	3.955	5.9772	-12.467	0	0
2.81	0.09121	-0.0092001	3.9552	5.9772	-12.467	0	0
2.82	0.087887	0.0025144	3.9553	6.0651	-12.467	0	0
2.83	0.1008	-0.035197	3.9705	5.9772	-12.358	0	0
2.84	0.096571	-0.012906	3.9824	6.0651	-12.358	0	0
2.85	0.096598	0.00025682	3.9894	6.0651	-12.358	0	0
2.86	0.095877	-0.036599	3.9935	6.0651	-12.249	0	0
2.87	0.095044	-0.013803	3.9959	6.0651	-12.249	0	0
2.88	0.094283	-0.0003426	3.9974	6.0651	-12.249	0	0
2.89	0.091415	-0.037023	3.9982	6.153	-12.14	0	0
2.9	0.094679	-0.014123	3.9987	6.0651	-12.14	0	0
2.91	0.092587	-0.00060063	3.999	6.153	-12.14	0	0
2.92	0.093029	0.0073841	3.9992	6.153	-12.14	0	0
2.93	0.092998	-0.01724	3.9993	6.153	-12.032	0	0
2.94	0.092844	-0.0025108	3.9994	6.153	-12.032	0	0
2.95	0.092676	0.0061867	3.9994	6.153	-12.032	0	0
2.96	0.092526	-0.021258	3.9994	6.153	-11.923	0	0
2.97	0.1032	-0.0049525	4.0113	6.153	-11.923	0	0
2.98	0.098133	0.0046755	4.0245	6.2409	-11.923	0	0
2.99	0.098586	-0.022219	4.0322	6.2409	-11.814	0	0
3	0.098029	-0.0055899	4.0368	6.2409	-11.814	0	0
3.01	0.09727	0.0042297	4.0395	6.2409	-11.814	0	0
3.02	0.09655	-0.022552	4.0411	6.2409	-11.705	0	0
3.03	0.095929	-0.0058557	4.042	6.2409	-11.705	0	0
3.04	0.095411	0.0040033	4.0426	6.2409	-11.705	0	0
3.05	0.094985	-0.022755	4.0429	6.2409	-11.596	0	0
3.06	0.094637	-0.006045	4.0431	6.2409	-11.596	0	0
3.07	0.092131	0.0038221	4.0432	6.3288	-11.596	0	0
3.08	0.094736	-0.026533	4.0433	6.2409	-11.487	0	0
3.09	0.093114	-0.0083451	4.0433	6.3288	-11.487	0	0
3.1	0.094852	0.0023945	4.0434	6.2409	-11.487	0	0
3.11	0.093412	-0.031446	4.0434	6.3288	-11.378	0	0
3.12	0.092592	-0.011316	4.0434	6.3288	-11.378	0	0
3.13	0.096961	0.00057084	4.0434	6.2409	-11.378	0	0
3.14	0.093523	-0.028591	4.0434	6.3288	-11.269	0	0
3.15	0.096357	-0.0096996	4.0434	6.2409	-11.269	0	0
3.16	0.093692	0.0014559	4.0434	6.3288	-11.269	0	0
3.17	0.092938	-0.03214	4.0434	6.3288	-11.16	0	0
3.18	0.093876	-0.011864	4.0434	6.3288	-11.16	0	0
3.19	0.093206	0.00010836	4.0434	6.3288	-11.16	0	0
3.2	0.096158	0.007178	4.0434	6.2409	-11.16	0	0
3.21	0.093949	-0.017987	4.039	6.3288	-11.051	0	0
3.22	0.082936	-0.0035763	4.0364	6.3288	-11.051	0	0
3.23	0.085815	0.0049328	4.0213	6.3288	-11.051	0	0
3.24	0.087602	-0.019382	4.0123	6.3288	-10.942	0	0
3.25	0.088878	-0.0044696	4.0071	6.3288	-10.942	0	0
3.26	0.08986	0.0043359	4.0039	6.3288	-10.942	0	0
3.27	0.090644	-0.023045	4.0021	6.3288	-10.834	0	0
3.28	0.091277	-0.0067019	4.001	6.3288	-10.834	0	0
3.29	0.091793	0.0029483	4.0004	6.3288	-10.834	0	0
3.3	0.092213	-0.027535	4	6.3288	-10.725	0	0
3.31	0.094108	-0.0094226	3.9998	6.2409	-10.725	0	0
3.32	0.091999	0.0012724	3.9996	6.3288	-10.725	0	0
3.33	0.091157	-0.028594	3.9996	6.3288	-10.616	0	0
3.34	0.095681	-0.010117	3.9995	6.2409	-10.616	0	0
3.35	0.092424	0.00079269	3.9995	6.3288	-10.616	0	0
3.36	0.094756	-0.028946	3.9995	6.2409	-10.507	0	0
3.37	0.092684	-0.010395	3.9995	6.3288	-10.507	0	0
3.38	0.08308	0.00055931	3.9995	6.3288	-10.507	0	0
3.39	0.085199	-0.033155	3.9815	6.3288	-10.398	0	0
3.4	0.08684	-0.01295	3.9708	6.3288	-10.398	0	0
3.41	0.088152	-0.0010185	3.9646	6.3288	-10.398	0	0
3.42	0.089216	-0.038602	3.9608	6.3288	-10.289	0	0
3.43	0.090083	-0.016235	3.9587	6.3288	-10.289	0	0
3.44	0.09079	-0.0030282	3.9574	6.3288	-10.289	0	0
3.45	0.091367	0.0047705	3.9566	6.3288	-10.289	0	0
3.46	0.091839	-0.019963	3.9561	6.3288	-10.18	0	0
3.47	0.092223	-0.005299	3.9559	6.3288	-10.18	0	0
3.48	0.093072	-0.041268	3.9557	6.3288	-10.071	0	0
3.49	0.090746	-0.017949	3.9556	6.4167	-10.071	0	0
3.5	0.084566	-0.0041787	3.9472	6.3288	-10.071	0	0
3.51	0.084685	0.0039523	3.9326	6.4167	-10.071	0	0
3.52	0.084955	-0.020585	3.924	6.4167	-9.9624	0	0
3.53	0.08827	-0.0058051	3.9189	6.4167	-9.9624	0	0
3.54	0.089976	0.0029225	3.9159	6.4167	-9.9624	0	0
3.55	0.091042	-0.024504	3.9141	6.4167	-9.8535	0	0
3.56	0.091804	-0.0081884	3.9131	6.4167	-9.8535	0	0
3.57	0.092392	0.0014458	3.9124	6.4167	-9.8535	0	0
3.58	0.083323	-0.037494	3.9037	6.4167	-9.7446	0	0
3.59	0.085409	-0.015928	3.8889	6.4167	-9.7446	0	0
3.6	0.087119	-0.0031939	3.8802	6.4167	-9.7446	0	0
3.61	0.088519	0.0043256	3.875	6.4167	-9.7446	0	0
3.62	0.089665	-0.020573	3.872	6.4167	-9.6357	0	0
3.63	0.090601	-0.0060062	3.8702	6.4167	-9.6357	0	0
3.64	0.091366	0.0025956	3.8691	6.4167	-9.6357	0	0
3.65	0.080655	-0.024905	3.8685	6.5046	-9.5268	0	0
3.66	0.084448	-0.0086336	3.8501	6.5046	-9.5268	0	0
3.67	0.086854	0.00097467	3.8393	6.5046	-9.5268	0	0
3.68	0.088593	-0.033534	3.8329	6.5046	-9.4179	0	0
3.69	0.089941	-0.013798	3.8291	6.5046	-9.4179	0	0
3.7	0.091018	-0.0021445	3.8269	6.5046	-9.4179	0	0
3.71	0.091889	0.004737	3.8256	6.5046	-9.4179	0	0
3.72	0.082281	-0.02378	3.8248	6.5046	-9.309	0	0
3.73	0.084704	-0.0081078	3.8063	6.5046	-9.309	0	0
3.74	0.086693	0.0011463	3.7954	6.5046	-9.309	0	0
3.75	0.088323	-0.029571	3.789	6.5046	-9.2001	0	0
3.76	0.089657	-0.011597	3.7852	6.5046	-9.2001	0	0
3.77	0.090747	-0.0009832	3.7829	6.5046	-9.2001	0	0
3.78	0.091638	0.0052839	3.7816	6.5046	-9.2001	0	0
3.79	0.082829	-0.020355	3.7725	6.5046	-9.0912	0	0
3.8	0.08513	-0.0062241	3.7574	6.5046	-9.0912	0	0
3.81	0.087017	0.0021198	3.7486	6.5046	-9.0912	0	0
3.82	0.088562	-0.033136	3.7433	6.5046	-8.9823	0	0
3.83	0.089826	-0.013841	3.7402	6.5046	-8.9823	0	0
3.84	0.082581	-0.0024472	3.7384	6.5046	-8.9823	0	0
3.85	0.081677	0.0042806	3.7193	6.5925	-8.9823	0	0
3.86	0.087904	-0.021086	3.708	6.5046	-8.8734	0	0
3.87	0.087036	-0.0067947	3.7014	6.5925	-8.8734	0	0
3.88	0.08941	0.001644	3.6975	6.5925	-8.8734	0	0
3.89	0.090912	-0.029554	3.6951	6.5925	-8.7645	0	0
3.9	0.082827	-0.011865	3.6819	6.5925	-8.7645	0	0
3.91	0.085307	-0.0014192	3.6679	6.5925	-8.7645	0	0
3.92	0.087323	0.0047488	3.6597	6.5925	-8.7645	0	0
3.93	0.088969	-0.024189	3.6549	6.5925	-8.6556	0	0
3.94	0.090312	-0.0087661	3.652	6.5925	-8.6556	0	0
3.95	0.081873	0.00034111	3.6419	6.5925	-8.6556	0	0
3.96	0.084476	-0.03891	3.6264	6.5925	-8.5467	0	0
3.97	0.08661	-0.017528	3.6172	6.5925	-8.5467	0	0
3.98	0.088357	-0.004902	3.6117	6.5925	-8.5467	0	0
3.99	0.089785	0.0025534	3.6085	6.5925	-8.5467	0	0
4	0.090952	-0.033227	3.6066	6.5925	-8.4378	0	0
4.01	0.083091	-0.014242	3.5904	6.5925	-8.4378	0	0
4.02	0.085448	-0.003031	3.5779	6.5925	-8.4378	0	0
4.03	0.087379	0.0035888	3.5706	6.5925	-8.4378	0	0
4.04	0.088959	-0.021841	3.5662	6.5925	-8.3289	0	0
4.05	0.09025	-0.007588	3.5637	6.5925	-8.3289	0	0
4.06	0.082492	0.00082854	3.547	6.5925	-8.3289	0	0
4.07	0.084932	0.0057984	3.5343	6.5925	-8.3289	0	0
4.08	0.086931	-0.023847	3.5268	6.5925	-8.22	0	0
4.09	0.088566	-0.0088418	3.5224	6.5925	-8.22	0	0
4.1	0.079983	1.8766e-05	3.5154	6.5925	-8.22	0	0
