t	u	lambda	p	e	uopt
5.28	0.2827	2.5609	10.196	0.2742	0.11558
5.29	0.26526	2.5441	10.46	0.2742	0.13413
5.3	0.27987	2.5282	10.636	0.2742	0.15267
5.31	0.29052	2.5187	10.812	0.3831	0.17122
5.32	0.28377	2.5132	10.988	0.3831	0.18977
5.33	0.28453	2.4919	11.251	0.3831	0.20831
5.34	0.29574	2.4793	11.427	0.3831	0.22686
5.35	0.29234	2.46	11.603	0.3831	0.24541
5.36	0.30483	2.4425	11.779	0.3831	0.26395
5.37	0.31831	2.4322	11.954	0.492	0.2825
5.38	0.3009	2.4109	12.218	0.492	0.30104
5.39	0.3132	2.3955	12.394	0.492	0.31959
5.4	0.30618	2.3864	12.57	0.492	0.33814
5.41	0.3214	2.3631	12.746	0.492	0.35668
5.42	0.31197	2.3493	12.921	0.492	0.37523
5.43	0.32448	2.3231	13.097	0.492	0.39378
5.44	0.33816	2.3077	13.273	0.492	0.41232
5.45	0.32997	2.2866	13.449	0.6009	0.43087
5.46	0.34152	2.2681	13.625	0.6009	0.44941
5.47	0.33539	2.2453	13.8	0.6009	0.46796
5.48	0.32758	2.2257	13.976	0.6009	0.48651
5.49	0.35294	2.1962	14.064	0.6009	0.50505
5.5	0.36596	2.1787	14.24	0.6009	0.5236
5.51	0.35811	2.1533	14.416	0.6009	0.5236
5.52	0.34576	2.1354	14.591	0.7098	0.5236
5.53	0.35602	2.1068	14.767	0.7098	0.5236
5.54	0.34744	2.0816	14.943	0.7098	0.5236
5.55	0.36897	2.0571	15.031	0.7098	0.5236
5.56	0.36208	2.0275	15.207	0.7098	0.5236
5.57	0.35217	2.0027	15.383	0.7098	0.5236
5.58	0.37458	1.9745	15.47	0.7098	0.5236
5.59	0.36293	1.9427	15.646	0.8187	0.5236
5.6	0.367	1.9167	15.734	0.8187	0.5236
5.61	0.37623	1.8877	15.91	0.8187	0.5236
5.62	0.36722	1.8555	16.086	0.8187	0.5236
5.63	0.36962	1.8252	16.174	0.8187	0.5236
5.64	0.35993	1.7933	16.349	0.8187	0.5236
5.65	0.36477	1.7608	16.437	0.8187	0.5236
5.66	0.37382	1.7237	16.613	0.8187	0.5236
5.67	0.37751	1.6866	16.701	0.8187	0.5236
5.68	0.36931	1.6499	16.877	0.9276	0.5236
5.69	0.37362	1.6139	16.965	0.9276	0.5236
5.7	0.37641	1.5829	17.053	0.9276	0.5236
5.71	0.36853	1.5466	17.228	0.9276	0.5236
5.72	0.37203	1.5072	17.316	0.9276	0.5236
5.73	0.39327	1.4659	17.404	0.9276	0.5236
5.74	0.38572	1.4264	17.58	0.9276	0.5236
5.75	0.38991	1.3851	17.668	0.9276	0.5236
5.76	0.39317	1.3427	17.756	0.9276	0.5236
5.77	0.38453	1.2997	17.932	0.9276	0.5236
5.78	0.38953	1.2563	18.02	1.0365	0.5236
5.79	0.39391	1.2127	18.107	1.0365	0.5236
5.8	0.3676	1.1689	18.283	1.0365	0.5236
5.81	0.37274	1.1222	18.371	1.0365	0.5236
5.82	0.37581	1.0766	18.459	1.0365	0.5236
5.83	0.38399	1.0233	18.547	1.0365	0.5236
5.84	0.38684	0.97386	18.635	1.0365	0.5236
5.85	0.3939	0.92311	18.723	1.0365	0.5236
5.86	0.39907	0.87193	18.811	1.0365	0.5236
5.87	0.38356	0.81932	18.899	1.0365	0.5236
5.88	0.38936	0.76737	18.986	1.0365	0.5236
5.89	0.39529	0.71119	19.074	1.0365	0.5236
5.9	0.38158	0.66001	19.162	1.0365	0.5236
5.91	0.38648	0.60131	19.25	1.0365	0.5236
5.92	0.39386	0.54469	19.338	1.1454	0.5236
5.93	0.38014	0.48971	19.426	1.1454	0.5236
5.94	0.38529	0.42876	19.514	1.1454	0.5236
5.95	0.38998	0.36725	19.602	1.1454	0.5236
5.96	0.38983	0.30534	19.602	1.1454	0.5236
5.97	0.39692	0.24394	19.69	1.1454	0.5236
5.98	0.38508	0.18292	19.777	1.1454	0.5236
5.99	0.39051	0.11766	19.865	1.1454	0.5236
6	0.3889	0.054364	19.865	1.1454	0.5236
6.01	0.39694	-0.012245	19.953	1.1454	0.5236
6.02	0.38551	-0.080734	20.041	1.1454	0.5236
6.03	0.37251	-0.14957	20.129	1.1454	0.5236
6.04	0.39448	-0.22266	20.129	1.1454	0.5236
6.05	0.38478	-0.29177	20.217	1.1454	0.5236
6.06	0.37128	-0.36062	20.305	1.1454	0.5236
6.07	0.39416	-0.43727	20.305	1.1454	0.5236
6.08	0.38607	-0.51168	20.393	1.1454	0.5236
6.09	0.37398	-0.58402	20.481	1.1454	0.5236
6.1	0.39736	-0.65918	20.481	1.1454	0.5236
6.11	0.3869	-0.73667	20.569	1.2543	0.5236
6.12	0.3902	-0.81446	20.569	1.2543	0.5236
6.13	0.38388	-0.8964	20.657	1.2543	0.5236
6.14	0.375	-0.98077	20.744	1.2543	0.5236
6.15	0.38238	-1.0634	20.744	1.2543	0.5236
6.16	0.3838	-1.147	20.744	1.2543	0.5236
6.17	0.37817	-1.2335	20.832	1.2543	0.5236
6.18	0.37055	-1.3206	20.92	1.2543	0.5236
6.19	0.37911	-1.4037	20.92	1.2543	0.5236
6.2	0.38237	-1.4931	20.92	1.2543	0.5236
6.21	0.37665	-1.5819	21.008	1.2543	0.5236
6.22	0.38335	-1.6735	21.008	1.2543	0.5236
6.23	0.38206	-1.7636	21.096	1.2543	0.5236
6.24	0.38791	-1.8568	21.096	1.2543	0.5236
6.25	0.3608	-1.9478	21.184	1.2543	0.5236
6.26	0.3718	-2.0404	21.184	1.2543	0.5236
6.27	0.37826	-2.139	21.184	1.2543	0.5236
6.28	0.37689	-2.2333	21.272	1.2543	0.5236
6.29	0.38563	-2.3321	21.272	1.2543	0.5236
6.3	0.37209	-2.4264	21.272	1.2543	0.5236
6.31	0.37792	-2.529	21.272	1.2543	0.5236
6.32	0.37906	-2.6287	21.36	1.2543	0.5236
6.33	0.36897	-2.7276	21.36	1.2543	0.5236
6.34	0.37668	-2.8328	21.36	1.2543	0.5236
6.35	0.37975	-2.938	21.448	1.2543	0.5236
6.36	0.37184	-3.0442	21.448	1.2543	0.5236
6.37	0.36115	-3.1457	21.448	1.2543	0.5236
6.38	0.36943	-3.2517	21.448	1.2543	0.5236
6.39	0.36026	-3.3654	21.448	1.2543	0.5236
6.4	0.37034	-3.4794	21.448	1.2543	0.5236
6.41	0.34997	-3.5898	21.536	1.2543	0.5236
6.42	0.36842	-3.7019	21.536	1.2543	0.5236
6.43	0.36238	-3.8112	21.536	1.2543	0.5236
6.44	0.35634	-3.9298	21.536	1.2543	0.5236
6.45	0.36861	-4.0466	21.536	1.2543	0.5236
6.46	0.36208	-4.1631	21.536	1.2543	0.5236
6.47	0.35618	-4.2816	21.536	1.2543	0.5236
6.48	0.35092	-4.4023	21.536	1.2543	0.5236
6.49	0.34612	-4.5236	21.536	1.2543	0.5236
6.5	0.36051	-4.6457	21.536	1.2543	0.5236
6.51	0.35589	-4.7645	21.536	1.2543	0.5236
6.52	0.35307	-4.893	21.536	1.2543	0.5236
6.53	0.34373	-5.0153	21.536	1.2543	0.5236
6.54	0.35131	-5.1447	21.448	1.2543	0.5236
6.55	0.34646	-5.2719	21.448	1.2543	0.5236
6.56	0.34413	-5.401	21.448	1.2543	0.5236
6.57	0.34292	-5.5312	21.448	1.2543	0.5236
6.58	0.34297	-5.6653	21.448	1.2543	0.5236
6.59	0.35168	-5.7953	21.36	1.2543	0.5236
6.6	0.34581	-5.9293	21.36	1.2543	0.5236
6.61	0.34516	-6.0667	21.36	1.2543	0.5236
6.62	0.34592	-6.2019	21.36	1.2543	0.5236
6.63	0.33458	-6.3393	21.272	1.2543	0.5236
6.64	0.33362	-6.4812	21.272	1.2543	0.5236
6.65	0.33516	-6.6191	21.272	1.2543	0.5236
6.66	0.34301	-6.762	21.184	1.2543	0.5236
6.67	0.32495	-6.904	21.184	1.2543	0.5236
6.68	0.33782	-7.0487	21.096	1.2543	0.5236
6.69	0.33599	-7.1925	21.096	1.2543	0.5236
6.7	0.32775	-7.3382	21.008	1.2543	0.5236
6.71	0.32801	-7.485	21.008	1.2543	0.5236
6.72	0.3442	-7.6333	20.92	1.2543	0.5236
6.73	0.32375	-7.7824	20.92	1.2543	0.5236
6.74	0.33794	-7.9349	20.832	1.2543	0.5236
6.75	0.31991	-8.0865	20.832	1.2543	0.5236
6.76	0.31632	-8.2405	20.744	1.2543	0.52316
6.77	0.31893	-8.4002	20.744	1.2543	0.52271
6.78	0.31239	-8.5592	20.657	1.2543	0.52227
6.79	0.30012	-8.7176	20.657	1.2543	0.52183
6.8	0.31393	-8.8755	20.569	1.2543	0.52138
6.81	0.33028	-9.0339	20.481	1.2543	0.52094
6.82	0.29635	-9.193	20.481	1.2543	0.5205
6.83	0.31017	-9.3542	20.393	1.2543	0.52006
6.84	0.30643	-9.5145	20.305	1.2543	0.51961
6.85	0.30598	-9.6812	20.217	1.2543	0.51917
6.86	0.29015	-9.8448	20.217	1.2543	0.51873
6.87	0.30668	-10.013	20.129	1.2543	0.51828
6.88	0.30561	-10.178	20.041	1.2543	0.51784
6.89	0.29287	-10.343	20.041	1.2543	0.5174
6.9	0.29091	-10.512	19.953	1.2543	0.51695
6.91	0.28946	-10.684	19.865	1.2543	0.51651
6.92	0.29013	-10.854	19.777	1.2543	0.51607
6.93	0.29108	-11.027	19.69	1.3632	0.51563
6.94	0.27858	-11.2	19.69	1.3632	0.51518
6.95	0.28219	-11.372	19.602	1.3632	0.51474
6.96	0.28022	-11.545	19.514	1.3632	0.5143
6.97	0.28117	-11.723	19.426	1.3632	0.51385
6.98	0.27264	-11.903	19.426	1.3632	0.51341
6.99	0.27454	-12.081	19.338	1.3632	0.51297
7	0.27637	-12.259	19.25	1.3632	0.51253
7.01	0.27822	-12.439	19.162	1.3632	0.51132
7.02	0.28358	-12.623	19.074	1.3632	0.51011
7.03	0.25512	-12.803	19.074	1.3632	0.5089
7.04	0.25782	-12.987	18.986	1.4721	0.50769
7.05	0.26036	-13.168	18.899	1.4721	0.50648
7.06	0.26434	-13.354	18.811	1.4721	0.50527
7.07	0.25029	-13.541	18.723	1.4721	0.50406
7.08	0.25573	-13.726	18.635	1.4721	0.50285
7.09	0.25538	-13.914	18.547	1.4721	0.50164
7.1	0.24113	-14.105	18.459	1.4721	0.50043
7.11	0.24728	-14.293	18.371	1.4721	0.49922
7.12	0.22337	-14.491	18.371	1.4721	0.49801
7.13	0.22953	-14.683	18.283	1.4721	0.4968
7.14	0.24655	-14.875	18.107	1.581	0.49559
7.15	0.22097	-15.068	18.107	1.581	0.49438
7.16	0.22726	-15.261	18.02	1.581	0.49317
7.17	0.21524	-15.458	17.932	1.581	0.49196
7.18	0.2211	-15.65	17.844	1.581	0.49075
7.19	0.22112	-15.85	17.668	1.581	0.48955
7.2	0.22789	-16.05	17.58	1.581	0.48834
7.21	0.20498	-16.248	17.58	1.581	0.48713
7.22	0.2229	-16.447	17.404	1.6899	0.48592
7.23	0.21287	-16.645	17.316	1.6899	0.48471
7.24	0.20401	-16.852	17.228	1.6899	0.4835
7.25	0.21242	-17.049	17.14	1.6899	0.48229
7.26	0.19861	-17.252	17.053	1.6899	0.48092
7.27	0.20991	-17.462	16.965	1.6899	0.47955
7.28	0.19523	-17.658	16.877	1.6899	0.47819
7.29	0.18522	-17.864	16.789	1.6899	0.47682
7.3	0.18898	-18.075	16.613	1.7988	0.47545
7.31	0.19906	-18.282	16.525	1.7988	0.47408
7.32	0.19035	-18.484	16.437	1.7988	0.47272
7.33	0.18076	-18.694	16.349	1.7988	0.47135
7.34	0.172	-18.907	16.262	1.7988	0.46998
7.35	0.163	-19.115	16.174	1.7988	0.46861
7.36	0.18557	-19.328	15.998	1.9077	0.46725
7.37	0.17717	-19.534	15.91	1.9077	0.46588
7.38	0.16499	-19.745	15.822	1.9077	0.46451
7.39	0.17094	-19.96	15.646	1.9077	0.46314
7.4	0.16273	-20.177	15.558	1.9077	0.46177
7.41	0.15531	-20.395	15.47	1.9077	0.46041
7.42	0.16766	-20.614	15.383	1.9077	0.45904
7.43	0.17384	-20.826	15.207	2.0166	0.45767
7.44	0.16401	-21.03	15.119	2.0166	0.4563
7.45	0.1534	-21.241	15.031	2.0166	0.45494
7.46	0.14573	-21.455	14.943	2.0166	0.45357
7.47	0.15112	-21.672	14.767	2.0166	0.4522
7.48	0.14369	-21.89	14.679	2.1255	0.45083
7.49	0.13749	-22.108	14.591	2.1255	0.44947
7.5	0.13227	-22.328	14.504	2.1255	0.4481
7.51	0.13712	-22.547	14.328	2.1255	0.44525
7.52	0.13084	-22.766	14.24	2.1255	0.4424
7.53	0.12562	-22.99	14.152	2.1255	0.43955
7.54	0.11085	-23.208	13.976	2.2344	0.43669
7.55	0.1271	-23.437	13.888	2.2344	0.43384
7.56	0.11634	-23.664	13.712	2.2344	0.43099
7.57	0.10978	-23.887	13.625	2.2344	0.42814
7.58	0.10722	-24.116	13.537	2.2344	0.42529
7.59	0.11698	-24.341	13.361	2.3433	0.42244
7.6	0.11321	-24.564	13.273	2.3433	0.41959
7.61	0.10852	-24.785	13.185	2.3433	0.41674
7.62	0.11468	-25.006	13.009	2.3433	0.41388
7.63	0.10983	-25.226	12.921	2.3433	0.41103
7.64	0.11661	-25.447	12.746	2.3433	0.40818
7.65	0.11275	-25.675	12.658	2.3433	0.40533
7.66	0.089528	-25.9	12.57	2.4522	0.40248
7.67	0.097918	-26.132	12.394	2.4522	0.39963
7.68	0.094924	-26.359	12.306	2.4522	0.39678
7.69	0.10324	-26.583	12.13	2.4522	0.39392
7.7	0.097279	-26.806	12.042	2.4522	0.39107
7.71	0.10543	-27.027	11.867	2.4522	0.38822
7.72	0.082411	-27.256	11.779	2.5611	0.38537
7.73	0.080097	-27.491	11.691	2.5611	0.38252
7.74	0.088472	-27.72	11.515	2.5611	0.37967
7.75	0.085517	-27.945	11.427	2.5611	0.37682
7.76	0.091604	-28.167	11.251	2.5611	0.37368
7.77	0.068681	-28.389	11.163	2.5611	0.37054
7.78	0.079668	-28.628	10.988	2.67	0.3674
7.79	0.075992	-28.859	10.9	2.67	0.36426
7.8	0.08607	-29.085	10.724	2.67	0.36113
7.81	0.081998	-29.309	10.636	2.67	0.35799
7.82	0.059879	-29.535	10.548	2.67	0.35485
7.83	0.070061	-29.773	10.372	2.67	0.35171
7.84	0.070551	-30.003	10.284	2.7789	0.34857
7.85	0.067433	-30.229	10.196	2.7789	0.34544
7.86	0.074579	-30.452	10.021	2.7789	0.3423
7.87	0.056936	-30.689	9.9327	2.7789	0.33916
7.88	0.068466	-30.922	9.7569	2.7789	0.33602
7.89	0.06489	-31.149	9.669	2.7789	0.33288
7.9	0.074932	-31.374	9.4932	2.7789	0.32975
7.91	0.056551	-31.608	9.4053	2.8878	0.32661
7.92	0.055315	-31.843	9.3174	2.8878	0.32347
7.93	0.055292	-32.071	9.2295	2.8878	0.32033
7.94	0.064546	-32.296	9.0537	2.8878	0.31719
7.95	0.045984	-32.534	8.9658	2.8878	0.31406
7.96	0.047271	-32.767	8.8779	2.8878	0.31092
7.97	0.04841	-32.995	8.79	2.8878	0.30778
7.98	0.05737	-33.219	8.6142	2.9967	0.30464
7.99	0.042598	-33.457	8.5263	2.9967	0.3015
8	0.041968	-33.69	8.4384	2.9967	0.29836
8.01	0.043627	-33.918	8.3505	2.9967	0.29606
8.02	0.054632	-34.142	8.1747	2.9967	0.29375
8.03	0.037888	-34.377	8.0868	2.9967	0.29145
8.04	0.039663	-34.611	7.9989	2.9967	0.28914
8.05	0.040659	-34.84	7.911	2.9967	0.28683
8.06	0.053917	-35.065	7.7352	2.9967	0.28453
8.07	0.037362	-35.303	7.6473	3.1056	0.28222
8.08	0.040841	-35.536	7.5594	3.1056	0.27992
8.09	0.032466	-35.764	7.5594	3.1056	0.27761
8.1	0.026191	-35.988	7.3836	3.1056	0.2753
8.11	0.032403	-36.229	7.2957	3.1056	0.273
8.12	0.036862	-36.461	7.2078	3.1056	0.27069
8.13	0.037768	-36.688	7.1199	3.2145	0.26839
8.14	0.039469	-36.912	7.032	3.2145	0.26608
8.15	0.026811	-37.146	6.9441	3.2145	0.26377
8.16	0.031839	-37.38	6.8562	3.2145	0.26147
8.17	0.033014	-37.609	6.7683	3.2145	0.25916
8.18	0.037289	-37.834	6.6804	3.2145	0.25686
8.19	0.010992	-38.065	6.6804	3.2145	0.25455
8.2	0.016679	-38.301	6.5925	3.2145	0.25224
8.21	0.020586	-38.53	6.5046	3.2145	0.24994
8.22	0.024656	-38.756	6.4167	3.3234	0.24763
8.23	0.028687	-38.979	6.3288	3.3234	0.24533
8.24	0.016101	-39.212	6.2409	3.3234	0.24302
8.25	0.020983	-39.446	6.153	3.3234	0.24071
8.26	0.026678	-39.675	6.0651	3.3234	0.23905
8.27	0.018369	-39.899	6.0651	3.3234	0.23738
8.28	0.0032585	-40.127	5.9772	3.3234	0.23572
8.29	0.0080991	-40.349	5.8893	3.3234	0.23406
8.3	0.017386	-40.586	5.8014	3.3234	0.23239
8.31	0.010694	-40.815	5.8014	3.3234	0.23073
8.32	0.015748	-41.041	5.7135	3.3234	0.22906
8.33	0.021787	-41.264	5.6256	3.4323	0.2274
8.34	0.015338	-41.486	5.6256	3.4323	0.22574
8.35	0.0050083	-41.711	5.5377	3.4323	0.22407
8.36	0.001901	-41.948	5.5377	3.4323	0.22241
8.37	0.0072158	-42.178	5.4498	3.4323	0.22074
8.38	0.014846	-42.403	5.3619	3.4323	0.21908
8.39	0.0091376	-42.626	5.3619	3.4323	0.21742
8.4	0.013782	-42.848	5.274	3.4323	0.21575
8.41	0.01006	-43.069	5.274	3.4323	0.21409
8.42	0.013694	-43.29	5.1861	3.4323	0.21242
8.43	0.02268	-43.514	5.0982	3.4323	0.21076
8.44	-0.0036802	-43.741	5.0982	3.4323	0.20909
8.45	0.0036691	-43.974	5.0103	3.4323	0.20743
8.46	0.00011039	-44.202	5.0103	3.5412	0.20577
8.47	0.011612	-44.427	4.9224	3.5412	0.2041
8.48	0.0044445	-44.649	4.9224	3.5412	0.20244
8.49	0.009905	-44.871	4.8345	3.5412	0.20077
8.5	0.0046962	-45.091	4.8345	3.5412	0.19911
8.51	0.0076531	-45.312	4.7466	3.5412	0.19744
8.52	0.0041189	-45.532	4.7466	3.5412	0.19578
8.53	0.012126	-45.752	4.6587	3.5412	0.19411
8.54	0.0053418	-45.972	4.6587	3.5412	0.19244
8.55	0.008651	-46.191	4.5708	3.5412	0.19077
8.56	0.003687	-46.411	4.5708	3.5412	0.18911
8.57	0.0019465	-46.631	4.5708	3.5412	0.18744
8.58	0.0055335	-46.851	4.4829	3.5412	0.18577
8.59	0.001787	-47.07	4.4829	3.5412	0.1841
8.6	0.0059005	-47.29	4.395	3.5412	0.18244
8.61	0.001044	-47.51	4.395	3.5412	0.18077
8.62	0.00824	-47.73	4.3071	3.5412	0.1791
8.63	0.00088186	-47.949	4.3071	3.5412	0.17743
8.64	0.0096524	-48.169	4.2192	3.6501	0.17577
8.65	0.00037228	-48.389	4.2192	3.6501	0.1741
8.66	-0.0029496	-48.609	4.2192	3.6501	0.17243
8.67	-1.715e-05	-48.828	4.1313	3.6501	0.17077
8.68	-0.0040893	-49.048	4.1313	3.6501	0.1691
8.69	0.0013747	-49.268	4.0434	3.6501	0.16743
8.7	0.014101	-49.488	4.0434	3.6501	0.16576
8.71	-0.0047638	-49.689	3.9555	3.6501	0.1641
8.72	0.0066387	-49.901	3.9555	3.6501	0.16243
8.73	0.013691	-50.114	3.8676	3.6501	0.16076
8.74	0.0026444	-50.329	3.8676	3.6501	0.15909
8.75	-0.0022394	-50.546	3.8676	3.6501	0.15743
8.76	0.0021964	-50.764	3.7797	3.6501	0.1556
8.77	0.013959	-50.983	3.7797	3.6501	0.15378
8.78	-0.0069674	-51.185	3.6918	3.6501	0.15195
8.79	0.0045877	-51.396	3.6918	3.6501	0.15013
8.8	0.0089407	-51.608	3.6039	3.6501	0.14831
8.81	-0.00083728	-51.824	3.6039	3.6501	0.14648
8.82	0.0015756	-52.041	3.516	3.6501	0.14466
8.83	0.010241	-52.247	3.516	3.6501	0.14283
8.84	0.01499	-52.453	3.4281	3.759	0.14101
8.85	0.0022533	-52.664	3.4281	3.759	0.13919
8.86	-0.0039454	-52.879	3.4281	3.759	0.13736
8.87	0.015424	-53.081	3.3402	3.759	0.13554
8.88	0.0046676	-53.287	3.3402	3.759	0.13371
8.89	0.0099363	-53.499	3.2523	3.759	0.13189
8.9	-0.002439	-53.714	3.2523	3.759	0.13006
8.91	0.0076521	-53.916	3.2523	3.759	0.12824
8.92	0.0083468	-54.122	3.1644	3.759	0.12642
8.93	-0.0017127	-54.334	3.1644	3.759	0.12459
8.94	0.010771	-54.545	3.1644	3.759	0.12277
8.95	0.0080545	-54.746	3.0765	3.759	0.12094
8.96	-0.00081697	-54.954	3.0765	3.759	0.11912
8.97	0.023055	-55.163	2.9886	3.759	0.1173
8.98	0.0075874	-55.362	2.9886	3.759	0.11547
8.99	-0.00097912	-55.57	2.9886	3.759	0.11365
9	0.01773	-55.774	2.9007	3.759	0.11182
9.01	0.0051006	-55.975	2.9007	3.759	0.1101
9.02	0.016145	-56.184	2.9007	3.759	0.10839
9.03	0.012815	-56.379	2.8128	3.759	0.10667
9.04	0.0015941	-56.585	2.8128	3.759	0.10495
9.05	0.010485	-56.781	2.8128	3.759	0.10323
9.06	0.0024025	-56.984	2.8128	3.759	0.10151
9.07	0.018282	-57.189	2.7249	3.759	0.099793
9.08	0.0064238	-57.387	2.7249	3.8679	0.098075
9.09	0.016331	-57.589	2.7249	3.8679	0.096356
9.1	0.0069082	-57.785	2.7249	3.8679	0.094638
9.11	0.0036012	-57.99	2.637	3.8679	0.092919
9.12	0.010037	-58.187	2.637	3.8679	0.091201
9.13	0.019661	-58.39	2.637	3.8679	0.089482
9.14	0.0092785	-58.582	2.637	3.8679	0.087764
9.15	0.01821	-58.777	2.637	3.8679	0.086045
9.16	0.019647	-58.972	2.5491	3.8679	0.084327
9.17	0.027928	-59.177	2.5491	3.8679	0.082608
9.18	0.011108	-59.371	2.5491	3.8679	0.08089
9.19	0.017178	-59.563	2.5491	3.8679	0.079171
9.2	0.0065076	-59.76	2.5491	3.8679	0.077453
9.21	0.014062	-59.952	2.5491	3.8679	0.075734
9.22	0.023063	-60.152	2.5491	3.8679	0.074016
9.23	0.011668	-60.342	2.5491	3.8679	0.072297
9.24	0.018935	-60.532	2.5491	3.8679	0.070579
9.25	0.022635	-60.729	2.637	3.8679	0.06886
9.26	0.013675	-60.917	2.637	3.8679	0.067418
9.27	0.02128	-61.106	2.637	3.8679	0.065975
9.28	0.02829	-61.297	2.637	3.8679	0.064532
9.29	0.015769	-61.486	2.637	3.8679	0.06309
9.3	0.022039	-61.676	2.637	3.8679	0.061647
9.31	0.028475	-61.868	2.637	3.8679	0.060205
9.32	0.015654	-62.057	2.637	3.8679	0.058762
9.33	0.026989	-62.244	2.637	3.8679	0.05732
9.34	0.020971	-62.429	2.7249	3.8679	0.055877
9.35	0.029623	-62.614	2.7249	3.8679	0.054435
9.36	0.036166	-62.804	2.7249	3.8679	0.052992
9.37	0.022085	-62.988	2.7249	3.8679	0.05155
9.38	0.026929	-63.175	2.7249	3.8679	0.050107
9.39	0.031451	-63.361	2.7249	3.8679	0.048665
9.4	0.031473	-63.546	2.8128	3.8679	0.047222
9.41	0.020257	-63.732	2.8128	3.8679	0.04578
9.42	0.025371	-63.917	2.8128	3.8679	0.044337
9.43	0.029619	-64.101	2.8128	3.8679	0.042894
9.44	0.033543	-64.286	2.8128	3.8679	0.041452
9.45	0.03665	-64.466	2.8128	3.8679	0.040009
9.46	0.034277	-64.649	2.9007	3.8679	0.038567
9.47	0.041709	-64.833	2.9007	3.9768	0.037124
9.48	0.026938	-65.014	2.9007	3.9768	0.035682
9.49	0.04887	-65.196	2.9007	3.9768	0.034239
9.5	0.024719	-65.372	2.9886	3.9768	0.032797
9.51	0.028986	-65.551	2.9886	3.9768	0.031555
9.52	0.034645	-65.732	2.9886	3.9768	0.030313
9.53	0.038131	-65.915	2.9886	3.9768	0.029071
9.54	0.039678	-66.091	2.9886	3.9768	0.027828
9.55	0.040697	-66.267	2.9886	3.9768	0.026586
9.56	0.042085	-66.446	2.9886	3.9768	0.025344
9.57	0.048198	-66.628	2.9886	3.9768	0.024102
9.58	0.038859	-66.804	3.0765	3.9768	0.02286
9.59	0.043601	-66.979	3.0765	3.9768	0.021618
9.6	0.045341	-67.155	3.0765	3.9768	0.020376
9.61	0.046727	-67.334	3.0765	3.9768	0.019134
9.62	0.046884	-67.509	3.0765	3.9768	0.017892
9.63	0.046882	-67.683	3.0765	3.9768	0.01665
9.64	0.046801	-67.859	3.0765	3.9768	0.015408
9.65	0.046672	-68.034	3.0765	3.9768	0.014166
9.66	0.041527	-68.206	3.1644	3.9768	0.012924
9.67	0.044114	-68.38	3.1644	3.9768	0.011682
9.68	0.044542	-68.554	3.1644	3.9768	0.010439
9.69	0.063064	-68.729	3.1644	3.9768	0.0091974
9.7	0.061368	-68.899	3.1644	3.9768	0.0079553
9.71	0.059866	-69.07	3.1644	4.0857	0.0067132
9.72	0.057836	-69.24	3.1644	4.0857	0.0054712
9.73	0.06325	-69.411	3.1644	4.0857	0.0042291
9.74	0.051436	-69.585	3.2523	4.0857	0.002987
9.75	0.052071	-69.755	3.2523	4.0857	0.001745
9.76	0.051241	-69.928	3.2523	4.0857	0.00058161
9.77	0.050088	-70.102	3.2523	4.0857	-0.00058174
9.78	0.04763	-70.27	3.2523	4.0857	-0.0017451
9.79	0.064274	-70.441	3.2523	4.0857	-0.0029084
9.8	0.056811	-70.607	3.3402	4.0857	-0.0040718
9.81	0.057492	-70.777	3.3402	4.0857	-0.0052351
9.82	0.055657	-70.945	3.3402	4.0857	-0.0063985
9.83	0.052886	-71.113	3.3402	4.0857	-0.0075618
9.84	0.049737	-71.281	3.3402	4.0857	-0.0087251
9.85	0.059531	-71.448	3.4281	4.0857	-0.0098885
9.86	0.060193	-71.615	3.4281	4.0857	-0.011052
9.87	0.057255	-71.779	3.4281	4.0857	-0.012215
9.88	0.054118	-71.947	3.4281	4.0857	-0.013379
9.89	0.0758	-72.111	3.4281	4.0857	-0.014542
9.9	0.062485	-72.277	3.516	4.0857	-0.015705
9.91	0.059345	-72.439	3.516	4.1946	-0.016869
9.92	0.055845	-72.607	3.516	4.1946	-0.018032
9.93	0.065718	-72.771	3.6039	4.1946	-0.019195
9.94	0.064524	-72.936	3.6039	4.1946	-0.020359
9.95	0.060452	-73.099	3.6039	4.1946	-0.021522
9.96	0.070969	-73.266	3.6918	4.1946	-0.022685
9.97	0.068845	-73.427	3.6918	4.1946	-0.023849
9.98	0.064655	-73.59	3.6918	4.1946	-0.025012
9.99	0.050911	-73.755	3.7797	4.1946	-0.026175
10	0.071431	-73.921	3.7797	4.1946	-0.027339
10.01	0.067497	-74.079	3.7797	4.1946	-0.028438
10.02	0.058167	-74.242	3.8676	4.1946	-0.029537
10.03	0.075092	-74.406	3.8676	4.1946	-0.030636
10.04	0.069731	-74.564	3.8676	4.1946	-0.031735
10.05	0.059726	-74.726	3.9555	4.1946	-0.032835
10.06	0.075533	-74.886	3.9555	4.1946	-0.033934
10.07	0.061007	-75.045	4.0434	4.1946	-0.035033
10.08	0.061721	-75.208	4.0434	4.1946	-0.036132
10.09	0.07626	-75.368	4.0434	4.1946	-0.037231
10.1	0.06477	-75.528	4.1313	4.1946	-0.03833
10.11	0.081085	-75.688	4.1313	4.3035	-0.03943
10.12	0.074813	-75.843	4.1313	4.3035	-0.040529
10.13	0.0646	-76.006	4.2192	4.3035	-0.041628
10.14	0.080248	-76.168	4.2192	4.3035	-0.042727
