t	u1	u2	lambda	p	e	u1opt	u2opt
0	8.0217e-18	0.046698	0	0	-30	0	0
0.01	8.0217e-18	0.046698	0	0	-30	0	0
0.02	0.0016075	0.046698	0	-0.0879	-30	0	0
0.03	-0.00025587	0.046698	0	-0.0879	-30	0	0
0.04	-0.00086647	0.046698	0	-0.0879	-30	0	0
0.05	0.006203	0.046698	0.0083505	-0.0879	-30	0	0
0.06	0.0048298	0.046698	0.022929	-0.0879	-30	0	0
0.07	0.003735	0.046698	0.031537	-0.0879	-30	0	0
0.08	0.0028488	0.046698	0.03662	-0.0879	-30	0	0
0.09	0.0021271	0.046698	0.039622	-0.0879	-30	0	0
0.1	0.0088079	0.046698	0.049745	-0.0879	-30	0	0
0.11	0.0070197	0.046698	0.06537	-0.0879	-30	0	0
0.12	0.0055543	0.046698	0.074596	-0.0879	-30	0	0
0.13	0.004355	0.046698	0.080044	-0.0879	-30	0	0
0.14	0.010938	0.046698	0.087656	-0.0879	-30	0	0
0.15	0.0087768	0.046698	0.10575	-0.0879	-30	0	0
0.16	0.0070062	0.046698	0.11644	-0.0879	-30	0	0
0.17	0.01312	0.014117	0.12715	-0.0879	-29.891	0	0
0.18	0.010576	0.02739	0.14707	-0.0879	-29.891	0	0
0.19	0.0084918	0.035227	0.15884	-0.0879	-29.891	0	0
0.2	0.013774	0.039855	0.17769	-0.0879	-29.891	0	0
0.21	0.011123	0.042588	0.19492	-0.0879	-29.891	0	0
0.22	0.016822	0.044201	0.20509	-0.0879	-29.891	0	0
0.23	0.013634	0.045154	0.22909	-0.0879	-29.891	0	0
0.24	0.017738	0.0010882	0.25838	-0.0879	-29.782	0	0
0.25	0.014393	0.019627	0.27855	-0.0879	-29.782	0	0
0.26	0.018644	0.030574	0.30238	-0.0879	-29.782	0	0
0.27	0.01454	0.037038	0.32254	0	-29.782	0	0
0.28	0.01986	0.040855	0.34635	0	-29.782	0	0
0.29	0.016657	0.043109	0.3665	0	-29.782	0	0
0.3	0.020832	0.0151	0.3903	0	-29.673	0	0
0.31	0.017214	0.027831	0.41045	0	-29.673	0	0
0.32	0.021503	0.035349	0.4307	0	-29.673	0	0
0.33	0.015452	-0.00039452	0.4523	0.0879	-29.564	0	0
0.34	0.021698	0.018612	0.47697	0.0879	-29.564	0	0
0.35	0.026562	0.029836	0.49762	0.0879	-29.564	0	0
0.36	0.022316	0.00028192	0.52781	0.0879	-29.456	0	0
0.37	0.026025	0.018943	0.55004	0.1758	-29.456	0	0
0.38	0.022636	-0.010221	0.57676	0.1758	-29.347	0	0
0.39	0.025337	0.012671	0.59694	0.2637	-29.347	0	0
0.4	0.030586	-0.01844	0.62685	0.2637	-29.238	0	0
0.41	0.026366	0.0077487	0.65812	0.2637	-29.238	0	0
0.42	0.029904	-0.01697	0.68097	0.3516	-29.129	0	0
0.43	0.024012	0.0085472	0.70807	0.4395	-29.129	0	0
0.44	0.029887	-0.016568	0.73599	0.4395	-29.02	0	0
0.45	0.024116	0.0087152	0.75856	0.5274	-29.02	0	0
0.46	0.029894	-0.0089356	0.787	0.5274	-28.911	0	0
0.47	0.032595	-0.031476	0.81107	0.6153	-28.802	0	0
0.48	0.030017	-0.00022672	0.83889	0.6153	-28.802	0	0
0.49	0.032119	-0.014355	0.85971	0.7032	-28.693	0	0
0.5	0.03016	-0.030369	0.88561	0.7032	-28.584	0	0
0.51	0.034018	0.00028825	0.91601	0.7032	-28.584	0	0
0.52	0.037077	-0.014189	0.9452	0.7911	-28.475	0	0
0.53	0.031747	-0.026409	0.97209	0.879	-28.366	0	0
0.54	0.03704	-0.042141	0.99987	0.879	-28.258	0	0
0.55	0.039579	-0.0068713	1.0224	0.9669	-28.258	0	0
0.56	0.03663	-0.015384	1.0536	0.9669	-28.149	0	0
0.57	0.039697	-0.023721	1.0765	1.0548	-28.04	0	0
0.58	0.036675	-0.036316	1.1036	1.0548	-27.931	0	0
0.59	0.039578	-0.048269	1.128	1.1427	-27.822	0	0
0.6	0.044046	-0.010767	1.1604	1.1427	-27.822	0	0
0.61	0.039017	-0.017962	1.1891	1.2306	-27.713	0	0
0.62	0.042984	-0.02228	1.2145	1.3185	-27.604	0	0
0.63	0.039996	-0.028141	1.2391	1.3185	-27.495	0	0
0.64	0.043207	-0.03167	1.2687	1.4064	-27.386	0	0
0.65	0.037733	-0.037425	1.2891	1.4943	-27.277	0	0
0.66	0.043629	-0.040893	1.3163	1.4943	-27.169	0	0
0.67	0.045117	-0.04301	1.3471	1.5822	-27.06	0	0
0.68	0.04314	-0.048331	1.3714	1.5822	-26.951	0	0
0.69	0.044654	-0.051542	1.4008	1.6701	-26.842	0	0
0.7	0.050852	-0.053508	1.4211	1.6701	-26.733	0	0
0.71	0.044493	-0.054738	1.4511	1.758	-26.624	0	0
0.72	0.050644	-0.055534	1.4732	1.758	-26.515	0	0
0.73	0.044552	-0.056073	1.4998	1.8459	-26.406	0	0
0.74	0.051227	-0.056461	1.5156	1.8459	-26.297	0	0
0.75	0.04526	-0.056759	1.5428	1.9338	-26.189	0	0
0.76	0.051732	-0.057005	1.5634	1.9338	-26.08	0	0
0.77	0.045902	-0.057219	1.5891	2.0217	-25.971	0	0
0.78	0.051911	-0.057415	1.6162	2.0217	-25.862	0	0
0.79	0.046969	-0.053599	1.6383	2.1096	-25.753	0	0
0.8	0.052673	-0.051415	1.6632	2.1096	-25.644	0	0
0.81	0.047017	-0.050195	1.684	2.1975	-25.535	0	0
0.82	0.053245	-0.045943	1.7082	2.1975	-25.426	0	0
0.83	0.050115	-0.047103	1.7286	2.1975	-25.317	0	0
0.84	0.054158	-0.044256	1.749	2.2854	-25.208	0	0
0.85	0.051242	-0.046245	1.7707	2.2854	-25.099	0	0
0.86	0.055359	-0.043888	1.7918	2.3733	-24.991	0	0
0.87	0.05247	-0.042566	1.814	2.3733	-24.882	0	0
0.88	0.0558	-0.041854	1.8354	2.4612	-24.773	0	0
0.89	0.053453	-0.038263	1.8577	2.4612	-24.664	0	0
0.9	0.055433	-0.08084	1.8828	2.5491	-24.446	0	0
0.91	0.054035	-0.076781	1.9037	2.5491	-24.337	0	0
0.92	0.058652	-0.074453	1.9279	2.5491	-24.228	0	0
0.93	0.054801	-0.068703	1.9483	2.637	-24.119	0	0
0.94	0.060246	-0.065376	1.9648	2.637	-24.011	0	0
0.95	0.056645	-0.063482	1.9881	2.637	-23.902	0	0
0.96	0.061144	-0.058431	2.0018	2.7249	-23.793	0	0
0.97	0.058084	-0.055518	2.028	2.7249	-23.684	0	0
0.98	0.055092	-0.053867	2.0434	2.7249	-23.575	0	0
0.99	0.05922	-0.049361	2.0644	2.8128	-23.466	0	0
1	0.056737	-0.046769	2.0829	2.8128	-23.357	0	0
1.01	0.05919	-0.045308	2.1022	2.9007	-23.248	0	0
1.02	0.057997	-0.044515	2.1232	2.9007	-23.139	0	0
1.03	0.063694	-0.040875	2.1356	2.9007	-23.03	0	0
1.04	0.060115	-0.038795	2.161	2.9007	-22.922	0	0
1.05	0.054756	-0.037636	2.1759	2.9886	-22.813	0	0
1.06	0.061259	-0.08165	2.1999	2.9886	-22.595	0	0
1.07	0.058722	-0.078439	2.2169	2.9886	-22.486	0	0
1.08	0.063539	-0.076613	2.2353	2.9886	-22.377	0	0
1.09	0.060103	-0.071158	2.2558	2.9886	-22.268	0	0
1.1	0.055643	-0.072452	2.2679	3.0765	-22.159	0	0
1.11	0.061877	-0.073286	2.2902	3.0765	-22.05	0	0
1.12	0.05936	-0.069401	2.3062	3.0765	-21.941	0	0
1.13	0.064563	-0.071623	2.3201	3.0765	-21.832	0	0
1.14	0.061177	-0.073004	2.3419	3.0765	-21.724	0	0
1.15	0.058373	-0.069444	2.3547	3.0765	-21.615	0	0
1.16	0.060485	-0.071856	2.3775	3.1644	-21.506	0	0
1.17	0.059721	-0.07335	2.3938	3.1644	-21.397	0	0
1.18	0.065516	-0.069856	2.4078	3.1644	-21.288	0	0
1.19	0.062337	-0.072308	2.4297	3.1644	-21.179	0	0
1.2	0.059613	-0.06938	2.4426	3.1644	-21.07	0	0
1.21	0.064615	-0.072166	2.4585	3.1644	-20.961	0	0
1.22	0.061441	-0.07388	2.4776	3.1644	-20.852	0	0
1.23	0.05884	-0.074962	2.4889	3.1644	-20.744	0	0
1.24	0.063428	-0.031042	2.5107	3.1644	-20.744	0	0
1.25	0.060481	-0.034446	2.5264	3.1644	-20.635	0	0
1.26	0.065633	-0.036526	2.5401	3.1644	-20.526	0	0
1.27	0.062303	-0.041065	2.5618	3.1644	-20.417	0	0
1.28	0.059577	-0.047415	2.5746	3.1644	-20.308	0	0
1.29	0.064618	-0.047633	2.5905	3.1644	-20.199	0	0
1.3	0.06149	-0.055434	2.6095	3.1644	-20.09	0	0
1.31	0.05893	-0.056108	2.6208	3.1644	-19.981	0	0
1.32	0.063552	-0.060577	2.6425	3.1644	-19.872	0	0
1.33	0.060634	-0.067732	2.6583	3.1644	-19.763	0	0
1.34	0.06581	-0.072025	2.672	3.1644	-19.654	0	0
1.35	0.0625	-0.030002	2.6936	3.1644	-19.654	0	0
1.36	0.05979	-0.037767	2.7064	3.1644	-19.546	0	0
1.37	0.065137	-0.042422	2.7184	3.1644	-19.437	0	0
1.38	0.061967	-0.048842	2.7391	3.1644	-19.328	0	0
1.39	0.059372	-0.056703	2.7513	3.1644	-19.219	0	0
1.4	0.065068	-0.06586	2.7629	3.0765	-19.11	0	0
1.41	0.061021	-0.026708	2.7833	3.0765	-19.11	0	0
1.42	0.058176	-0.03617	2.7954	3.0765	-19.001	0	0
1.43	0.063273	-0.041826	2.8109	3.0765	-18.892	0	0
1.44	0.06024	-0.052838	2.8297	3.0765	-18.783	0	0
1.45	0.057775	-0.063856	2.8408	3.0765	-18.674	0	0
1.46	0.062751	-0.025802	2.8592	3.0765	-18.674	0	0
1.47	0.059854	-0.035912	2.8762	3.0765	-18.566	0	0
1.48	0.066959	-0.041952	2.8862	2.9886	-18.457	0	0
1.49	0.061744	-0.057636	2.9102	2.9886	-18.348	0	0
1.5	0.058389	-0.022338	2.9243	2.9886	-18.348	0	0
1.51	0.063508	-0.030834	2.937	2.9886	-18.239	0	0
1.52	0.060249	-0.046764	2.9581	2.9886	-18.13	0	0
1.53	0.057613	-0.060685	2.9706	2.9886	-18.021	0	0
1.54	0.063031	-0.024347	2.9824	2.9886	-18.021	0	0
1.55	0.059922	-0.039071	3.0029	2.9886	-17.912	0	0
1.56	0.058986	-0.051836	3.0151	2.9007	-17.803	0	0
1.57	0.062313	-0.01926	3.0306	2.9007	-17.803	0	0
1.58	0.058696	-0.036206	3.0494	2.9007	-17.694	0	0
1.59	0.056035	-0.046281	3.0605	2.9007	-17.585	0	0
1.6	0.060945	-0.016119	3.079	2.9007	-17.585	0	0
1.61	0.058023	-0.030889	3.0959	2.9007	-17.477	0	0
1.62	0.055643	-0.047282	3.106	2.9007	-17.368	0	0
1.63	0.061298	-0.016849	3.1238	2.8128	-17.368	0	0
1.64	0.059308	-0.031458	3.1404	2.8128	-17.259	0	0
1.65	0.055217	-0.052203	3.1502	2.8128	-17.15	0	0
1.66	0.059724	-0.019894	3.168	2.8128	-17.15	0	0
1.67	0.056725	-0.040998	3.1845	2.8128	-17.041	0	0
1.68	0.054364	-0.013346	3.1943	2.8128	-17.041	0	0
1.69	0.059452	-0.026357	3.2119	2.8128	-16.932	0	0
1.7	0.056653	-0.049399	3.2285	2.8128	-16.823	0	0
1.71	0.062235	-0.018446	3.2382	2.8128	-16.823	0	0
1.72	0.058952	-0.040351	3.262	2.8128	-16.714	0	0
1.73	0.056265	-0.013173	3.276	2.8128	-16.714	0	0
1.74	0.06163	-0.029704	3.2887	2.8128	-16.605	0	0
1.75	0.058474	-0.0069553	3.3098	2.8128	-16.605	0	0
1.76	0.05589	-0.022861	3.3222	2.8128	-16.496	0	0
1.77	0.060765	-0.0029839	3.3415	2.8128	-16.496	0	0
1.78	0.057782	-0.020586	3.359	2.8128	-16.388	0	0
1.79	0.055341	-0.0017096	3.3693	2.8128	-16.388	0	0
1.8	0.060061	-0.019903	3.3905	2.8128	-16.279	0	0
1.81	0.057223	-0.046004	3.4059	2.8128	-16.17	0	0
1.82	0.054901	-0.016858	3.415	2.8128	-16.17	0	0
1.83	0.060872	-0.03983	3.4204	2.8128	-16.061	0	0
1.84	0.057908	-0.013281	3.4415	2.8128	-16.061	0	0
1.85	0.055481	-0.037787	3.454	2.8128	-15.952	0	0
1.86	0.060766	-0.012145	3.4698	2.8128	-15.952	0	0
1.87	0.057836	-0.041632	3.4887	2.8128	-15.843	0	0
1.88	0.055438	-0.014484	3.4999	2.8128	-15.843	0	0
1.89	0.060193	0.0015462	3.5216	2.8128	-15.843	0	0
1.9	0.055083	-0.018327	3.5373	2.9007	-15.734	0	0
1.91	0.064284	-0.00079252	3.551	2.8128	-15.734	0	0
1.92	0.058891	-0.023019	3.5726	2.9007	-15.625	0	0
1.93	0.05737	-0.0036322	3.5854	2.9007	-15.625	0	0
1.94	0.06256	-0.032367	3.6049	2.9007	-15.516	0	0
1.95	0.059652	-0.0092219	3.6225	2.9007	-15.516	0	0
1.96	0.057214	-0.040183	3.6329	2.9007	-15.407	0	0
1.97	0.062765	-0.013907	3.6434	2.9007	-15.407	0	0
1.98	0.058147	0.0016095	3.6632	2.9886	-15.407	0	0
1.99	0.057545	-0.018567	3.6749	2.9886	-15.299	0	0
2	0.063125	-0.0012121	3.6937	2.9886	-15.299	0	0
2.01	0.06042	-0.027145	3.7109	2.9886	-15.19	0	0
2.02	0.058108	-0.0063466	3.7211	2.9886	-15.19	0	0
2.03	0.062902	0.0059348	3.7422	2.9886	-15.19	0	0
2.04	0.060113	-0.016152	3.7576	2.9886	-15.081	0	0
2.05	0.057218	7.5271e-05	3.7666	3.0765	-15.081	0	0
2.06	0.063529	-0.034971	3.7839	3.0765	-14.972	0	0
2.07	0.061137	-0.011107	3.8002	3.0765	-14.972	0	0
2.08	0.06655	0.0029853	3.8142	3.0765	-14.972	0	0
2.09	0.06337	-0.024875	3.8361	3.0765	-14.863	0	0
2.1	0.059693	-0.0052143	3.849	3.1644	-14.863	0	0
2.11	0.066301	-0.038233	3.865	3.1644	-14.754	0	0
2.12	0.063721	-0.013172	3.884	3.1644	-14.754	0	0
2.13	0.061369	0.001627	3.8953	3.1644	-14.754	0	0
2.14	0.064476	-0.029817	3.9171	3.2523	-14.645	0	0
2.15	0.06408	-0.0082714	3.9328	3.1644	-14.645	0	0
2.16	0.068756	0.0044511	3.9421	3.2523	-14.645	0	0
2.17	0.066177	-0.028219	3.9656	3.2523	-14.536	0	0
2.18	0.06369	-0.0073971	3.9795	3.2523	-14.536	0	0
2.19	0.068521	0.004898	3.9996	3.2523	-14.536	0	0
2.2	0.065206	-0.028025	4.0175	3.3402	-14.427	0	0
2.21	0.063643	-0.0073517	4.0281	3.3402	-14.427	0	0
2.22	0.069164	0.0048554	4.0427	3.3402	-14.427	0	0
2.23	0.066273	-0.024118	4.061	3.3402	-14.318	0	0
2.24	0.069813	-0.0051142	4.0762	3.4281	-14.318	0	0
2.25	0.068325	0.0061072	4.0988	3.4281	-14.318	0	0
2.26	0.066186	-0.023448	4.1121	3.4281	-14.21	0	0
2.27	0.0717	-0.0047882	4.1243	3.4281	-14.21	0	0
2.28	0.066959	0.0062303	4.1452	3.516	-14.21	0	0
2.29	0.067279	-0.027446	4.1575	3.4281	-14.101	0	0
2.3	0.070924	-0.0072184	4.1731	3.516	-14.101	0	0
2.31	0.068774	0.0047259	4.192	3.516	-14.101	0	0
2.32	0.072831	0.011779	4.2031	3.6039	-14.101	0	0
2.33	0.071587	-0.013396	4.2277	3.516	-13.992	0	0
2.34	0.067833	0.0010089	4.2422	3.6039	-13.992	0	0
2.35	0.074476	-0.035114	4.2508	3.6039	-13.883	0	0
2.36	0.071526	-0.011885	4.2739	3.6039	-13.883	0	0
2.37	0.068936	0.0018314	4.2875	3.6039	-13.883	0	0
2.38	0.072693	0.0099308	4.3074	3.6918	-13.883	0	0
2.39	0.07113	-0.017867	4.3253	3.6918	-13.774	0	0
2.4	0.069114	-0.0017701	4.3358	3.6918	-13.774	0	0
2.41	0.074211	0.0077348	4.354	3.6918	-13.774	0	0
2.42	0.070279	-0.019233	4.3708	3.7797	-13.665	0	0
2.43	0.076951	-0.0026462	4.3851	3.7797	-13.665	0	0
2.44	0.074124	0.007148	4.4071	3.7797	-13.665	0	0
2.45	0.071568	-0.02325	4.4202	3.7797	-13.556	0	0
2.46	0.073813	-0.0050877	4.443	3.8676	-13.556	0	0
2.47	0.073135	0.0056369	4.4593	3.8676	-13.556	0	0
2.48	0.07143	-0.028213	4.469	3.8676	-13.447	0	0
2.49	0.076647	-0.0080877	4.4866	3.8676	-13.447	0	0
2.5	0.072768	0.003796	4.5031	3.9555	-13.447	0	0
2.51	0.079469	-0.033815	4.5172	3.9555	-13.338	0	0
2.52	0.076662	-0.011465	4.5392	3.9555	-13.338	0	0
2.53	0.071819	0.0017322	4.5521	4.0434	-13.338	0	0
2.54	0.079858	-0.035103	4.5598	4.0434	-13.229	0	0
2.55	0.077417	-0.012295	4.5823	4.0434	-13.229	0	0
2.56	0.075035	0.0011727	4.5956	4.0434	-13.229	0	0
2.57	0.079694	0.0091254	4.6153	4.1313	-13.229	0	0
2.58	0.077656	-0.015518	4.6331	4.1313	-13.12	0	0
2.59	0.076305	-0.00079959	4.6436	4.1313	-13.12	0	0
