t	u	lambda	p	e	uopt
8.68	0.20885	-52.608	12.833	3.8679	0.5236
8.69	0.21577	-52.886	12.833	3.9768	0.5236
8.7	0.2175	-53.166	12.921	3.9768	0.5236
8.71	0.20911	-53.439	12.921	3.9768	0.5236
8.72	0.2178	-53.719	12.921	3.9768	0.5236
8.73	0.22586	-54	12.921	3.9768	0.5236
8.74	0.20228	-54.273	13.009	3.9768	0.5236
8.75	0.2121	-54.554	13.009	3.9768	0.5236
8.76	0.22664	-54.834	13.009	3.9768	0.5236
8.77	0.21815	-55.116	13.009	3.9768	0.5236
8.78	0.22708	-55.397	13.009	3.9768	0.5236
8.79	0.23562	-55.678	13.009	3.9768	0.5236
8.8	0.22473	-55.956	13.009	3.9768	0.5236
8.81	0.22369	-56.235	13.097	3.9768	0.5236
8.82	0.21954	-56.514	13.097	3.9768	0.5236
8.83	0.23062	-56.799	13.097	4.0857	0.5236
8.84	0.22081	-57.078	13.097	4.0857	0.5236
8.85	0.23006	-57.362	13.097	4.0857	0.5236
8.86	0.21136	-57.644	13.185	4.0857	0.5236
8.87	0.22754	-57.93	13.185	4.0857	0.5236
8.88	0.23921	-58.214	13.185	4.0857	0.5236
8.89	0.23058	-58.497	13.185	4.0857	0.5236
8.9	0.22136	-58.779	13.185	4.0857	0.5236
8.91	0.23599	-59.064	13.185	4.0857	0.5236
8.92	0.23893	-59.351	13.273	4.0857	0.5236
8.93	0.23263	-59.637	13.273	4.0857	0.5236
8.94	0.24328	-59.92	13.273	4.0857	0.5236
8.95	0.23518	-60.207	13.273	4.0857	0.5236
8.96	0.22173	-60.494	13.361	4.0857	0.5236
8.97	0.23701	-60.783	13.361	4.0857	0.5236
8.98	0.23033	-61.068	13.361	4.0857	0.5236
8.99	0.2418	-61.356	13.361	4.0857	0.5236
9	0.22954	-61.641	13.449	4.0857	0.5236
9.01	0.24258	-61.931	13.449	4.0857	0.52149
9.02	0.23414	-62.219	13.449	4.1946	0.51937
9.03	0.24391	-62.507	13.449	4.1946	0.51726
9.04	0.2306	-62.796	13.537	4.1946	0.51515
9.05	0.225	-63.085	13.537	4.1946	0.51304
9.06	0.2367	-63.378	13.537	4.1946	0.51093
9.07	0.22893	-63.671	13.537	4.1946	0.50882
9.08	0.21533	-63.962	13.625	4.1946	0.5067
9.09	0.23009	-64.252	13.625	4.1946	0.50459
9.1	0.22327	-64.542	13.625	4.1946	0.50248
9.11	0.21067	-64.836	13.712	4.1946	0.50037
9.12	0.2261	-65.128	13.712	4.1946	0.49826
9.13	0.21976	-65.419	13.712	4.1946	0.49614
9.14	0.21242	-65.711	13.712	4.1946	0.49403
9.15	0.2198	-66.005	13.8	4.1946	0.49192
9.16	0.2165	-66.301	13.8	4.1946	0.48981
9.17	0.21063	-66.595	13.8	4.1946	0.4877
9.18	0.22323	-66.891	13.8	4.1946	0.48558
9.19	0.21225	-67.184	13.888	4.1946	0.48347
9.2	0.20926	-67.481	13.888	4.1946	0.48136
9.21	0.20363	-67.774	13.888	4.1946	0.47925
9.22	0.2171	-68.073	13.888	4.1946	0.47714
9.23	0.21618	-68.372	13.888	4.1946	0.47503
9.24	0.2003	-68.668	13.976	4.1946	0.47291
9.25	0.19886	-68.964	13.976	4.1946	0.4708
9.26	0.193	-69.265	13.976	4.1946	0.46762
9.27	0.20502	-69.565	13.976	4.1946	0.46443
9.28	0.19737	-69.862	13.976	4.1946	0.46125
9.29	0.19045	-70.163	13.976	4.1946	0.45807
9.3	0.18352	-70.463	13.976	4.3035	0.45488
9.31	0.17654	-70.762	13.976	4.3035	0.4517
9.32	0.17023	-71.065	13.976	4.3035	0.44851
9.33	0.16381	-71.366	13.976	4.3035	0.44533
9.34	0.17672	-71.67	13.976	4.3035	0.44214
9.35	0.17073	-71.972	13.976	4.3035	0.43896
9.36	0.16525	-72.277	13.976	4.3035	0.43578
9.37	0.15947	-72.579	13.976	4.3035	0.43259
9.38	0.15415	-72.883	13.976	4.3035	0.42941
9.39	0.14921	-73.188	13.976	4.3035	0.42622
9.4	0.14394	-73.492	13.976	4.3035	0.42304
9.41	0.14806	-73.797	13.888	4.3035	0.41986
9.42	0.14109	-74.106	13.888	4.3035	0.41667
9.43	0.13215	-74.412	13.888	4.3035	0.41349
9.44	0.12644	-74.718	13.888	4.3035	0.4103
9.45	0.1302	-75.02	13.8	4.3035	0.40712
9.46	0.11975	-75.329	13.8	4.3035	0.40394
9.47	0.11389	-75.638	13.8	4.3035	0.40075
9.48	0.11439	-75.941	13.712	4.3035	0.39757
9.49	0.10659	-76.251	13.712	4.3035	0.39438
9.5	0.10609	-76.56	13.625	4.3035	0.3912
9.51	0.099087	-76.868	13.625	4.3035	0.38646
9.52	0.1024	-77.18	13.537	4.3035	0.38173
9.53	0.10631	-77.494	13.449	4.3035	0.37699
9.54	0.094202	-77.805	13.449	4.3035	0.37226
9.55	0.09347	-78.111	13.361	4.3035	0.36753
9.56	0.094937	-78.421	13.273	4.3035	0.36279
9.57	0.065491	-78.73	13.273	4.3035	0.35806
9.58	0.065147	-79.042	13.185	4.3035	0.35332
9.59	0.076437	-79.355	13.009	4.3035	0.34859
9.6	0.061712	-79.671	13.009	4.3035	0.34385
9.61	0.060119	-79.983	12.921	4.3035	0.33912
9.62	0.041029	-80.297	12.833	4.3035	0.33438
9.63	0.053715	-80.615	12.658	4.3035	0.32965
9.64	0.039247	-80.937	12.658	4.3035	0.32491
9.65	0.038621	-81.253	12.57	4.3035	0.32018
9.66	0.047121	-81.568	12.394	4.3035	0.31544
9.67	0.044931	-81.885	12.306	4.3035	0.31071
9.68	0.021093	-82.198	12.218	4.3035	0.30597
9.69	0.030322	-82.511	12.042	4.3035	0.30124
9.7	0.025234	-82.83	11.954	4.3035	0.2965
9.71	0.021652	-83.149	11.867	4.3035	0.29177
9.72	0.010357	-83.466	11.691	4.3035	0.28703
9.73	0.0036446	-83.782	11.603	4.3035	0.2823
9.74	0.011303	-84.098	11.427	4.3035	0.27757
9.75	0.0054305	-84.415	11.339	4.3035	0.27283
9.76	-0.0088012	-84.732	11.163	4.3035	0.26451
9.77	-0.0025263	-85.051	10.988	4.3035	0.25619
9.78	-0.0094867	-85.37	10.9	4.3035	0.24787
9.79	-0.0028779	-85.688	10.724	4.3035	0.23955
9.8	0.0012263	-86.005	10.548	4.3035	0.23123
9.81	-0.025316	-86.322	10.46	4.3035	0.22291
9.82	-0.019017	-86.647	10.284	4.3035	0.21459
9.83	-0.015412	-86.964	10.109	4.3035	0.20627
9.84	-0.011512	-87.285	9.9327	4.3035	0.19795
9.85	-0.039671	-87.603	9.8448	4.3035	0.18963
9.86	-0.03667	-87.925	9.669	4.3035	0.1813
9.87	-0.034805	-88.244	9.4932	4.3035	0.17298
9.88	-0.050234	-88.562	9.3174	4.3035	0.16466
9.89	-0.047125	-88.887	9.1416	4.3035	0.15634
9.9	-0.047472	-89.205	8.9658	4.3035	0.14802
9.91	-0.046895	-89.522	8.79	4.3035	0.1397
9.92	-0.06223	-89.842	8.6142	4.3035	0.13138
9.93	-0.061495	-90.165	8.4384	4.3035	0.12306
9.94	-0.049403	-90.481	8.1747	4.3035	0.11474
9.95	-0.048929	-90.801	7.9989	4.3035	0.10642
9.96	-0.068917	-91.116	7.8231	4.3035	0.0981
9.97	-0.070004	-91.439	7.6473	4.3035	0.089779
9.98	-0.069374	-91.759	7.4715	4.3035	0.081459
9.99	-0.088295	-92.078	7.2957	4.3035	0.073138
10	-0.088868	-92.399	7.1199	4.3035	0.064818
10.01	-0.076278	-92.719	6.8562	4.4124	0.057157
10.02	-0.078272	-93.036	6.6804	4.4124	0.049496
10.03	-0.095854	-93.354	6.5046	4.4124	0.041835
10.04	-0.099528	-93.675	6.3288	4.4124	0.034174
10.05	-0.088177	-93.994	6.0651	4.4124	0.026514
10.06	-0.087543	-94.315	5.8893	4.4124	0.018853
10.07	-0.10711	-94.631	5.7135	4.4124	0.011192
10.08	-0.11037	-94.95	5.5377	4.4124	0.0035312
10.09	-0.10019	-95.269	5.274	4.4124	-0.0041296
10.1	-0.10001	-95.59	5.0982	4.4124	-0.01179
10.11	-0.12221	-95.906	4.9224	4.4124	-0.019451
10.12	-0.1227	-96.221	4.7466	4.4124	-0.027112
10.13	-0.12276	-96.541	4.5708	4.4124	-0.034773
10.14	-0.12445	-96.856	4.395	4.4124	-0.042434
10.15	-0.11308	-97.171	4.1313	4.4124	-0.050094
10.16	-0.13632	-97.487	3.9555	4.4124	-0.057755
10.17	-0.13736	-97.803	3.7797	4.4124	-0.065416
10.18	-0.13777	-98.123	3.6039	4.4124	-0.073077
10.19	-0.12826	-98.438	3.3402	4.4124	-0.080738
10.2	-0.13017	-98.75	3.1644	4.4124	-0.088399
10.21	-0.13005	-99.068	2.9886	4.4124	-0.096059
10.22	-0.13177	-99.381	2.8128	4.4124	-0.10372
10.23	-0.15406	-99.692	2.637	4.4124	-0.11138
10.24	-0.15542	-100	2.4612	4.4124	-0.11904
10.25	-0.15595	-100.32	2.2854	4.4124	-0.1267
10.26	-0.15755	-100.63	2.1096	4.4124	-0.13117
10.27	-0.16073	-100.95	1.9338	4.4124	-0.13564
10.28	-0.15069	-101.26	1.6701	4.4124	-0.1401
10.29	-0.16257	-101.57	1.5822	4.4124	-0.14457
10.3	-0.16546	-101.88	1.4064	4.4124	-0.14904
10.31	-0.16743	-102.19	1.2306	4.4124	-0.15351
10.32	-0.16761	-102.5	1.0548	4.4124	-0.15797
10.33	-0.16857	-102.81	0.879	4.4124	-0.16244
10.34	-0.17096	-103.12	0.7032	4.4124	-0.16691
10.35	-0.17239	-103.42	0.5274	4.4124	-0.17138
10.36	-0.17238	-103.73	0.3516	4.4124	-0.17584
10.37	-0.17503	-104.04	0.1758	4.4124	-0.18031
10.38	-0.17672	-104.34	0	4.4124	-0.18478
10.39	-0.19179	-104.64	-0.0879	4.4124	-0.18924
10.4	-0.19274	-104.95	-0.2637	4.4124	-0.19371
10.41	-0.19267	-105.25	-0.4395	4.4124	-0.19818
10.42	-0.18666	-105.55	-0.5274	4.4124	-0.20265
10.43	-0.18947	-105.86	-0.7032	4.4124	-0.20711
10.44	-0.19213	-106.16	-0.879	4.4124	-0.21158
10.45	-0.19253	-106.46	-1.0548	4.4124	-0.21605
10.46	-0.20695	-106.76	-1.1427	4.4124	-0.22052
10.47	-0.20922	-107.06	-1.3185	4.4124	-0.22498
10.48	-0.18964	-107.36	-1.4943	4.4124	-0.22945
10.49	-0.20359	-107.66	-1.5822	4.4124	-0.23392
10.5	-0.21642	-107.95	-1.6701	4.4124	-0.23839
10.51	-0.20068	-108.25	-1.8459	4.4124	-0.24096
10.52	-0.20104	-108.55	-2.0217	4.4124	-0.24352
10.53	-0.21668	-108.84	-2.1096	4.4124	-0.24609
10.54	-0.20114	-109.13	-2.2854	4.4124	-0.24866
10.55	-0.21588	-109.42	-2.3733	4.4124	-0.25123
10.56	-0.21808	-109.71	-2.5491	4.4124	-0.2538
10.57	-0.21464	-110.01	-2.637	4.4124	-0.25637
10.58	-0.22636	-110.3	-2.7249	4.4124	-0.25894
10.59	-0.20858	-110.59	-2.9007	4.4124	-0.26151
10.6	-0.22295	-110.88	-2.9886	4.4124	-0.26408
10.61	-0.21977	-111.16	-3.0765	4.4124	-0.26665
10.62	-0.22122	-111.45	-3.2523	4.4124	-0.26922
10.63	-0.21561	-111.74	-3.3402	4.4124	-0.27179
10.64	-0.23189	-112.02	-3.4281	4.4124	-0.27436
10.65	-0.228	-112.31	-3.516	4.4124	-0.27693
10.66	-0.22969	-112.59	-3.6918	4.4124	-0.2795
10.67	-0.23668	-112.88	-3.6918	4.4124	-0.28207
10.68	-0.22224	-113.15	-3.8676	4.4124	-0.28464
10.69	-0.2376	-113.43	-3.9555	4.4124	-0.28721
10.7	-0.2324	-113.71	-4.0434	4.4124	-0.28978
10.71	-0.23184	-113.99	-4.1313	4.4124	-0.29235
10.72	-0.24752	-114.27	-4.2192	4.4124	-0.29492
10.73	-0.24199	-114.55	-4.3071	4.4124	-0.29749
10.74	-0.24061	-114.82	-4.395	4.4124	-0.30006
10.75	-0.23688	-115.1	-4.4829	4.4124	-0.30263
10.76	-0.2338	-115.37	-4.5708	4.4124	-0.30517
10.77	-0.24903	-115.64	-4.6587	4.4124	-0.30772
10.78	-0.24605	-115.92	-4.7466	4.4124	-0.31026
10.79	-0.24434	-116.19	-4.8345	4.4124	-0.31281
10.8	-0.24086	-116.46	-4.9224	4.4124	-0.31535
10.81	-0.24849	-116.73	-4.9224	4.4124	-0.3179
10.82	-0.24635	-116.99	-5.0103	4.4124	-0.32044
10.83	-0.24415	-117.26	-5.0982	4.4124	-0.32299
10.84	-0.24026	-117.53	-5.1861	4.4124	-0.32553
10.85	-0.23714	-117.79	-5.274	4.4124	-0.32808
10.86	-0.24903	-118.05	-5.274	4.4124	-0.33062
10.87	-0.24757	-118.32	-5.3619	4.4124	-0.33317
10.88	-0.24532	-118.58	-5.4498	4.4124	-0.33571
10.89	-0.25582	-118.84	-5.4498	4.4124	-0.33826
10.9	-0.25714	-119.1	-5.5377	4.4124	-0.3408
10.91	-0.23825	-119.36	-5.6256	4.4124	-0.34335
10.92	-0.24806	-119.61	-5.6256	4.4124	-0.34589
10.93	-0.2489	-119.87	-5.7135	4.4124	-0.34844
10.94	-0.24735	-120.13	-5.8014	4.4124	-0.35098
10.95	-0.25973	-120.39	-5.8014	4.4124	-0.35353
10.96	-0.24279	-120.64	-5.8893	4.4124	-0.35607
10.97	-0.2527	-120.89	-5.8893	4.4124	-0.35861
10.98	-0.25448	-121.14	-5.9772	4.4124	-0.36116
10.99	-0.24686	-121.39	-5.9772	4.4124	-0.3637
11	-0.25098	-121.64	-6.0651	4.4124	-0.36625
11.01	-0.23686	-121.88	-6.153	4.4124	-0.36891
11.02	-0.25072	-122.13	-6.153	4.4124	-0.37158
11.03	-0.24909	-122.38	-6.2409	4.4124	-0.37425
11.04	-0.24719	-122.63	-6.2409	4.4124	-0.37691
11.05	-0.25132	-122.86	-6.3288	4.4124	-0.37958
11.06	-0.24873	-123.11	-6.3288	4.4124	-0.38224
11.07	-0.25418	-123.35	-6.4167	4.4124	-0.38491
11.08	-0.25073	-123.59	-6.4167	4.4124	-0.38758
11.09	-0.23378	-123.83	-6.5046	4.4124	-0.39024
11.1	-0.25407	-124.07	-6.5046	4.4124	-0.39291
11.11	-0.24934	-124.31	-6.5046	4.4124	-0.39557
11.12	-0.23725	-124.54	-6.5925	4.4124	-0.39824
11.13	-0.25484	-124.78	-6.5925	4.4124	-0.4009
11.14	-0.25019	-125.01	-6.5925	4.4124	-0.40357
11.15	-0.24022	-125.24	-6.6804	4.4124	-0.40624
11.16	-0.24076	-125.47	-6.6804	4.4124	-0.4089
11.17	-0.24523	-125.7	-6.7683	4.4124	-0.41157
11.18	-0.24998	-125.93	-6.7683	4.4124	-0.41423
11.19	-0.24861	-126.16	-6.7683	4.4124	-0.4169
11.2	-0.23735	-126.39	-6.8562	4.4124	-0.41956
11.21	-0.24186	-126.61	-6.8562	4.4124	-0.42223
11.22	-0.24249	-126.84	-6.8562	4.4124	-0.4249
11.23	-0.23316	-127.06	-6.9441	4.4124	-0.42756
11.24	-0.23933	-127.28	-6.9441	4.4124	-0.43023
11.25	-0.24136	-127.5	-6.9441	4.4124	-0.43289
11.26	-0.24208	-127.72	-6.9441	4.4124	-0.43488
11.27	-0.23355	-127.94	-7.032	4.4124	-0.43686
11.28	-0.24059	-128.16	-7.032	4.4124	-0.43885
11.29	-0.24338	-128.38	-7.032	4.4124	-0.44083
11.3	-0.22683	-128.59	-7.032	4.4124	-0.44282
11.31	-0.22986	-128.8	-7.032	4.4124	-0.4448
11.32	-0.2295	-129.01	-7.1199	4.4124	-0.44678
11.33	-0.23628	-129.22	-7.1199	4.4124	-0.44877
11.34	-0.24044	-129.44	-7.1199	4.4124	-0.45075
11.35	-0.22754	-129.64	-7.1199	4.4124	-0.45274
11.36	-0.23304	-129.85	-7.1199	4.4124	-0.45472
11.37	-0.23219	-130.06	-7.2078	4.4124	-0.45671
11.38	-0.22377	-130.26	-7.2078	4.4124	-0.45869
11.39	-0.2317	-130.47	-7.2078	4.3035	-0.46068
11.4	-0.21902	-130.68	-7.2078	4.3035	-0.46266
11.41	-0.22739	-130.87	-7.2078	4.3035	-0.46465
11.42	-0.2164	-131.07	-7.2078	4.3035	-0.46663
11.43	-0.22563	-131.27	-7.2078	4.3035	-0.46862
11.44	-0.21108	-131.47	-7.2957	4.3035	-0.4706
11.45	-0.22428	-131.67	-7.2957	4.3035	-0.47258
11.46	-0.21637	-131.86	-7.2957	4.3035	-0.47457
11.47	-0.20815	-132.06	-7.2957	4.3035	-0.47655
11.48	-0.22021	-132.25	-7.2957	4.3035	-0.47854
11.49	-0.21363	-132.44	-7.2957	4.3035	-0.48052
11.5	-0.20707	-132.63	-7.2957	4.3035	-0.48251
11.51	-0.21989	-132.82	-7.2957	4.3035	-0.48352
11.52	-0.21461	-133	-7.2957	4.3035	-0.48454
11.53	-0.20985	-133.19	-7.2957	4.3035	-0.48555
11.54	-0.20479	-133.38	-7.2957	4.3035	-0.48656
11.55	-0.20012	-133.57	-7.2957	4.3035	-0.48758
11.56	-0.21527	-133.75	-7.2957	4.3035	-0.48859
11.57	-0.21189	-133.93	-7.2957	4.3035	-0.48961
11.58	-0.20933	-134.11	-7.2957	4.3035	-0.49062
11.59	-0.21454	-134.29	-7.2078	4.3035	-0.49163
11.6	-0.21148	-134.47	-7.2078	4.3035	-0.49265
11.61	-0.2059	-134.65	-7.2078	4.3035	-0.49366
11.62	-0.20352	-134.83	-7.2078	4.3035	-0.49468
11.63	-0.20308	-135	-7.2078	4.3035	-0.49569
11.64	-0.20314	-135.17	-7.2078	4.3035	-0.49671
11.65	-0.18469	-135.35	-7.2078	4.3035	-0.49772
11.66	-0.1858	-135.52	-7.2078	4.3035	-0.49873
11.67	-0.19474	-135.69	-7.1199	4.3035	-0.49975
11.68	-0.19196	-135.86	-7.1199	4.3035	-0.50076
11.69	-0.19244	-136.03	-7.1199	4.3035	-0.50178
11.7	-0.1952	-136.2	-7.1199	4.3035	-0.50279
11.71	-0.19062	-136.37	-7.032	4.3035	-0.5038
11.72	-0.18636	-136.53	-7.032	4.3035	-0.50482
11.73	-0.16905	-136.7	-7.032	4.3035	-0.50583
11.74	-0.17369	-136.86	-7.032	4.3035	-0.50685
11.75	-0.191	-137.02	-6.9441	4.3035	-0.50786
11.76	-0.16995	-137.18	-6.9441	4.3035	-0.50827
11.77	-0.17431	-137.34	-6.9441	4.3035	-0.50869
11.78	-0.18912	-137.5	-6.8562	4.3035	-0.5091
11.79	-0.19005	-137.65	-6.8562	4.1946	-0.50951
11.8	-0.1763	-137.81	-6.8562	4.1946	-0.50993
11.81	-0.16487	-137.97	-6.8562	4.1946	-0.51034
11.82	-0.18125	-138.12	-6.7683	4.1946	-0.51075
11.83	-0.16729	-138.27	-6.7683	4.1946	-0.51117
11.84	-0.1621	-138.42	-6.6804	4.1946	-0.51158
11.85	-0.16825	-138.57	-6.6804	4.3035	-0.51199
11.86	-0.1699	-138.72	-6.5925	4.3035	-0.5124
11.87	-0.15396	-138.87	-6.5925	4.3035	-0.51282
11.88	-0.1634	-139.01	-6.5925	4.3035	-0.51323
11.89	-0.16311	-139.16	-6.5046	4.1946	-0.51364
11.9	-0.1511	-139.31	-6.5046	4.1946	-0.51406
11.91	-0.14348	-139.45	-6.5046	4.1946	-0.51447
11.92	-0.14259	-139.59	-6.4167	4.1946	-0.51488
11.93	-0.16327	-139.73	-6.3288	4.1946	-0.5153
11.94	-0.15221	-139.87	-6.3288	4.1946	-0.51571
11.95	-0.14575	-140.01	-6.3288	4.1946	-0.51612
11.96	-0.14616	-140.15	-6.2409	4.3035	-0.51654
11.97	-0.14723	-140.28	-6.153	4.3035	-0.51695
11.98	-0.15787	-140.42	-6.153	4.3035	-0.51736
11.99	-0.13944	-140.55	-6.0651	4.3035	-0.51778
12	-0.13395	-140.69	-6.0651	4.3035	-0.51819
12.01	-0.13873	-140.82	-5.9772	4.3035	-0.51832
12.02	-0.13317	-140.95	-5.9772	4.3035	-0.51845
12.03	-0.13587	-141.08	-5.8893	4.3035	-0.51859
12.04	-0.1394	-141.21	-5.8014	4.3035	-0.51872
12.05	-0.14475	-141.34	-5.7135	4.3035	-0.51885
12.06	-0.13507	-141.48	-5.7135	4.3035	-0.51898
12.07	-0.12133	-141.6	-5.6256	4.3035	-0.51911
12.08	-0.11757	-141.73	-5.6256	4.3035	-0.51925
12.09	-0.12747	-141.85	-5.5377	4.3035	-0.51938
12.1	-0.12359	-141.97	-5.5377	4.3035	-0.51951
12.11	-0.1303	-142.09	-5.4498	4.3035	-0.51964
12.12	-0.13815	-142.22	-5.3619	4.3035	-0.51977
12.13	-0.11452	-142.34	-5.3619	4.3035	-0.51991
12.14	-0.12158	-142.46	-5.274	4.3035	-0.52004
12.15	-0.13118	-142.58	-5.1861	4.3035	-0.52017
12.16	-0.1097	-142.7	-5.1861	4.3035	-0.5203
12.17	-0.11855	-142.81	-5.0982	4.3035	-0.52044
12.18	-0.10115	-142.93	-5.0982	4.3035	-0.52057
12.19	-0.11176	-143.05	-5.0103	4.3035	-0.5207
12.2	-0.12247	-143.16	-4.9224	4.3035	-0.52083
12.21	-0.10241	-143.28	-4.9224	4.3035	-0.52096
12.22	-0.1118	-143.39	-4.8345	4.3035	-0.5211
12.23	-0.10377	-143.51	-4.7466	4.3035	-0.52123
12.24	-0.11724	-143.62	-4.6587	4.3035	-0.52136
12.25	-0.096753	-143.73	-4.6587	4.3035	-0.52149
12.26	-0.10808	-143.84	-4.5708	4.3035	-0.52141
12.27	-0.10208	-143.95	-4.4829	4.3035	-0.52132
12.28	-0.084637	-144.06	-4.4829	4.3035	-0.52124
12.29	-0.097431	-144.16	-4.395	4.3035	-0.52115
12.3	-0.10983	-144.27	-4.3071	4.3035	-0.52106
12.31	-0.10639	-144.38	-4.2192	4.3035	-0.52098
12.32	-0.088163	-144.48	-4.2192	4.4124	-0.52089
12.33	-0.083363	-144.58	-4.1313	4.4124	-0.5208
12.34	-0.099618	-144.68	-4.0434	4.4124	-0.52072
12.35	-0.097214	-144.78	-3.9555	4.4124	-0.52063
12.36	-0.080515	-144.88	-3.9555	4.4124	-0.52055
12.37	-0.075244	-144.99	-3.8676	4.4124	-0.52046
12.38	-0.091793	-145.08	-3.7797	4.4124	-0.52037
12.39	-0.089037	-145.18	-3.6918	4.4124	-0.52029
12.4	-0.087006	-145.28	-3.6039	4.4124	-0.5202
12.41	-0.072234	-145.38	-3.6039	4.4124	-0.52011
12.42	-0.068617	-145.48	-3.516	4.4124	-0.52003
12.43	-0.084995	-145.57	-3.4281	4.4124	-0.51994
12.44	-0.083151	-145.67	-3.3402	4.4124	-0.51986
12.45	-0.081879	-145.76	-3.2523	4.4124	-0.51977
12.46	-0.081247	-145.86	-3.1644	4.4124	-0.51968
12.47	-0.067032	-145.95	-3.1644	4.4124	-0.5196
12.48	-0.06588	-146.04	-3.0765	4.4124	-0.51951
12.49	-0.06294	-146.14	-2.9886	4.4124	-0.51943
12.5	-0.063805	-146.23	-2.9007	4.4124	-0.51934
12.51	-0.062992	-146.32	-2.8128	4.5213	-0.51908
12.52	-0.066198	-146.41	-2.7249	4.5213	-0.51882
12.53	-0.064102	-146.49	-2.637	4.5213	-0.51856
12.54	-0.06523	-146.58	-2.5491	4.5213	-0.5183
12.55	-0.053651	-146.67	-2.5491	4.5213	-0.51804
12.56	-0.054179	-146.76	-2.4612	4.5213	-0.51778
12.57	-0.055238	-146.85	-2.3733	4.5213	-0.51752
12.58	-0.057483	-146.93	-2.2854	4.5213	-0.51726
12.59	-0.060221	-147.02	-2.1975	4.5213	-0.517
12.6	-0.060517	-147.11	-2.1096	4.5213	-0.51674
12.61	-0.064115	-147.19	-2.0217	4.5213	-0.51648
12.62	-0.065726	-147.27	-1.9338	4.5213	-0.51622
12.63	-0.05515	-147.36	-1.9338	4.5213	-0.51596
12.64	-0.038609	-147.44	-1.8459	4.5213	-0.5157
12.65	-0.040504	-147.52	-1.758	4.5213	-0.51544
12.66	-0.043805	-147.6	-1.6701	4.5213	-0.51518
12.67	-0.046557	-147.68	-1.5822	4.5213	-0.51492
12.68	-0.050776	-147.76	-1.4943	4.5213	-0.51466
12.69	-0.03723	-147.84	-1.4064	4.5213	-0.5144
12.7	-0.044005	-147.92	-1.3185	4.6302	-0.51414
12.71	-0.045533	-148	-1.2306	4.6302	-0.51388
12.72	-0.048082	-148.08	-1.1427	4.6302	-0.51362
12.73	-0.053517	-148.16	-1.0548	4.6302	-0.51336
12.74	-0.0273	-148.24	-1.0548	4.6302	-0.5131
12.75	-0.0325	-148.31	-0.9669	4.6302	-0.51284
12.76	-0.040255	-148.39	-0.879	4.6302	-0.51234
12.77	-0.047625	-148.46	-0.7911	4.6302	-0.51185
12.78	-0.034112	-148.54	-0.7032	4.6302	-0.51135
12.79	-0.04232	-148.61	-0.6153	4.6302	-0.51086
12.8	-0.01814	-148.68	-0.6153	4.6302	-0.51036
12.81	-0.024924	-148.76	-0.5274	4.6302	-0.50987
12.82	-0.032436	-148.83	-0.4395	4.6302	-0.50937
12.83	-0.021209	-148.9	-0.3516	4.6302	-0.50888
12.84	-0.032	-148.98	-0.2637	4.6302	-0.50838
12.85	-0.028264	-149.05	-0.2637	4.6302	-0.50789
12.86	-0.016645	-149.12	-0.1758	4.6302	-0.50739
12.87	-0.02655	-149.19	-0.0879	4.6302	-0.5069
12.88	-0.017516	-149.26	0	4.6302	-0.5064
12.89	-0.016271	-149.33	0	4.6302	-0.50591
12.9	-0.0065306	-149.4	0.0879	4.6302	-0.50541
12.91	-0.017638	-149.47	0.1758	4.6302	-0.50492
12.92	-0.03073	-149.54	0.2637	4.6302	-0.50442
12.93	-0.0091912	-149.61	0.2637	4.6302	-0.50393
12.94	-0.021852	-149.67	0.3516	4.6302	-0.50343
12.95	-0.016315	-149.74	0.4395	4.6302	-0.50293
12.96	-0.014878	-149.81	0.4395	4.6302	-0.50244
12.97	-0.0062325	-149.88	0.5274	4.6302	-0.50194
12.98	-0.020983	-149.95	0.6153	4.6302	-0.50145
12.99	-0.0015177	-150.02	0.6153	4.6302	-0.50095
13	-0.013467	-150.08	0.7032	4.6302	-0.50046
13.01	-0.010226	-150.15	0.7911	4.6302	-0.49966
13.02	-0.010053	-150.21	0.7911	4.6302	-0.49885
13.03	-0.0089192	-150.28	0.879	4.6302	-0.49805
13.04	-0.0088444	-150.35	0.879	4.6302	-0.49725
13.05	-0.006396	-150.41	0.9669	4.6302	-0.49645
13.06	-0.0087766	-150.47	0.9669	4.6302	-0.49564
13.07	-0.0013595	-150.54	1.0548	4.6302	-0.49484
13.08	0.001953	-150.6	1.1427	4.6302	-0.49404
13.09	-0.00091644	-150.66	1.1427	4.6302	-0.49324
13.1	0.010172	-150.73	1.1427	4.6302	-0.49243
13.11	-0.0037648	-150.79	1.2306	4.6302	-0.49163
13.12	0.00079841	-150.85	1.3185	4.6302	-0.49083
13.13	-0.0043724	-150.91	1.3185	4.6302	-0.49003
13.14	0.0012488	-150.98	1.4064	4.6302	-0.48923
13.15	0.012996	-151.04	1.4064	4.6302	-0.48842
13.16	-0.0038946	-151.1	1.4943	4.6302	-0.48762
13.17	0.0092668	-151.16	1.4943	4.6302	-0.48682
13.18	0.014231	-151.22	1.5822	4.6302	-0.48602
13.19	-0.0021747	-151.29	1.6701	4.6302	-0.48521
13.2	-0.0064781	-151.34	1.6701	4.6302	-0.48441
13.21	0.0034161	-151.41	1.6701	4.6302	-0.48361
13.22	0.0073255	-151.47	1.758	4.6302	-0.48281
13.23	-0.010873	-151.52	1.8459	4.6302	-0.482
