t	u	lambda	p	e	uopt
5.25	0.29347	1.3007	10.021	0.2742	0.059943
5.26	0.29087	1.29	10.284	0.2742	0.078489
5.27	0.30601	1.2837	10.46	0.2742	0.097035
5.28	0.30415	1.2799	10.724	0.2742	0.11558
5.29	0.31879	1.2777	10.9	0.3831	0.13413
5.3	0.28924	1.2764	11.163	0.3831	0.15267
5.31	0.30791	1.2577	11.339	0.3831	0.17122
5.32	0.31057	1.2466	11.603	0.3831	0.18977
5.33	0.31477	1.24	11.867	0.3831	0.20831
5.34	0.33201	1.2362	12.042	0.3831	0.22686
5.35	0.30384	1.2339	12.306	0.492	0.24541
5.36	0.31236	1.2145	12.57	0.492	0.26395
5.37	0.33243	1.2031	12.746	0.492	0.2825
5.38	0.33324	1.1964	13.009	0.492	0.30104
5.39	0.31559	1.1773	13.273	0.492	0.31959
5.4	0.32199	1.1631	13.537	0.492	0.33814
5.41	0.34039	1.1548	13.712	0.6009	0.35668
5.42	0.34585	1.1498	13.976	0.6009	0.37523
5.43	0.34078	1.1318	14.152	0.6009	0.39378
5.44	0.34406	1.1183	14.416	0.6009	0.41232
5.45	0.32458	1.1103	14.679	0.6009	0.43087
5.46	0.34851	1.0876	14.855	0.7098	0.44941
5.47	0.35248	1.0741	15.119	0.7098	0.46796
5.48	0.34752	1.0543	15.295	0.7098	0.48651
5.49	0.35255	1.0365	15.558	0.7098	0.50505
5.5	0.34575	1.026	15.734	0.7098	0.5236
5.51	0.36736	1.0018	15.91	0.7098	0.5236
5.52	0.36914	0.98751	16.174	0.7098	0.5236
5.53	0.36291	0.96395	16.349	0.7098	0.5236
5.54	0.38009	0.94716	16.525	0.8187	0.5236
5.55	0.35651	0.92534	16.789	0.8187	0.5236
5.56	0.37554	0.90636	16.965	0.8187	0.5236
5.57	0.36876	0.88325	17.14	0.8187	0.5236
5.58	0.35849	0.86351	17.316	0.8187	0.5236
5.59	0.37839	0.83386	17.492	0.8187	0.5236
5.6	0.36988	0.81635	17.668	0.8187	0.5236
5.61	0.38627	0.78801	17.844	0.8187	0.5236
5.62	0.37615	0.76293	18.02	0.9276	0.5236
5.63	0.39192	0.73847	18.195	0.9276	0.5236
5.64	0.38017	0.70891	18.371	0.9276	0.5236
5.65	0.37105	0.68022	18.547	0.9276	0.5236
5.66	0.40271	0.65364	18.635	0.9276	0.5236
5.67	0.39125	0.62282	18.811	0.9276	0.5236
5.68	0.37805	0.59339	18.986	0.9276	0.5236
5.69	0.38296	0.56197	19.074	0.9276	0.5236
5.7	0.3707	0.52982	19.25	0.9276	0.5236
5.71	0.40139	0.49283	19.338	0.9276	0.5236
5.72	0.39158	0.45588	19.514	0.9276	0.5236
5.73	0.3946	0.41926	19.602	1.0365	0.5236
5.74	0.38065	0.38716	19.777	1.0365	0.5236
5.75	0.38255	0.3546	19.865	1.0365	0.5236
5.76	0.38514	0.31298	19.953	1.0365	0.5236
5.77	0.38647	0.2748	20.041	1.0365	0.5236
5.78	0.41481	0.23426	20.129	1.0365	0.5236
5.79	0.37532	0.19521	20.305	1.0365	0.5236
5.8	0.37493	0.15126	20.393	1.0365	0.5236
5.81	0.37535	0.10732	20.481	1.0365	0.5236
5.82	0.37938	0.06337	20.569	1.0365	0.5236
5.83	0.38268	0.015026	20.657	1.0365	0.5236
5.84	0.38119	-0.027123	20.744	1.0365	0.5236
5.85	0.38699	-0.07836	20.832	1.1454	0.5236
5.86	0.38799	-0.12661	20.92	1.1454	0.5236
5.87	0.4056	-0.1731	20.92	1.1454	0.5236
5.88	0.40908	-0.22532	21.008	1.1454	0.5236
5.89	0.38368	-0.27854	21.096	1.1454	0.5236
5.9	0.38265	-0.33085	21.184	1.1454	0.5236
5.91	0.4028	-0.38726	21.184	1.1454	0.5236
5.92	0.37872	-0.43856	21.272	1.1454	0.5236
5.93	0.38162	-0.49733	21.36	1.1454	0.5236
5.94	0.40027	-0.55399	21.36	1.1454	0.5236
5.95	0.37885	-0.60901	21.448	1.1454	0.5236
5.96	0.38197	-0.66997	21.536	1.1454	0.5236
5.97	0.40242	-0.73149	21.536	1.1454	0.5236
5.98	0.3821	-0.79341	21.623	1.1454	0.5236
5.99	0.39963	-0.85481	21.623	1.1454	0.5236
6	0.37665	-0.91582	21.711	1.1454	0.5236
6.01	0.39775	-0.98465	21.711	1.1454	0.5236
6.02	0.37937	-1.0509	21.799	1.1454	0.5236
6.03	0.39991	-1.1184	21.799	1.1454	0.5236
6.04	0.38066	-1.1878	21.887	1.2543	0.5236
6.05	0.37579	-1.2532	21.887	1.2543	0.5236
6.06	0.39443	-1.3243	21.887	1.2543	0.5236
6.07	0.37844	-1.3994	21.975	1.2543	0.5236
6.08	0.37489	-1.4726	21.975	1.2543	0.5236
6.09	0.36263	-1.5474	22.063	1.2543	0.5236
6.1	0.38709	-1.624	22.063	1.2543	0.5236
6.11	0.36598	-1.6984	22.151	1.2543	0.5236
6.12	0.37116	-1.7783	22.151	1.2543	0.5236
6.13	0.36937	-1.8583	22.151	1.2543	0.5236
6.14	0.35344	-1.9371	22.239	1.2543	0.5236
6.15	0.35743	-2.0161	22.239	1.2543	0.5236
6.16	0.38359	-2.0987	22.239	1.2543	0.5236
6.17	0.3541	-2.1806	22.239	1.2543	0.5236
6.18	0.34074	-2.2679	22.327	1.2543	0.5236
6.19	0.37515	-2.3554	22.327	1.2543	0.5236
6.2	0.34963	-2.4402	22.327	1.2543	0.5236
6.21	0.35061	-2.5291	22.327	1.2543	0.5236
6.22	0.33617	-2.6177	22.415	1.2543	0.5236
6.23	0.34746	-2.7059	22.415	1.2543	0.5236
6.24	0.35276	-2.7976	22.415	1.2543	0.5236
6.25	0.35675	-2.8921	22.415	1.2543	0.5236
6.26	0.35997	-2.9839	22.415	1.2543	0.5236
6.27	0.33778	-3.0813	22.415	1.2543	0.5236
6.28	0.34285	-3.1777	22.415	1.2543	0.5236
6.29	0.33985	-3.2785	22.502	1.2543	0.5236
6.3	0.35227	-3.3741	22.502	1.2543	0.5236
6.31	0.33448	-3.4737	22.502	1.2543	0.5236
6.32	0.34411	-3.5793	22.502	1.2543	0.5236
6.33	0.35201	-3.6777	22.502	1.2543	0.5236
6.34	0.33373	-3.7789	22.502	1.2543	0.5236
6.35	0.34399	-3.8855	22.502	1.2543	0.5236
6.36	0.32776	-3.9916	22.502	1.2543	0.5236
6.37	0.33974	-4.1011	22.502	1.2543	0.5236
6.38	0.33691	-4.2089	22.415	1.2543	0.5236
6.39	0.34727	-4.3194	22.415	1.2543	0.5236
6.4	0.32684	-4.4278	22.415	1.2543	0.5236
6.41	0.33861	-4.5387	22.415	1.2543	0.5236
6.42	0.32667	-4.6552	22.415	1.2543	0.5236
6.43	0.31553	-4.7701	22.415	1.2543	0.5236
6.44	0.33928	-4.8848	22.327	1.2543	0.5236
6.45	0.32357	-4.9992	22.327	1.2543	0.5236
6.46	0.3127	-5.1172	22.327	1.2543	0.5236
6.47	0.30304	-5.2337	22.327	1.2543	0.5236
6.48	0.33008	-5.3565	22.239	1.2543	0.5236
6.49	0.31816	-5.4801	22.239	1.1454	0.5236
6.5	0.31042	-5.6036	22.239	1.1454	0.5236
6.51	0.31026	-5.726	22.151	1.1454	0.5236
6.52	0.3016	-5.8524	22.151	1.1454	0.5236
6.53	0.30561	-5.9777	22.063	1.1454	0.5236
6.54	0.29443	-6.1018	22.063	1.1454	0.5236
6.55	0.30113	-6.2291	21.975	1.1454	0.5236
6.56	0.29084	-6.3622	21.975	1.1454	0.5236
6.57	0.29574	-6.4908	21.887	1.1454	0.5236
6.58	0.28804	-6.6247	21.887	1.1454	0.5236
6.59	0.29333	-6.7578	21.799	1.1454	0.5236
6.6	0.28771	-6.8903	21.799	1.1454	0.5236
6.61	0.29488	-7.0258	21.711	1.1454	0.5236
6.62	0.30671	-7.1642	21.623	1.1454	0.5236
6.63	0.27082	-7.3035	21.623	1.1454	0.5236
6.64	0.2783	-7.4426	21.536	1.1454	0.5236
6.65	0.28823	-7.5827	21.448	1.1454	0.5236
6.66	0.28369	-7.727	21.448	1.1454	0.5236
6.67	0.26449	-7.8662	21.36	1.1454	0.5236
6.68	0.27502	-8.0088	21.272	1.1454	0.5236
6.69	0.28605	-8.1542	21.184	1.1454	0.5236
6.7	0.25642	-8.302	21.184	1.1454	0.5236
6.71	0.26778	-8.4501	21.096	1.1454	0.5236
6.72	0.28153	-8.5992	21.008	1.1454	0.5236
6.73	0.26834	-8.7487	20.92	1.1454	0.5236
6.74	0.24085	-8.8982	20.92	1.2543	0.5236
6.75	0.25486	-9.0502	20.832	1.2543	0.5236
6.76	0.26948	-9.2055	20.744	1.2543	0.52316
6.77	0.25545	-9.3587	20.657	1.2543	0.52271
6.78	0.24169	-9.5136	20.569	1.2543	0.52227
6.79	0.25735	-9.6695	20.481	1.2543	0.52183
6.8	0.24782	-9.8267	20.393	1.2543	0.52138
6.81	0.23758	-9.988	20.305	1.2543	0.52094
6.82	0.25374	-10.148	20.217	1.2543	0.5205
6.83	0.24297	-10.307	20.129	1.2543	0.52006
6.84	0.23323	-10.47	20.041	1.2543	0.51961
6.85	0.25028	-10.63	19.953	1.2543	0.51917
6.86	0.24454	-10.794	19.865	1.2543	0.51873
6.87	0.23175	-10.958	19.777	1.2543	0.51828
6.88	0.22268	-11.124	19.69	1.2543	0.51784
6.89	0.2455	-11.294	19.602	1.2543	0.5174
6.9	0.23695	-11.46	19.514	1.2543	0.51695
6.91	0.2279	-11.626	19.426	1.2543	0.51651
6.92	0.23599	-11.792	19.25	1.2543	0.51607
6.93	0.22885	-11.966	19.162	1.2543	0.51563
6.94	0.20853	-12.137	19.162	1.2543	0.51518
6.95	0.2172	-12.306	18.986	1.2543	0.51474
6.96	0.21024	-12.481	18.899	1.3632	0.5143
6.97	0.20685	-12.657	18.811	1.3632	0.51385
6.98	0.20032	-12.829	18.723	1.3632	0.51341
6.99	0.21003	-13.006	18.547	1.3632	0.51297
7	0.2066	-13.183	18.459	1.3632	0.51253
7.01	0.20173	-13.359	18.371	1.3632	0.51132
7.02	0.19732	-13.535	18.283	1.3632	0.51011
7.03	0.20968	-13.715	18.107	1.3632	0.5089
7.04	0.20271	-13.898	18.02	1.3632	0.50769
7.05	0.17184	-14.078	17.932	1.3632	0.50648
7.06	0.18515	-14.259	17.756	1.3632	0.50527
7.07	0.17908	-14.441	17.668	1.4721	0.50406
7.08	0.17688	-14.624	17.58	1.4721	0.50285
7.09	0.19178	-14.808	17.404	1.4721	0.50164
7.1	0.16022	-14.993	17.316	1.4721	0.50043
7.11	0.17263	-15.177	17.14	1.4721	0.49922
7.12	0.16833	-15.365	17.053	1.4721	0.49801
7.13	0.18427	-15.556	16.877	1.4721	0.4968
7.14	0.15748	-15.741	16.789	1.4721	0.49559
7.15	0.15386	-15.928	16.701	1.581	0.49438
7.16	0.16866	-16.122	16.525	1.581	0.49317
7.17	0.1414	-16.309	16.437	1.581	0.49196
7.18	0.14233	-16.497	16.349	1.581	0.49075
7.19	0.13135	-16.693	16.174	1.581	0.48955
7.2	0.14834	-16.883	15.998	1.581	0.48834
7.21	0.12357	-17.082	15.91	1.581	0.48713
7.22	0.14062	-17.275	15.734	1.581	0.48592
7.23	0.14245	-17.471	15.646	1.6899	0.48471
7.24	0.1327	-17.663	15.47	1.6899	0.4835
7.25	0.13361	-17.855	15.383	1.6899	0.48229
7.26	0.10974	-18.052	15.295	1.6899	0.48092
7.27	0.12694	-18.243	15.119	1.6899	0.47955
7.28	0.10521	-18.443	15.031	1.6899	0.47819
7.29	0.12348	-18.643	14.855	1.6899	0.47682
7.3	0.099548	-18.842	14.767	1.7988	0.47545
7.31	0.1158	-19.037	14.591	1.7988	0.47408
7.32	0.11147	-19.236	14.416	1.7988	0.47272
7.33	0.11542	-19.439	14.328	1.7988	0.47135
7.34	0.09283	-19.635	14.24	1.7988	0.46998
7.35	0.11162	-19.837	14.064	1.7988	0.46861
7.36	0.10525	-20.032	13.888	1.7988	0.46725
7.37	0.084587	-20.238	13.8	1.7988	0.46588
7.38	0.10287	-20.437	13.625	1.7988	0.46451
7.39	0.081067	-20.639	13.537	1.9077	0.46314
7.4	0.078838	-20.848	13.361	1.9077	0.46177
7.41	0.081674	-21.046	13.273	1.9077	0.46041
7.42	0.076682	-21.25	13.097	1.9077	0.45904
7.43	0.086192	-21.456	13.009	2.0166	0.45767
7.44	0.079565	-21.655	12.833	2.0166	0.4563
7.45	0.060101	-21.862	12.746	2.0166	0.45494
7.46	0.081625	-22.059	12.57	2.0166	0.45357
7.47	0.076782	-22.262	12.394	2.0166	0.4522
7.48	0.058266	-22.472	12.306	2.0166	0.45083
7.49	0.083114	-22.686	12.13	2.0166	0.44947
7.5	0.061527	-22.885	12.042	2.0166	0.4481
7.51	0.058847	-23.092	11.867	2.0166	0.44525
7.52	0.072263	-23.304	11.779	2.1255	0.4424
7.53	0.068058	-23.502	11.603	2.1255	0.43955
7.54	0.049059	-23.708	11.515	2.1255	0.43669
7.55	0.073908	-23.916	11.339	2.2344	0.43384
7.56	0.052587	-24.115	11.251	2.2344	0.43099
7.57	0.047825	-24.322	11.075	2.2344	0.42814
7.58	0.050435	-24.535	10.9	2.2344	0.42529
7.59	0.061258	-24.75	10.812	2.2344	0.42244
7.6	0.043353	-24.949	10.724	2.2344	0.41959
7.61	0.040177	-25.157	10.548	2.2344	0.41674
7.62	0.04168	-25.369	10.372	2.2344	0.41388
7.63	0.052466	-25.577	10.284	2.2344	0.41103
7.64	0.035807	-25.78	10.196	2.2344	0.40818
7.65	0.035934	-25.989	10.021	2.3433	0.40533
7.66	0.021197	-26.203	9.9327	2.3433	0.40248
7.67	0.047295	-26.407	9.7569	2.3433	0.39963
7.68	0.032131	-26.612	9.669	2.3433	0.39678
7.69	0.031002	-26.822	9.4932	2.3433	0.39392
7.7	0.018077	-27.037	9.4053	2.3433	0.39107
7.71	0.047031	-27.245	9.2295	2.4522	0.38822
7.72	0.031836	-27.448	9.1416	2.4522	0.38537
7.73	0.017834	-27.659	9.0537	2.4522	0.38252
7.74	0.045726	-27.868	8.8779	2.4522	0.37967
7.75	0.032347	-28.068	8.79	2.4522	0.37682
7.76	0.017093	-28.277	8.7021	2.4522	0.37368
7.77	0.020074	-28.489	8.5263	2.4522	0.37054
7.78	0.038374	-28.705	8.4384	2.5611	0.3674
7.79	0.021834	-28.905	8.3505	2.5611	0.36426
7.8	0.023676	-29.112	8.1747	2.5611	0.36113
7.81	0.014103	-29.325	8.0868	2.5611	0.35799
7.82	0.031049	-29.536	7.9989	2.5611	0.35485
7.83	0.018753	-29.737	7.911	2.5611	0.35171
7.84	0.023649	-29.946	7.7352	2.5611	0.34857
7.85	0.01205	-30.159	7.6473	2.67	0.34544
7.86	0.026468	-30.363	7.5594	2.67	0.3423
7.87	0.014402	-30.567	7.4715	2.67	0.33916
7.88	0.0060882	-30.778	7.3836	2.67	0.33602
7.89	0.039739	-30.984	7.2078	2.67	0.33288
7.9	0.027292	-31.186	7.1199	2.67	0.32975
7.91	0.0033456	-31.395	7.1199	2.67	0.32661
7.92	0.0077591	-31.601	6.9441	2.67	0.32347
7.93	0.024619	-31.808	6.8562	2.7789	0.32033
7.94	0.018601	-32.015	6.7683	2.7789	0.31719
7.95	0.012356	-32.227	6.6804	2.7789	0.31406
7.96	0.027534	-32.43	6.5925	2.7789	0.31092
7.97	0.020561	-32.634	6.5046	2.7789	0.30778
7.98	0.013671	-32.844	6.4167	2.7789	0.30464
7.99	0.03058	-33.043	6.3288	2.7789	0.3015
8	0.021281	-33.248	6.2409	2.8878	0.29836
8.01	0.025177	-33.459	6.2409	2.8878	0.29606
8.02	0.015079	-33.655	6.153	2.8878	0.29375
8.03	0.0076468	-33.861	6.0651	2.8878	0.29145
8.04	0.026317	-34.069	5.9772	2.8878	0.28914
8.05	0.017369	-34.267	5.8893	2.8878	0.28683
8.06	0.014465	-34.475	5.8014	2.8878	0.28453
8.07	0.016708	-34.672	5.8014	2.8878	0.28222
8.08	0.0081366	-34.876	5.7135	2.9967	0.27992
8.09	0.029517	-35.081	5.6256	2.9967	0.27761
8.1	0.024661	-35.279	5.5377	2.9967	0.2753
8.11	0.0019687	-35.486	5.5377	2.9967	0.273
8.12	0.022293	-35.69	5.4498	2.9967	0.27069
8.13	0.016737	-35.891	5.3619	2.9967	0.26839
8.14	0.023178	-36.095	5.3619	2.9967	0.26608
8.15	0.015314	-36.292	5.274	2.9967	0.26377
8.16	0.037943	-36.498	5.1861	3.1056	0.26147
8.17	0.014585	-36.692	5.1861	3.1056	0.25916
8.18	0.008096	-36.896	5.0982	3.1056	0.25686
8.19	0.016869	-37.095	5.0982	3.1056	0.25455
8.2	0.009261	-37.296	5.0103	3.1056	0.25224
8.21	0.017936	-37.49	5.0103	3.1056	0.24994
8.22	0.010421	-37.691	4.9224	3.1056	0.24763
8.23	0.01893	-37.885	4.9224	3.1056	0.24533
8.24	0.012806	-38.087	4.8345	3.1056	0.24302
8.25	0.020957	-38.284	4.8345	3.2145	0.24071
8.26	0.0064659	-38.484	4.8345	3.2145	0.23905
8.27	0.024362	-38.677	4.7466	3.2145	0.23738
8.28	0.03309	-38.874	4.7466	3.2145	0.23572
8.29	0.016604	-39.067	4.7466	3.2145	0.23406
8.3	0.034513	-39.262	4.6587	3.2145	0.23239
8.31	0.01543	-39.458	4.6587	3.2145	0.23073
8.32	0.027819	-39.659	4.6587	3.2145	0.22906
8.33	0.0083155	-39.854	4.6587	3.2145	0.2274
8.34	0.03065	-40.047	4.5708	3.3234	0.22574
8.35	0.039008	-40.246	4.5708	3.3234	0.22407
8.36	0.021151	-40.434	4.5708	3.3234	0.22241
8.37	0.031099	-40.624	4.5708	3.3234	0.22074
8.38	0.01557	-40.82	4.5708	3.3234	0.21908
8.39	0.025874	-41.011	4.5708	3.3234	0.21742
8.4	0.037224	-41.206	4.5708	3.3234	0.21575
8.41	0.0358	-41.397	4.4829	3.3234	0.21409
8.42	0.035563	-41.589	4.4829	3.3234	0.21242
8.43	0.042517	-41.781	4.4829	3.3234	0.21076
8.44	0.024052	-41.971	4.4829	3.4323	0.20909
8.45	0.017297	-42.158	4.5708	3.4323	0.20743
8.46	0.031125	-42.347	4.5708	3.4323	0.20577
8.47	0.047794	-42.54	4.5708	3.4323	0.2041
8.48	0.031011	-42.725	4.5708	3.4323	0.20244
8.49	0.040921	-42.916	4.5708	3.4323	0.20077
8.5	0.049669	-43.105	4.5708	3.4323	0.19911
8.51	0.030797	-43.293	4.5708	3.4323	0.19744
8.52	0.038231	-43.479	4.5708	3.4323	0.19578
8.53	0.046188	-43.667	4.5708	3.4323	0.19411
8.54	0.04887	-43.859	4.6587	3.4323	0.19244
8.55	0.033292	-44.044	4.6587	3.5412	0.19077
8.56	0.041339	-44.228	4.6587	3.5412	0.18911
8.57	0.049116	-44.416	4.6587	3.5412	0.18744
8.58	0.051427	-44.607	4.7466	3.5412	0.18577
8.59	0.035472	-44.791	4.7466	3.5412	0.1841
8.6	0.043187	-44.975	4.7466	3.5412	0.18244
8.61	0.050685	-45.163	4.7466	3.5412	0.18077
8.62	0.051732	-45.35	4.8345	3.5412	0.1791
8.63	0.061645	-45.532	4.8345	3.5412	0.17743
8.64	0.068653	-45.716	4.8345	3.5412	0.17577
8.65	0.040918	-45.896	4.9224	3.5412	0.1741
8.66	0.050024	-46.078	4.9224	3.6501	0.17243
8.67	0.046729	-46.26	5.0103	3.6501	0.17077
8.68	0.057829	-46.44	5.0103	3.6501	0.1691
8.69	0.064329	-46.622	5.0103	3.6501	0.16743
8.7	0.062016	-46.805	5.0982	3.6501	0.16576
8.71	0.072303	-46.989	5.0982	3.6501	0.1641
8.72	0.035924	-47.17	5.1861	3.6501	0.16243
8.73	0.051085	-47.352	5.1861	3.6501	0.16076
8.74	0.058028	-47.531	5.1861	3.6501	0.15909
8.75	0.052442	-47.709	5.274	3.6501	0.15743
8.76	0.062754	-47.889	5.274	3.6501	0.1556
8.77	0.061188	-48.071	5.3619	3.6501	0.15378
8.78	0.069333	-48.247	5.3619	3.759	0.15195
8.79	0.057854	-48.423	5.4498	3.759	0.15013
8.8	0.071362	-48.603	5.4498	3.759	0.14831
8.81	0.077929	-48.784	5.4498	3.759	0.14648
8.82	0.073073	-48.968	5.5377	3.759	0.14466
8.83	0.082005	-49.144	5.5377	3.759	0.14283
8.84	0.078345	-49.32	5.6256	3.759	0.14101
8.85	0.086762	-49.501	5.6256	3.759	0.13919
8.86	0.078652	-49.679	5.7135	3.759	0.13736
8.87	0.089288	-49.856	5.7135	3.759	0.13554
8.88	0.084059	-50.033	5.8014	3.759	0.13371
8.89	0.06593	-50.21	5.8014	3.759	0.13189
8.9	0.097132	-50.389	5.8014	3.759	0.13006
8.91	0.092666	-50.563	5.8893	3.759	0.12824
8.92	0.097736	-50.739	5.8893	3.759	0.12642
8.93	0.087654	-50.914	5.9772	3.8679	0.12459
8.94	0.096926	-51.09	5.9772	3.8679	0.12277
8.95	0.090666	-51.265	6.0651	3.8679	0.12094
8.96	0.098628	-51.441	6.0651	3.8679	0.11912
8.97	0.10138	-51.617	6.0651	3.8679	0.1173
8.98	0.096532	-51.793	6.153	3.8679	0.11547
8.99	0.1013	-51.968	6.153	3.8679	0.11365
9	0.092443	-52.14	6.2409	3.8679	0.11182
9.01	0.099997	-52.317	6.2409	3.8679	0.1101
9.02	0.086479	-52.49	6.3288	3.8679	0.10839
9.03	0.097185	-52.664	6.3288	3.8679	0.10667
9.04	0.085272	-52.838	6.4167	3.8679	0.10495
9.05	0.095644	-53.009	6.4167	3.8679	0.10323
9.06	0.098368	-53.182	6.4167	3.8679	0.10151
9.07	0.091243	-53.357	6.5046	3.8679	0.099793
9.08	0.096319	-53.532	6.5046	3.8679	0.098075
9.09	0.081547	-53.703	6.5925	3.8679	0.096356
9.1	0.091458	-53.877	6.5925	3.9768	0.094638
9.11	0.094099	-54.051	6.5925	3.9768	0.092919
9.12	0.081565	-54.223	6.6804	3.9768	0.091201
9.13	0.11589	-54.396	6.6804	3.9768	0.089482
9.14	0.10927	-54.568	6.7683	3.9768	0.087764
9.15	0.087052	-54.741	6.7683	3.9768	0.086045
9.16	0.11455	-54.914	6.7683	3.9768	0.084327
9.17	0.10727	-55.085	6.8562	3.9768	0.082608
9.18	0.1101	-55.258	6.8562	3.9768	0.08089
9.19	0.097221	-55.428	6.9441	3.9768	0.079171
9.2	0.1042	-55.601	6.9441	3.9768	0.077453
9.21	0.10555	-55.774	6.9441	3.9768	0.075734
9.22	0.096801	-55.945	7.032	3.9768	0.074016
9.23	0.085566	-56.118	7.1199	3.9768	0.072297
9.24	0.12249	-56.289	7.1199	3.9768	0.070579
9.25	0.12372	-56.46	7.1199	3.9768	0.06886
9.26	0.11067	-56.632	7.2078	3.9768	0.067418
9.27	0.11654	-56.801	7.2078	3.9768	0.065975
9.28	0.11699	-56.973	7.2078	3.9768	0.064532
9.29	0.10746	-57.143	7.2957	3.9768	0.06309
9.3	0.10974	-57.312	7.2957	3.9768	0.061647
9.31	0.09367	-57.483	7.3836	3.9768	0.060205
9.32	0.1016	-57.653	7.3836	3.9768	0.058762
9.33	0.11439	-57.826	7.4715	3.9768	0.05732
9.34	0.12205	-57.992	7.4715	3.9768	0.055877
9.35	0.12254	-58.162	7.4715	3.9768	0.054435
9.36	0.11058	-58.331	7.5594	3.9768	0.052992
9.37	0.11467	-58.503	7.5594	3.9768	0.05155
9.38	0.10155	-58.672	7.6473	3.9768	0.050107
9.39	0.10698	-58.841	7.6473	3.9768	0.048665
9.4	0.13382	-59.013	7.6473	3.9768	0.047222
9.41	0.12392	-59.184	7.7352	3.9768	0.04578
9.42	0.11171	-59.356	7.8231	3.9768	0.044337
9.43	0.11981	-59.522	7.8231	3.9768	0.042894
9.44	0.12033	-59.692	7.8231	3.9768	0.041452
9.45	0.10581	-59.86	7.911	3.9768	0.040009
9.46	0.11059	-60.029	7.911	4.0857	0.038567
9.47	0.13798	-60.204	7.911	4.0857	0.037124
9.48	0.12766	-60.373	7.9989	4.0857	0.035682
9.49	0.12922	-60.54	7.9989	4.0857	0.034239
9.5	0.11157	-60.707	8.0868	4.0857	0.032797
9.51	0.11904	-60.877	8.0868	4.0857	0.031555
9.52	0.10922	-61.047	8.1747	4.0857	0.030313
9.53	0.11295	-61.215	8.1747	4.0857	0.029071
9.54	0.139	-61.387	8.1747	4.0857	0.027828
9.55	0.12864	-61.557	8.2626	4.0857	0.026586
9.56	0.1302	-61.725	8.2626	4.0857	0.025344
9.57	0.11255	-61.893	8.3505	4.0857	0.024102
9.58	0.1201	-62.064	8.3505	4.0857	0.02286
9.59	0.11982	-62.233	8.3505	4.0857	0.021618
9.6	0.10738	-62.402	8.4384	4.0857	0.020376
9.61	0.13801	-62.573	8.4384	4.0857	0.019134
9.62	0.12465	-62.744	8.5263	4.0857	0.017892
9.63	0.12977	-62.912	8.5263	4.0857	0.01665
9.64	0.12942	-63.083	8.5263	4.0857	0.015408
9.65	0.11152	-63.253	8.6142	4.0857	0.014166
9.66	0.11833	-63.421	8.6142	4.0857	0.012924
9.67	0.11854	-63.592	8.6142	4.0857	0.011682
9.68	0.13346	-63.762	8.7021	4.0857	0.010439
9.69	0.13668	-63.932	8.7021	4.0857	0.0091974
9.7	0.13476	-64.1	8.7021	4.0857	0.0079553
9.71	0.12455	-64.271	8.79	4.0857	0.0067132
9.72	0.12631	-64.44	8.79	4.0857	0.0054712
9.73	0.12401	-64.608	8.79	4.0857	0.0042291
9.74	0.11532	-64.779	8.8779	4.0857	0.002987
9.75	0.11702	-64.952	8.8779	4.0857	0.001745
9.76	0.11521	-65.123	8.8779	4.0857	0.00058161
9.77	0.13988	-65.296	8.8779	4.0857	-0.00058174
9.78	0.12999	-65.463	8.9658	4.0857	-0.0017451
9.79	0.13194	-65.638	8.9658	4.0857	-0.0029084
9.8	0.12934	-65.805	8.9658	4.0857	-0.0040718
9.81	0.13009	-65.976	8.9658	4.0857	-0.0052351
9.82	0.11919	-66.148	9.0537	4.0857	-0.0063985
9.83	0.11952	-66.319	9.0537	4.0857	-0.0075618
9.84	0.11801	-66.491	9.0537	4.0857	-0.0087251
9.85	0.14308	-66.665	9.0537	4.0857	-0.0098885
9.86	0.10317	-66.834	9.1416	4.0857	-0.011052
9.87	0.10782	-67.008	9.1416	3.9768	-0.012215
9.88	0.13415	-67.179	9.1416	3.9768	-0.013379
9.89	0.1327	-67.353	9.1416	3.9768	-0.014542
9.9	0.13113	-67.528	9.1416	3.9768	-0.015705
9.91	0.12768	-67.695	9.1416	3.9768	-0.016869
9.92	0.1309	-67.865	9.1416	3.9768	-0.018032
9.93	0.11789	-68.042	9.2295	3.9768	-0.019195
9.94	0.11975	-68.214	9.2295	3.9768	-0.020359
9.95	0.11926	-68.388	9.2295	3.9768	-0.021522
9.96	0.11818	-68.563	9.2295	3.9768	-0.022685
9.97	0.1161	-68.734	9.2295	3.9768	-0.023849
9.98	0.11337	-68.904	9.2295	3.9768	-0.025012
9.99	0.11109	-69.077	9.2295	3.9768	-0.026175
10	0.10918	-69.251	9.2295	3.9768	-0.027339
10.01	0.10755	-69.425	9.2295	3.9768	-0.028438
10.02	0.13309	-69.6	9.2295	3.9768	-0.029537
10.03	0.13105	-69.773	9.2295	3.9768	-0.030636
10.04	0.10243	-69.947	9.2295	4.0857	-0.031735
10.05	0.13389	-70.12	9.2295	4.0857	-0.032835
10.06	0.12008	-70.291	9.3174	4.0857	-0.033934
10.07	0.1197	-70.469	9.3174	4.0857	-0.035033
10.08	0.11607	-70.641	9.3174	4.0857	-0.036132
10.09	0.13477	-70.815	9.2295	4.0857	-0.037231
10.1	0.11821	-70.994	9.3174	4.0857	-0.03833
10.11	0.11496	-71.167	9.3174	4.0857	-0.03943
