t	u1	u2	lambda	p	e	u1opt	u2opt
0	-2.6518e-17	0.046698	0	0	-30	0	0
0.01	-2.6518e-17	0.046698	0	0	-30	0	0
0.02	-2.6518e-17	0.046698	0	0	-30	0	0
0.03	-2.6518e-17	0.046698	0	0	-30	0	0
0.04	-2.6518e-17	0.046698	0	0	-30	0	0
0.05	0.00074349	0.046698	0	-0.0879	-30	0	0
0.06	-0.00055608	0.046698	0	-0.0879	-30	0	0
0.07	0.0049783	0.0065149	0.0083505	-0.0879	-29.891	0	0
0.08	0.0037631	0.022901	0.022929	-0.0879	-29.891	0	0
0.09	0.0028352	0.032576	0.031537	-0.0879	-29.891	0	0
0.1	0.002098	0.03829	0.03662	-0.0879	-29.891	0	0
0.11	0.0079559	0.041663	0.039622	-0.0879	-29.891	0	0
0.12	0.0063078	0.043656	0.059392	-0.0879	-29.891	0	0
0.13	0.0049579	0.044832	0.071066	-0.0879	-29.891	0	0
0.14	0.0038535	0.045526	0.07796	-0.0879	-29.891	0	0
0.15	0.0029507	0.045937	0.082031	-0.0879	-29.891	0	0
0.16	0.0077176	0.046179	0.099549	-0.0879	-29.891	0	0
0.17	0.0061216	0.046322	0.11278	-0.0879	-29.891	0	0
0.18	0.011269	0.046406	0.12059	-0.0879	-29.891	0	0
0.19	0.0090377	0.046456	0.1432	-0.0879	-29.891	0	0
0.2	0.0072105	0.046486	0.15655	-0.0879	-29.891	0	0
0.21	0.011676	0.046503	0.17278	-0.0879	-29.891	0	0
0.22	0.0093794	0.046513	0.19202	-0.0879	-29.891	0	0
0.23	0.013953	0.01718	0.20337	-0.0879	-29.782	0	0
0.24	0.011253	0.029129	0.22808	-0.0879	-29.782	0	0
0.25	0.014771	0.036185	0.25458	-0.0879	-29.782	0	0
0.26	0.011929	0.040351	0.27631	-0.0879	-29.782	0	0
0.27	0.015807	0.042811	0.29354	-0.0879	-29.782	0	0
0.28	0.012045	0.014925	0.31732	0	-29.673	0	0
0.29	0.016603	0.027728	0.34327	0	-29.673	0	0
0.3	0.013977	0.035288	0.36468	0	-29.673	0	0
0.31	0.01758	-0.0048766	0.38567	0	-29.564	0	0
0.32	0.014511	0.015966	0.40771	0	-29.564	0	0
0.33	0.01818	0.028273	0.42513	0	-29.564	0	0
0.34	0.014241	0.03554	0.44901	0.0879	-29.564	0	0
0.35	0.018428	0.010493	0.47823	0.0879	-29.456	0	0
0.36	0.015721	0.024972	0.49836	0.0879	-29.456	0	0
0.37	0.018803	-0.0026597	0.52537	0.0879	-29.347	0	0
0.38	0.021858	0.017136	0.5442	0.1758	-29.347	0	0
0.39	0.019226	-0.0073561	0.57332	0.1758	-29.238	0	0
0.4	0.02153	0.014294	0.5949	0.2637	-29.238	0	0
0.41	0.019683	-0.009104	0.62125	0.2637	-29.129	0	0
0.42	0.023281	0.013192	0.64516	0.2637	-29.129	0	0
0.43	0.019996	-0.0098238	0.66893	0.2637	-29.02	0	0
0.44	0.022822	0.012697	0.69131	0.3516	-29.02	0	0
0.45	0.02694	-0.0065841	0.71418	0.3516	-28.911	0	0
0.46	0.022603	-0.025642	0.74568	0.4395	-28.802	0	0
0.47	0.026753	0.0032185	0.77263	0.4395	-28.802	0	0
0.48	0.023149	-0.01232	0.79819	0.5274	-28.693	0	0
0.49	0.02681	-0.029167	0.8284	0.5274	-28.584	0	0
0.5	0.022984	0.00099758	0.84912	0.6153	-28.584	0	0
0.51	0.027077	-0.01377	0.87647	0.6153	-28.475	0	0
0.52	0.028965	-0.026161	0.90386	0.7032	-28.366	0	0
0.53	0.026959	-0.041995	0.92967	0.7032	-28.258	0	0
0.54	0.028949	-0.006785	0.95683	0.7911	-28.258	0	0
0.55	0.027203	-0.018574	0.97895	0.7911	-28.149	0	0
0.56	0.029163	-0.029206	1.0071	0.879	-28.04	0	0
0.57	0.034063	-0.039555	1.0267	0.879	-27.931	0	0
0.58	0.029995	-0.050181	1.0562	0.9669	-27.822	0	0
0.59	0.034011	-0.011897	1.0855	0.9669	-27.822	0	0
0.6	0.029015	-0.018629	1.1089	1.0548	-27.713	0	0
0.61	0.033722	-0.025915	1.1379	1.0548	-27.604	0	0
0.62	0.037459	-0.030287	1.1579	1.0548	-27.495	0	0
0.63	0.033675	-0.036539	1.1876	1.1427	-27.386	0	0
0.64	0.037537	-0.0403	1.2096	1.1427	-27.277	0	0
0.65	0.03524	-0.046592	1.2362	1.1427	-27.169	0	0
0.66	0.035231	-0.050376	1.2603	1.3185	-27.06	0	0
0.67	0.034476	-0.052681	1.2841	1.3185	-26.951	0	0
0.68	0.036139	-0.054111	1.3133	1.4064	-26.842	0	0
0.69	0.042758	-0.05947	1.3334	1.3185	-26.733	0	0
0.7	0.037215	-0.062705	1.3633	1.4064	-26.624	0	0
0.71	0.041211	-0.064684	1.3854	1.4064	-26.515	0	0
0.72	0.037048	-0.065922	1.412	1.4943	-26.406	0	0
0.73	0.041589	-0.066722	1.4321	1.4943	-26.297	0	0
0.74	0.037197	-0.067265	1.4576	1.5822	-26.189	0	0
0.75	0.042208	-0.063208	1.477	1.5822	-26.08	0	0
0.76	0.037416	-0.065328	1.5021	1.6701	-25.971	0	0
0.77	0.0427	-0.062204	1.5252	1.6701	-25.862	0	0
0.78	0.038154	-0.060428	1.5486	1.758	-25.753	0	0
0.79	0.043568	-0.059449	1.5707	1.758	-25.644	0	0
0.8	0.039104	-0.054939	1.5934	1.8459	-25.535	0	0
0.81	0.044346	-0.052345	1.6187	1.8459	-25.426	0	0
0.82	0.041801	-0.050883	1.6398	1.8459	-25.317	0	0
0.83	0.044573	-0.050089	1.6605	1.9338	-25.208	0	0
0.84	0.041983	-0.04969	1.6825	1.9338	-25.099	0	0
0.85	0.046429	-0.045922	1.6998	1.9338	-24.991	0	0
0.86	0.042198	-0.043767	1.7236	2.0217	-24.882	0	0
0.87	0.047671	-0.039322	1.7377	2.0217	-24.773	0	0
0.88	0.044863	-0.036767	1.764	2.0217	-24.664	0	0
0.89	0.048694	-0.079957	1.7795	2.1096	-24.446	0	0
0.9	0.046168	-0.076259	1.8067	2.1096	-24.337	0	0
0.91	0.050116	-0.074146	1.8228	2.1096	-24.228	0	0
0.92	0.046018	-0.068521	1.8502	2.1975	-24.119	0	0
0.93	0.05098	-0.065269	1.8665	2.1975	-24.011	0	0
