t	u1	u2	lambda	p	e	u1opt	u2opt
0.72	0.12619	-0.027693	1.4273	3.2523	-26.624	0	0
0.73	0.11339	-0.073349	1.4548	3.3402	-26.406	0	0
0.74	0.12659	-0.02648	1.4793	3.4281	-26.406	0	0
0.75	0.11503	-0.072771	1.5034	3.516	-26.189	0	0
0.76	0.12812	-0.026277	1.5221	3.6039	-26.189	0	0
0.77	0.11633	-0.072791	1.5467	3.6918	-25.971	0	0
0.78	0.1305	-0.071056	1.5656	3.7797	-25.862	0	0
0.79	0.11818	-0.070101	1.5904	3.8676	-25.753	0	0
0.8	0.10708	-0.065161	1.6051	3.9555	-25.644	0	0
0.81	0.12167	-0.062313	1.6288	4.0434	-25.535	0	0
0.82	0.10339	-0.0567	1.6457	4.2192	-25.426	0	0
0.83	0.12544	-0.057456	1.6708	4.2192	-25.317	0	0
0.84	0.10658	-0.05397	1.6885	4.395	-25.208	0	0
0.85	0.13114	-0.051981	1.7034	4.395	-25.099	0	0
0.86	0.11167	-0.050876	1.7257	4.5708	-24.991	0	0
0.87	0.13672	-0.046692	1.739	4.5708	-24.882	0	0
0.88	0.12365	-0.044291	1.7648	4.6587	-24.773	0	0
0.89	0.11361	-0.042942	1.78	4.7466	-24.664	0	0
0.9	0.12805	-0.038974	1.8009	4.8345	-24.555	0	0
0.91	0.11738	-0.081329	1.8193	4.9224	-24.337	0	0
0.92	0.13232	-0.077139	1.8302	5.0103	-24.228	0	0
0.93	0.12397	-0.074735	1.8546	5.0982	-24.119	0	0
0.94	0.11201	-0.068938	1.8691	5.1861	-24.011	0	0
0.95	0.1341	-0.065585	1.8895	5.1861	-23.902	0	0
0.96	0.12144	-0.063674	1.9076	5.274	-23.793	0	0
0.97	0.14058	-0.058614	1.9183	5.3619	-23.684	0	0
0.98	0.12686	-0.055695	1.9427	5.4498	-23.575	0	0
0.99	0.11712	-0.054041	1.957	5.5377	-23.466	0	0
1	0.13939	-0.049533	1.9739	5.5377	-23.357	0	0
1.01	0.12824	-0.04694	1.9935	5.6256	-23.248	0	0
1.02	0.11805	-0.045479	2.005	5.7135	-23.139	0	0
1.03	0.13303	-0.041444	2.0238	5.8014	-23.03	0	0
1.04	0.12863	-0.042372	2.0409	5.8014	-22.922	0	0
1.05	0.11991	-0.039748	2.051	5.8893	-22.813	0	0
1.06	0.13141	-0.082897	2.0721	5.9772	-22.595	0	0
1.07	0.12813	-0.079176	2.0875	5.9772	-22.486	0	0
1.08	0.12007	-0.077048	2.0965	6.0651	-22.377	0	0
1.09	0.13733	-0.075861	2.1019	6.153	-22.268	0	0
1.1	0.13269	-0.075229	2.123	6.153	-22.159	0	0
1.11	0.1232	-0.07048	2.1355	6.2409	-22.05	0	0
1.12	0.13907	-0.07219	2.1429	6.3288	-21.941	0	0
1.13	0.13542	-0.068824	2.1653	6.3288	-21.832	0	0
1.14	0.12231	-0.066906	2.1785	6.4167	-21.724	0	0
1.15	0.12154	-0.070288	2.1863	6.4167	-21.615	0	0
1.16	0.13682	-0.067909	2.1992	6.5046	-21.506	0	0
1.17	0.13292	-0.07102	2.2165	6.5046	-21.397	0	0
1.18	0.12316	-0.06848	2.2267	6.5925	-21.288	0	0
1.19	0.12116	-0.06705	2.2328	6.5925	-21.179	0	0
1.2	0.13679	-0.07072	2.2482	6.6804	-21.07	0	0
1.21	0.13254	-0.068511	2.2634	6.6804	-20.961	0	0
1.22	0.12717	-0.071722	2.2724	6.6804	-20.852	0	0
1.23	0.14602	-0.073688	2.2777	6.7683	-20.744	0	0
1.24	0.13929	-0.074918	2.2989	6.7683	-20.635	0	0
1.25	0.12948	-0.031085	2.3114	6.8562	-20.635	0	0
1.26	0.12634	-0.034541	2.3187	6.8562	-20.526	0	0
1.27	0.12232	-0.036651	2.3231	6.8562	-20.417	0	0
1.28	0.13875	-0.041208	2.3376	6.9441	-20.308	0	0
1.29	0.13412	-0.043968	2.3522	6.9441	-20.199	0	0
1.3	0.12893	-0.045667	2.3608	6.9441	-20.09	0	0
1.31	0.1219	-0.054343	2.3659	7.032	-19.981	0	0
1.32	0.12006	-0.055533	2.369	7.032	-19.872	0	0
1.33	0.1399	-0.060307	2.3858	7.032	-19.763	0	0
1.34	0.12648	-0.067641	2.3987	7.1199	-19.654	0	0
1.35	0.12636	-0.027413	2.4063	7.1199	-19.654	0	0
1.36	0.12362	-0.032998	2.4108	7.1199	-19.546	0	0
1.37	0.14571	-0.039606	2.4178	7.1199	-19.437	0	0
1.38	0.13846	-0.043577	2.4356	7.1199	-19.328	0	0
1.39	0.12701	-0.053594	2.4461	7.2078	-19.219	0	0
1.4	0.12624	-0.059579	2.4523	7.2078	-19.11	0	0
1.41	0.12352	-0.022999	2.4559	7.2078	-19.11	0	0
1.42	0.1468	-0.030739	2.4581	7.2078	-19.001	0	0
1.43	0.13961	-0.038619	2.4774	7.2078	-18.892	0	0
1.44	0.13361	-0.050944	2.4887	7.2078	-18.783	0	0
1.45	0.12867	-0.062737	2.4955	7.2078	-18.674	0	0
1.46	0.1246	-0.025142	2.4994	7.2078	-18.674	0	0
1.47	0.11588	-0.032281	2.5018	7.2957	-18.566	0	0
1.48	0.14259	-0.039808	2.5075	7.2957	-18.457	0	0
1.49	0.13732	-0.051924	2.5246	7.2957	-18.348	0	0
1.5	0.13231	-0.018965	2.5346	7.2957	-18.348	0	0
1.51	0.12796	-0.028842	2.5405	7.2957	-18.239	0	0
1.52	0.12433	-0.041586	2.544	7.2957	-18.13	0	0
1.53	0.12134	-0.053182	2.5461	7.2957	-18.021	0	0
1.54	0.11888	-0.019916	2.5473	7.2957	-18.021	0	0
1.55	0.11687	-0.032853	2.5481	7.2957	-17.912	0	0
1.56	0.13767	-0.048164	2.5636	7.2957	-17.803	0	0
1.57	0.13239	-0.017092	2.5757	7.2957	-17.803	0	0
1.58	0.12804	-0.028083	2.5828	7.2957	-17.694	0	0
1.59	0.12447	-0.041485	2.587	7.2957	-17.585	0	0
1.6	0.12155	-0.013287	2.5895	7.2957	-17.585	0	0
1.61	0.11916	-0.025975	2.5909	7.2957	-17.477	0	0
1.62	0.11721	-0.044381	2.5918	7.2957	-17.368	0	0
1.63	0.1418	-0.015136	2.5923	7.2957	-17.368	0	0
1.64	0.1359	-0.030447	2.6106	7.2957	-17.259	0	0
1.65	0.13104	-0.04716	2.6214	7.2957	-17.15	0	0
1.66	0.12704	-0.016916	2.6278	7.2957	-17.15	0	0
1.67	0.12376	-0.035238	2.6316	7.2957	-17.041	0	0
1.68	0.12108	-0.054574	2.6338	7.2957	-16.932	0	0
1.69	0.12586	-0.021432	2.6351	7.2078	-16.932	0	0
1.7	0.11877	-0.038044	2.6359	7.2078	-16.823	0	0
1.71	0.14361	-0.011741	2.6407	7.2078	-16.823	0	0
1.72	0.13551	-0.028789	2.6572	7.2078	-16.714	0	0
1.73	0.13007	-0.0063455	2.6669	7.2078	-16.714	0	0
1.74	0.126	-0.025673	2.6727	7.2078	-16.605	0	0
1.75	0.12279	-0.044757	2.6761	7.2078	-16.496	0	0
1.76	0.1202	-0.015913	2.6781	7.2078	-16.496	0	0
1.77	0.1181	-0.039064	2.6792	7.2078	-16.388	0	0
1.78	0.11639	-0.012621	2.6799	7.2078	-16.388	0	0
1.79	0.115	-0.033188	2.6804	7.2078	-16.279	0	0
1.8	0.11386	-0.0092205	2.6806	7.2078	-16.279	0	0
1.81	0.13813	-0.035251	2.6851	7.2078	-16.17	0	0
1.82	0.10775	-0.010508	2.697	7.2078	-16.17	0	0
1.83	0.13409	-0.028478	2.6904	7.2078	-16.061	0	0
1.84	0.12963	-0.0065782	2.7046	7.2078	-16.061	0	0
1.85	0.12882	-0.022986	2.701	7.2078	-15.952	0	0
1.86	0.13071	-0.0034045	2.7108	7.1199	-15.952	0	0
1.87	0.11661	-0.021181	2.7166	7.2078	-15.843	0	0
1.88	0.12354	-0.0024083	2.72	7.1199	-15.843	0	0
1.89	0.11166	-0.027505	2.722	7.2078	-15.734	0	0
1.9	0.12137	-0.0062116	2.7232	7.1199	-15.734	0	0
1.91	0.11619	-0.038267	2.7239	7.1199	-15.625	0	0
1.92	0.11386	-0.012636	2.7243	7.1199	-15.625	0	0
1.93	0.11257	0.0024985	2.7245	7.1199	-15.625	0	0
1.94	0.11172	-0.017904	2.7247	7.1199	-15.516	0	0
1.95	0.1111	-0.040864	2.7248	7.1199	-15.407	0	0
1.96	0.11061	-0.014308	2.7248	7.1199	-15.407	0	0
1.97	0.11022	-0.043256	2.7249	7.1199	-15.299	0	0
1.98	0.10991	-0.015791	2.7249	7.1199	-15.299	0	0
1.99	0.10965	0.00042764	2.7249	7.1199	-15.299	0	0
2	0.10944	-0.026177	2.7249	7.1199	-15.19	0	0
2.01	0.10927	-0.0057748	2.7249	7.1199	-15.19	0	0
2.02	0.10913	0.0062724	2.7249	7.1199	-15.19	0	0
2.03	0.10902	-0.015953	2.7249	7.1199	-15.081	0	0
2.04	0.10893	0.00019298	2.7249	7.1199	-15.081	0	0
2.05	0.11269	-0.019612	2.7249	7.1199	-14.972	0	0
2.06	0.12709	-0.0020372	2.74	7.2078	-14.972	0	0
2.07	0.13022	0.0083406	2.7367	7.2078	-14.972	0	0
2.08	0.12739	-0.01487	2.7499	7.2078	-14.863	0	0
2.09	0.1245	0.00069331	2.7576	7.2078	-14.863	0	0
2.1	0.12194	-0.030299	2.7622	7.2078	-14.754	0	0
2.11	0.11978	-0.0084866	2.7649	7.2078	-14.754	0	0
2.12	0.092798	0.0043935	2.7621	7.2078	-14.754	0	0
2.13	0.095756	-0.01734	2.7469	7.2078	-14.645	0	0
2.14	0.098213	-0.00090378	2.7379	7.2078	-14.645	0	0
2.15	0.10024	-0.02738	2.7326	7.2078	-14.536	0	0
2.16	0.10191	-0.0069015	2.7294	7.2078	-14.536	0	0
2.17	0.10328	0.0051906	2.7276	7.2078	-14.536	0	0
2.18	0.10441	-0.032298	2.7265	7.2078	-14.427	0	0
2.19	0.10533	-0.0098749	2.7258	7.2078	-14.427	0	0
2.2	0.10608	0.0033654	2.7255	7.2078	-14.427	0	0
2.21	0.10669	-0.024998	2.7252	7.2078	-14.318	0	0
2.22	0.10719	-0.0056337	2.7251	7.2078	-14.318	0	0
2.23	0.1076	0.0058004	2.725	7.2078	-14.318	0	0
2.24	0.10793	-0.016787	2.725	7.2078	-14.21	0	0
2.25	0.10821	-0.00085485	2.7249	7.2078	-14.21	0	0
2.26	0.10843	-0.027628	2.7249	7.2078	-14.101	0	0
2.27	0.10861	-0.0073261	2.7249	7.2078	-14.101	0	0
2.28	0.10876	0.0046623	2.7249	7.2078	-14.101	0	0
2.29	0.10888	0.011741	2.7249	7.2078	-14.101	0	0
2.3	0.10898	-0.013418	2.7249	7.2078	-13.992	0	0
2.31	0.10906	0.00099578	2.7249	7.2078	-13.992	0	0
2.32	0.11326	-0.030676	2.7249	7.1199	-13.883	0	0
2.33	0.1068	-0.0092644	2.7249	7.2078	-13.883	0	0
2.34	0.11258	0.0033789	2.7249	7.1199	-13.883	0	0
2.35	0.10743	-0.029338	2.7249	7.2078	-13.774	0	0
2.36	0.10868	-0.0085438	2.7249	7.2078	-13.774	0	0
2.37	0.10911	0.003735	2.7249	7.2078	-13.774	0	0
2.38	0.10926	-0.021595	2.7249	7.2078	-13.665	0	0
2.39	0.10932	-0.0040409	2.7249	7.2078	-13.665	0	0
2.4	0.08602	0.0063245	2.713	7.2078	-13.665	0	0
2.41	0.092468	-0.027738	2.6999	7.1199	-13.556	0	0
2.42	0.093697	-0.0077376	2.6921	7.1199	-13.556	0	0
2.43	0.090376	0.0040722	2.6875	7.2078	-13.556	0	0
2.44	0.098993	-0.021534	2.6848	7.1199	-13.447	0	0
2.45	0.10284	-0.0041441	2.6833	7.1199	-13.447	0	0
2.46	0.10219	0.0061247	2.6823	7.1199	-13.447	0	0
2.47	0.10273	-0.023993	2.6818	7.1199	-13.338	0	0
2.48	0.10352	-0.0056653	2.6814	7.1199	-13.338	0	0
2.49	0.10428	0.005157	2.6812	7.1199	-13.338	0	0
2.5	0.10493	-0.021033	2.6811	7.1199	-13.229	0	0
2.51	0.10548	-0.0039867	2.681	7.1199	-13.229	0	0
2.52	0.10593	0.0060788	2.681	7.1199	-13.229	0	0
2.53	0.082972	-0.017317	2.6691	7.1199	-13.12	0	0
2.54	0.087377	-0.0018618	2.6559	7.1199	-13.12	0	0
2.55	0.091008	0.0072641	2.6482	7.1199	-13.12	0	0
2.56	0.093991	-0.019927	2.6436	7.1199	-13.012	0	0
2.57	0.096438	-0.0034728	2.6409	7.1199	-13.012	0	0
2.58	0.098441	0.0062434	2.6393	7.1199	-13.012	0	0
2.59	0.10241	-0.020599	2.6384	7.032	-12.903	0	0
2.6	0.10158	-0.0039391	2.6378	7.032	-12.903	0	0
2.61	0.10196	0.0058987	2.6375	7.032	-12.903	0	0
2.62	0.078378	-0.017631	2.6289	7.032	-12.794	0	0
2.63	0.083292	-0.0022559	2.6142	7.032	-12.794	0	0
2.64	0.087379	0.0068232	2.6056	7.032	-12.794	0	0
2.65	0.09075	-0.017155	2.6004	7.032	-12.685	0	0
2.66	0.095848	-0.0020439	2.5974	6.9441	-12.685	0	0
2.67	0.095949	0.0068789	2.5956	6.9441	-12.685	0	0
2.68	0.097093	-0.017191	2.5946	6.9441	-12.576	0	0
2.69	0.10378	-0.0021349	2.5939	6.8562	-12.576	0	0
2.7	0.098377	0.0067558	2.5936	6.9441	-12.576	0	0
2.71	0.077275	-0.020575	2.589	6.8562	-12.467	0	0
2.72	0.080606	-0.0042021	2.5726	6.8562	-12.467	0	0
2.73	0.084307	0.0054657	2.563	6.8562	-12.467	0	0
2.74	0.08766	-0.021406	2.5573	6.8562	-12.358	0	0
2.75	0.090511	-0.0047623	2.5539	6.8562	-12.358	0	0
2.76	0.09521	0.0050655	2.552	6.7683	-12.358	0	0
2.77	0.094991	-0.021711	2.5508	6.7683	-12.249	0	0
2.78	0.095876	-0.0050122	2.5501	6.7683	-12.249	0	0
2.79	0.076756	0.0048485	2.5378	6.6804	-12.249	0	0
2.8	0.081405	-0.02551	2.5244	6.6804	-12.14	0	0
2.81	0.083223	-0.0073248	2.5165	6.6804	-12.14	0	0
2.82	0.092892	0.0034135	2.5119	6.5925	-12.14	0	0
2.83	0.086059	-0.034874	2.5091	6.6804	-12.032	0	0
2.84	0.093103	-0.012924	2.5075	6.5925	-12.032	0	0
2.85	0.092821	3.8113e-05	2.5065	6.5925	-12.032	0	0
2.86	0.0914	-0.02849	2.506	6.5925	-11.923	0	0
2.87	0.076922	-0.0092229	2.4905	6.5046	-11.923	0	0
2.88	0.078104	0.0021539	2.4785	6.5046	-11.923	0	0
2.89	0.080961	-0.035757	2.4714	6.5046	-11.814	0	0
2.9	0.083921	-0.013584	2.4672	6.5046	-11.814	0	0
2.91	0.088876	-0.00049046	2.4648	6.4167	-11.814	0	0
2.92	0.088923	0.0072409	2.4633	6.4167	-11.814	0	0
2.93	0.064846	-0.017533	2.458	6.4167	-11.705	0	0
2.94	0.074684	-0.002892	2.4413	6.3288	-11.705	0	0
2.95	0.076109	0.0057534	2.4315	6.3288	-11.705	0	0
2.96	0.078988	-0.021722	2.4256	6.3288	-11.596	0	0
2.97	0.081907	-0.0054348	2.4222	6.3288	-11.596	0	0
2.98	0.084479	0.0041824	2.4202	6.3288	-11.596	0	0
2.99	0.088972	-0.022719	2.419	6.2409	-11.487	0	0
3	0.062404	-0.006093	2.4183	6.2409	-11.487	0	0
3.01	0.067755	0.0037244	2.3999	6.2409	-11.487	0	0
3.02	0.077922	-0.02666	2.389	6.153	-11.378	0	0
3.03	0.081563	-0.0084896	2.3826	6.153	-11.378	0	0
3.04	0.08094	0.0022398	2.3788	6.153	-11.378	0	0
3.05	0.082391	-0.031607	2.3765	6.153	-11.269	0	0
3.06	0.059973	-0.01148	2.3669	6.153	-11.269	0	0
3.07	0.070081	0.00040437	2.3515	6.0651	-11.269	0	0
3.08	0.074506	0.0074222	2.3424	6.0651	-11.269	0	0
3.09	0.075602	-0.021014	2.3371	6.0651	-11.16	0	0
3.1	0.077988	-0.0052946	2.3339	6.0651	-11.16	0	0
3.11	0.080427	0.0039876	2.332	6.0651	-11.16	0	0
3.12	0.08258	-0.01987	2.3309	6.0651	-11.051	0	0
3.13	0.063281	-0.0046887	2.3219	5.9772	-11.051	0	0
3.14	0.06633	0.0042759	2.307	5.9772	-11.051	0	0
3.15	0.070187	-0.023011	2.2981	5.9772	-10.942	0	0
3.16	0.073793	-0.0066124	2.2929	5.9772	-10.942	0	0
3.17	0.076892	0.0030706	2.2898	5.9772	-10.942	0	0
3.18	0.056423	-0.031394	2.288	5.8893	-10.834	0	0
3.19	0.060436	-0.011632	2.269	5.8893	-10.834	0	0
3.2	0.065091	3.6972e-05	2.2577	5.8893	-10.834	0	0
3.21	0.069355	0.0069276	2.251	5.8893	-10.834	0	0
3.22	0.077137	-0.018343	2.2471	5.8014	-10.725	0	0
3.23	0.076777	-0.0039949	2.2448	5.8014	-10.725	0	0
3.24	0.078157	0.0044774	2.2434	5.8014	-10.725	0	0
3.25	0.055587	-0.019859	2.2343	5.8014	-10.616	0	0
3.26	0.061396	-0.0049596	2.2192	5.8014	-10.616	0	0
3.27	0.071638	0.0038383	2.2103	5.7135	-10.616	0	0
3.28	0.072972	-0.023547	2.2051	5.7135	-10.507	0	0
3.29	0.073805	-0.0072066	2.202	5.7135	-10.507	0	0
3.3	0.075688	0.002442	2.2001	5.7135	-10.507	0	0
3.31	0.054293	-0.028042	2.1871	5.7135	-10.398	0	0
3.32	0.065504	-0.0099304	2.1734	5.6256	-10.398	0	0
3.33	0.059118	0.00076429	2.1653	5.7135	-10.398	0	0
3.34	0.069319	-0.037549	2.1605	5.6256	-10.289	0	0
3.35	0.071686	-0.015614	2.1576	5.6256	-10.289	0	0
3.36	0.0728	-0.0026611	2.156	5.6256	-10.289	0	0
3.37	0.057802	0.0049873	2.1431	5.5377	-10.289	0	0
3.38	0.059699	-0.019836	2.1294	5.5377	-10.18	0	0
3.39	0.063229	-0.0052234	2.1213	5.5377	-10.18	0	0
3.4	0.066769	0.0034049	2.1165	5.5377	-10.18	0	0
3.41	0.069879	-0.031683	2.1137	5.5377	-10.071	0	0
3.42	0.072491	-0.012289	2.112	5.5377	-10.071	0	0
3.43	0.052586	-0.00083648	2.1066	5.4498	-10.071	0	0
3.44	0.056073	0.0059259	2.0898	5.4498	-10.071	0	0
3.45	0.060289	-0.01942	2.0799	5.4498	-9.9624	0	0
3.46	0.064191	-0.005117	2.0741	5.4498	-9.9624	0	0
3.47	0.063692	0.0033289	2.0706	5.4498	-9.9624	0	0
3.48	0.073197	-0.031867	2.0686	5.3619	-9.8535	0	0
3.49	0.072946	-0.012536	2.0674	5.3619	-9.8535	0	0
3.5	0.054192	-0.0011213	2.0623	5.274	-9.8535	0	0
3.51	0.053316	0.0056188	2.0457	5.3619	-9.8535	0	0
3.52	0.061246	-0.01974	2.0358	5.274	-9.7446	0	0
3.53	0.065603	-0.0054448	2.0301	5.274	-9.7446	0	0
3.54	0.066749	0.0029964	2.0266	5.274	-9.7446	0	0
3.55	0.074148	-0.0282	2.0246	5.1861	-9.6357	0	0
3.56	0.067753	-0.01051	2.0234	5.274	-9.6357	0	0
3.57	0.050373	-6.3841e-05	2.0144	5.1861	-9.6357	0	0
3.58	0.054033	0.0061045	1.9994	5.1861	-9.6357	0	0
3.59	0.058074	-0.019592	1.9905	5.1861	-9.5268	0	0
3.6	0.068703	-0.0054963	1.9853	5.0982	-9.5268	0	0
3.61	0.066518	0.0028272	1.9822	5.0982	-9.5268	0	0
3.62	0.069173	-0.036886	1.9804	5.0982	-9.4179	0	0
3.63	0.069504	-0.015778	1.9793	5.0982	-9.4179	0	0
3.64	0.049597	-0.0033133	1.9743	5.0103	-9.4179	0	0
3.65	0.04772	0.0040469	1.9577	5.0982	-9.4179	0	0
3.66	0.057077	-0.020946	1.9479	5.0103	-9.309	0	0
3.67	0.066565	-0.0064346	1.9421	4.9224	-9.309	0	0
3.68	0.05707	0.0021343	1.9387	5.0103	-9.309	0	0
3.69	0.067268	-0.037434	1.9367	4.9224	-9.2001	0	0
3.7	0.067167	-0.01624	1.9355	4.9224	-9.2001	0	0
3.71	0.068195	-0.0037251	1.9348	4.9224	-9.2001	0	0
3.72	0.046956	0.0036648	1.9193	4.9224	-9.2001	0	0
3.73	0.054337	-0.024552	1.9072	4.8345	-9.0912	0	0
3.74	0.056364	-0.0087024	1.9001	4.8345	-9.0912	0	0
3.75	0.059107	0.00065637	1.8959	4.8345	-9.0912	0	0
3.76	0.067108	-0.038446	1.8934	4.7466	-8.9823	0	0
3.77	0.065119	-0.016976	1.892	4.7466	-8.9823	0	0
3.78	0.065603	-0.0042987	1.8911	4.7466	-8.9823	0	0
3.79	0.066688	0.0031873	1.8906	4.7466	-8.9823	0	0
3.8	0.071943	-0.028574	1.8903	4.6587	-8.8734	0	0
3.81	0.074184	-0.011216	1.8901	4.6587	-8.8734	0	0
3.82	0.048335	-0.00096682	1.8749	4.6587	-8.8734	0	0
3.83	0.051578	-0.039543	1.863	4.6587	-8.7645	0	0
3.84	0.054938	-0.017763	1.856	4.6587	-8.7645	0	0
3.85	0.05792	-0.0049021	1.8519	4.6587	-8.7645	0	0
3.86	0.060437	0.0026922	1.8494	4.6587	-8.7645	0	0
3.87	0.065656	-0.033006	1.848	4.5708	-8.6556	0	0
3.88	0.064659	-0.013972	1.8471	4.5708	-8.6556	0	0
3.89	0.065172	-0.0027332	1.8466	4.5708	-8.6556	0	0
3.9	0.066025	0.0039035	1.8463	4.5708	-8.6556	0	0
3.91	0.066864	-0.028359	1.8462	4.5708	-8.5467	0	0
3.92	0.04335	-0.011298	1.8377	4.5708	-8.5467	0	0
3.93	0.048224	-0.0012232	1.8231	4.5708	-8.5467	0	0
3.94	0.055382	-0.039903	1.8144	4.4829	-8.4378	0	0
3.95	0.058247	-0.018184	1.8093	4.4829	-8.4378	0	0
3.96	0.058548	-0.0053587	1.8063	4.4829	-8.4378	0	0
3.97	0.059979	0.0022143	1.8045	4.4829	-8.4378	0	0
3.98	0.061537	-0.037942	1.8035	4.4829	-8.3289	0	0
3.99	0.062936	-0.017096	1.8028	4.4829	-8.3289	0	0
4	0.06412	-0.0047856	1.8025	4.4829	-8.3289	0	0
4.01	0.0651	0.0024833	1.8023	4.4829	-8.3289	0	0
4.02	0.065905	-0.033407	1.8021	4.4829	-8.22	0	0
4.03	0.066562	-0.014487	1.8021	4.4829	-8.22	0	0
4.04	0.067099	-0.0033146	1.802	4.4829	-8.22	0	0
4.05	0.067537	0.0032825	1.802	4.4829	-8.22	0	0
4.06	0.067895	-0.029003	1.802	4.4829	-8.1111	0	0
4.07	0.075161	-0.011956	1.802	4.395	-8.1111	0	0
4.08	0.070109	-0.0018895	1.802	4.395	-8.1111	0	0
4.09	0.06857	0.0040546	1.802	4.395	-8.1111	0	0
4.1	0.06816	-0.025016	1.802	4.395	-8.0022	0	0
