t	u	lambda	p	e	uopt
17.59	0.028126	-165.36	4.2192	4.6302	-0.1362
17.6	0.012665	-165.42	4.2192	4.6302	-0.13594
17.61	0.025104	-165.48	4.2192	4.6302	-0.13569
17.62	0.010271	-165.55	4.2192	4.6302	-0.13543
17.63	0.023035	-165.62	4.2192	4.6302	-0.13518
17.64	0.0074846	-165.68	4.2192	4.6302	-0.13492
17.65	0.025431	-165.74	4.1313	4.6302	-0.13467
17.66	0.032895	-165.8	4.1313	4.6302	-0.13441
17.67	0.016114	-165.87	4.1313	4.6302	-0.13416
17.68	0.026921	-165.93	4.1313	4.6302	-0.1339
17.69	0.010905	-165.99	4.1313	4.6302	-0.13365
17.7	0.022752	-166.06	4.1313	4.6302	-0.13339
17.71	0.015947	-166.12	4.0434	4.6302	-0.13313
17.72	0.020682	-166.18	4.0434	4.6302	-0.13288
17.73	0.02977	-166.24	4.0434	4.6302	-0.13262
17.74	0.013284	-166.31	4.0434	4.6302	-0.13237
17.75	0.035986	-166.37	3.9555	4.6302	-0.13211
17.76	0.043879	-166.43	3.9555	4.6302	-0.13186
17.77	0.020162	-166.49	3.9555	4.6302	-0.1316
17.78	0.027823	-166.55	3.9555	4.6302	-0.13135
17.79	0.010058	-166.61	3.9555	4.5213	-0.13109
17.8	0.020742	-166.67	3.9555	4.5213	-0.13084
17.81	0.0094586	-166.73	3.8676	4.5213	-0.13058
17.82	0.014907	-166.79	3.8676	4.5213	-0.13033
17.83	0.024422	-166.86	3.8676	4.5213	-0.13007
17.84	0.032852	-166.91	3.8676	4.5213	-0.12982
17.85	0.014958	-166.97	3.8676	4.5213	-0.12956
17.86	0.031704	-167.03	3.7797	4.5213	-0.12931
17.87	0.035734	-167.09	3.7797	4.5213	-0.12905
17.88	0.015754	-167.15	3.7797	4.5213	-0.1288
17.89	0.024113	-167.21	3.7797	4.5213	-0.12854
17.9	0.045047	-167.27	3.6918	4.5213	-0.12828
17.91	0.017052	-167.32	3.6918	4.5213	-0.12803
17.92	0.02318	-167.38	3.6918	4.5213	-0.12777
17.93	0.0035521	-167.44	3.6918	4.5213	-0.12752
17.94	0.011703	-167.5	3.6918	4.5213	-0.12726
17.95	0.035615	-167.56	3.6039	4.5213	-0.12701
17.96	0.033205	-167.62	3.6039	4.5213	-0.12675
17.97	0.010373	-167.67	3.6039	4.5213	-0.1265
17.98	0.017264	-167.73	3.6039	4.5213	-0.12624
17.99	0.024394	-167.78	3.6039	4.5213	-0.12599
18	0.043296	-167.84	3.516	4.5213	-0.12573
18.01	0.014503	-167.89	3.516	4.5213	-0.12548
18.02	0.019967	-167.95	3.516	4.5213	-0.12522
18.03	0.025741	-168.01	3.516	4.5213	-0.12497
18.04	0.044713	-168.06	3.4281	4.5213	-0.12471
18.05	0.015161	-168.12	3.4281	4.5213	-0.12446
18.06	0.019034	-168.17	3.4281	4.5213	-0.12421
18.07	0.023509	-168.22	3.4281	4.5213	-0.12395
18.08	0.029502	-168.28	3.4281	4.5213	-0.1237
18.09	0.050538	-168.33	3.3402	4.5213	-0.12344
18.1	0.018933	-168.39	3.3402	4.5213	-0.12319
18.11	0.0211	-168.44	3.3402	4.5213	-0.12294
18.12	0.026459	-168.5	3.3402	4.5213	-0.12268
18.13	0.031339	-168.55	3.3402	4.6302	-0.12243
18.14	0.0094564	-168.6	3.3402	4.6302	-0.12217
18.15	0.014446	-168.65	3.3402	4.6302	-0.12192
18.16	0.034641	-168.7	3.2523	4.6302	-0.12166
18.17	0.029176	-168.76	3.2523	4.6302	-0.12141
18.18	0.029813	-168.81	3.2523	4.6302	-0.12116
18.19	0.033839	-168.86	3.2523	4.6302	-0.1209
18.2	0.010714	-168.91	3.2523	4.6302	-0.12065
18.21	0.014809	-168.96	3.2523	4.6302	-0.12039
18.22	0.019183	-169.01	3.2523	4.6302	-0.12014
18.23	0.023712	-169.06	3.2523	4.6302	-0.11988
18.24	0.027357	-169.11	3.2523	4.6302	-0.11963
18.25	0.03123	-169.16	3.2523	4.6302	-0.11938
18.26	0.034313	-169.21	3.2523	4.6302	-0.11912
18.27	0.009851	-169.26	3.2523	4.6302	-0.11887
18.28	0.013586	-169.31	3.2523	4.6302	-0.11862
18.29	0.016572	-169.36	3.2523	4.6302	-0.11837
18.3	0.019976	-169.41	3.2523	4.6302	-0.11812
18.31	0.022692	-169.46	3.2523	4.6302	-0.11786
18.32	0.02484	-169.5	3.2523	4.6302	-0.11761
18.33	0.027518	-169.55	3.2523	4.6302	-0.11736
18.34	0.029638	-169.6	3.2523	4.6302	-0.11711
18.35	0.015176	-169.64	3.3402	4.6302	-0.11686
18.36	0.039171	-169.69	3.2523	4.7391	-0.1166
18.37	0.030402	-169.74	3.3402	4.7391	-0.11635
18.38	0.033762	-169.78	3.3402	4.7391	-0.1161
18.39	0.035116	-169.82	3.3402	4.7391	-0.11585
18.4	0.036673	-169.87	3.3402	4.7391	-0.11559
18.41	0.037734	-169.92	3.3402	4.7391	-0.11534
18.42	0.038482	-169.96	3.3402	4.7391	-0.11509
18.43	0.027015	-170.01	3.4281	4.7391	-0.11484
18.44	0.0358	-170.05	3.4281	4.7391	-0.11459
18.45	0.038773	-170.1	3.4281	4.7391	-0.11433
18.46	0.039774	-170.14	3.4281	4.7391	-0.11408
18.47	0.030592	-170.18	3.516	4.7391	-0.11383
18.48	0.037367	-170.23	3.516	4.7391	-0.11358
18.49	0.039477	-170.27	3.516	4.7391	-0.11333
18.5	0.040028	-170.32	3.516	4.7391	-0.11307
18.51	0.03907	-170.36	3.516	4.848	-0.11282
18.52	0.026095	-170.4	3.6039	4.848	-0.11258
18.53	0.034567	-170.44	3.6039	4.848	-0.11233
18.54	0.036317	-170.49	3.6039	4.848	-0.11208
18.55	0.020185	-170.52	3.6918	4.848	-0.11183
18.56	0.02938	-170.57	3.6918	4.848	-0.11158
18.57	0.031504	-170.61	3.6918	4.848	-0.11133
18.58	0.031422	-170.65	3.6918	4.848	-0.11108
18.59	0.029673	-170.69	3.6918	4.848	-0.11083
18.6	0.054881	-170.73	3.6918	4.848	-0.11058
18.61	0.046595	-170.77	3.7797	4.848	-0.11033
18.62	0.047913	-170.81	3.7797	4.848	-0.11008
18.63	0.046783	-170.85	3.7797	4.848	-0.10984
18.64	0.039218	-170.89	3.8676	4.848	-0.10959
18.65	0.040885	-170.93	3.8676	4.848	-0.10934
18.66	0.03898	-170.97	3.8676	4.848	-0.10909
18.67	0.035585	-171	3.8676	4.848	-0.10884
18.68	0.059396	-171.04	3.8676	4.9569	-0.10859
18.69	0.046337	-171.08	3.9555	4.9569	-0.10834
18.7	0.050054	-171.12	3.9555	4.9569	-0.10809
18.71	0.049699	-171.16	3.9555	4.9569	-0.10784
18.72	0.047325	-171.2	3.9555	4.9569	-0.10759
18.73	0.034509	-171.24	4.0434	4.9569	-0.10734
18.74	0.036301	-171.27	4.0434	4.9569	-0.1071
18.75	0.034329	-171.31	4.0434	4.9569	-0.10685
18.76	0.058432	-171.35	4.0434	4.9569	-0.1066
18.77	0.05481	-171.39	4.0434	4.9569	-0.10636
18.78	0.041244	-171.42	4.1313	4.9569	-0.10611
18.79	0.043573	-171.46	4.1313	4.9569	-0.10587
18.8	0.040041	-171.49	4.1313	4.9569	-0.10562
18.81	0.062879	-171.53	4.1313	4.9569	-0.10538
18.82	0.048741	-171.56	4.2192	4.9569	-0.10513
18.83	0.049601	-171.6	4.2192	4.9569	-0.10488
18.84	0.045873	-171.63	4.2192	5.0658	-0.10464
18.85	0.041639	-171.67	4.2192	5.0658	-0.10439
18.86	0.021573	-171.7	4.3071	5.0658	-0.10415
18.87	0.049139	-171.74	4.3071	5.0658	-0.1039
18.88	0.050995	-171.78	4.3071	5.0658	-0.10366
18.89	0.047902	-171.81	4.3071	5.0658	-0.10341
18.9	0.042086	-171.84	4.3071	5.0658	-0.10317
18.91	0.067377	-171.88	4.3071	5.0658	-0.10292
18.92	0.053705	-171.92	4.395	5.0658	-0.10268
18.93	0.050828	-171.95	4.395	5.0658	-0.10243
18.94	0.044615	-171.98	4.395	5.0658	-0.10219
18.95	0.065778	-172.01	4.395	5.0658	-0.10194
18.96	0.049518	-172.05	4.4829	5.0658	-0.1017
18.97	0.049616	-172.08	4.4829	5.0658	-0.10145
18.98	0.044252	-172.11	4.4829	5.0658	-0.10121
18.99	0.065591	-172.14	4.4829	5.0658	-0.10096
19	0.046796	-172.18	4.5708	5.0658	-0.10072
19.01	0.047496	-172.21	4.5708	5.0658	-0.10047
19.02	0.069675	-172.24	4.5708	5.0658	-0.10023
19.03	0.063461	-172.27	4.5708	5.0658	-0.099993
19.04	0.055963	-172.3	4.5708	5.0658	-0.099752
19.05	0.032435	-172.33	4.6587	5.0658	-0.099511
19.06	0.062875	-172.37	4.6587	5.0658	-0.099271
19.07	0.058684	-172.4	4.6587	5.0658	-0.09903
19.08	0.051514	-172.43	4.6587	5.0658	-0.098789
19.09	0.070875	-172.46	4.6587	5.0658	-0.098548
19.1	0.048414	-172.49	4.7466	5.1747	-0.098308
19.11	0.049939	-172.52	4.7466	5.1747	-0.098067
19.12	0.071776	-172.55	4.7466	5.1747	-0.097826
19.13	0.064948	-172.58	4.7466	5.1747	-0.097585
19.14	0.056839	-172.61	4.7466	5.1747	-0.097345
19.15	0.074812	-172.64	4.7466	5.1747	-0.097104
19.16	0.060595	-172.67	4.8345	5.1747	-0.096863
19.17	0.056097	-172.7	4.8345	5.1747	-0.096623
19.18	0.048172	-172.73	4.8345	5.1747	-0.096382
19.19	0.067809	-172.76	4.8345	5.1747	-0.096141
19.2	0.050259	-172.79	4.9224	5.1747	-0.0959
19.21	0.047257	-172.82	4.9224	5.1747	-0.09566
19.22	0.06828	-172.85	4.9224	5.1747	-0.095419
19.23	0.060478	-172.88	4.9224	5.1747	-0.095178
19.24	0.050662	-172.91	4.9224	5.1747	-0.094937
19.25	0.054198	-172.94	5.0103	5.1747	-0.094697
19.26	0.053066	-172.96	5.0103	5.1747	-0.094461
19.27	0.073758	-172.99	5.0103	5.1747	-0.094225
19.28	0.065075	-173.02	5.0103	5.1747	-0.09399
19.29	0.054335	-173.04	5.0103	5.1747	-0.093754
19.3	0.072177	-173.07	5.0103	5.1747	-0.093518
19.31	0.050814	-173.1	5.0982	5.1747	-0.093283
19.32	0.04397	-173.13	5.0982	5.1747	-0.093047
19.33	0.067771	-173.16	5.0982	5.1747	-0.092812
19.34	0.059528	-173.19	5.0982	5.1747	-0.092576
19.35	0.076637	-173.21	5.0982	5.1747	-0.09234
19.36	0.06641	-173.24	5.0982	5.1747	-0.092105
19.37	0.054861	-173.26	5.0982	5.1747	-0.091869
19.38	0.07219	-173.29	5.0982	5.1747	-0.091634
19.39	0.054015	-173.32	5.1861	5.1747	-0.091398
19.4	0.075441	-173.35	5.1861	5.1747	-0.091162
19.41	0.067324	-173.38	5.1861	5.1747	-0.090927
19.42	0.055818	-173.4	5.1861	5.1747	-0.090691
19.43	0.072927	-173.43	5.1861	5.1747	-0.090455
19.44	0.05093	-173.46	5.274	5.1747	-0.09022
19.45	0.074982	-173.48	5.274	5.1747	-0.089984
19.46	0.067513	-173.51	5.274	5.1747	-0.089749
19.47	0.056044	-173.53	5.274	5.1747	-0.089513
19.48	0.073022	-173.56	5.274	5.1747	-0.089277
19.49	0.060902	-173.58	5.274	5.1747	-0.089042
19.5	0.076714	-173.61	5.274	5.1747	-0.088806
19.51	0.057149	-173.64	5.3619	5.1747	-0.088576
19.52	0.049067	-173.66	5.3619	5.1747	-0.088346
19.53	0.070307	-173.69	5.3619	5.1747	-0.088116
19.54	0.058504	-173.71	5.3619	5.1747	-0.087886
19.55	0.074902	-173.74	5.3619	5.1747	-0.087656
19.56	0.0632	-173.76	5.3619	5.1747	-0.087426
19.57	0.07833	-173.79	5.3619	5.1747	-0.087196
19.58	0.067684	-173.82	5.3619	5.1747	-0.086966
19.59	0.040872	-173.84	5.4498	5.1747	-0.086736
19.6	0.058374	-173.87	5.4498	5.1747	-0.086506
19.61	0.06641	-173.89	5.3619	5.1747	-0.086276
19.62	0.070922	-173.91	5.4498	5.1747	-0.086046
19.63	0.061443	-173.94	5.4498	5.1747	-0.085816
19.64	0.077199	-173.96	5.4498	5.1747	-0.085586
19.65	0.066674	-173.99	5.4498	5.1747	-0.085356
19.66	0.080837	-174.01	5.4498	5.0658	-0.085126
19.67	0.068453	-174.04	5.4498	5.0658	-0.084896
19.68	0.082132	-174.06	5.4498	5.0658	-0.084666
19.69	0.070314	-174.08	5.4498	5.0658	-0.084436
19.7	0.056643	-174.1	5.4498	5.0658	-0.084206
19.71	0.072264	-174.13	5.4498	5.0658	-0.083977
19.72	0.058143	-174.15	5.4498	5.0658	-0.083747
19.73	0.073395	-174.18	5.4498	5.0658	-0.083517
19.74	0.058971	-174.19	5.4498	5.0658	-0.083287
19.75	0.073974	-174.22	5.4498	5.0658	-0.083057
19.76	0.060371	-174.24	5.4498	5.0658	-0.082833
19.77	0.075017	-174.27	5.4498	5.0658	-0.082609
19.78	0.060092	-174.28	5.4498	5.0658	-0.082385
19.79	0.074682	-174.31	5.4498	5.0658	-0.082161
19.8	0.061745	-174.33	5.4498	5.0658	-0.081937
19.81	0.075944	-174.36	5.4498	5.0658	-0.081713
19.82	0.062683	-174.38	5.4498	5.0658	-0.081489
19.83	0.076613	-174.4	5.4498	5.0658	-0.081265
19.84	0.062135	-174.42	5.4498	5.0658	-0.081041
19.85	0.076059	-174.45	5.4498	5.0658	-0.080818
19.86	0.063532	-174.47	5.4498	5.0658	-0.080594
19.87	0.077111	-174.49	5.4498	5.0658	-0.08037
19.88	0.063338	-174.52	5.4498	5.0658	-0.080146
19.89	0.076849	-174.54	5.4498	5.0658	-0.079922
19.9	0.06398	-174.56	5.4498	5.0658	-0.079698
19.91	0.077278	-174.58	5.4498	5.0658	-0.079474
19.92	0.062279	-174.6	5.4498	5.0658	-0.07925
19.93	0.075777	-174.62	5.4498	5.0658	-0.079026
19.94	0.061941	-174.65	5.4498	5.0658	-0.078802
19.95	0.075404	-174.67	5.4498	5.0658	-0.078578
19.96	0.060543	-174.69	5.4498	5.0658	-0.078355
19.97	0.074155	-174.71	5.4498	5.0658	-0.078131
19.98	0.059419	-174.73	5.4498	5.0658	-0.077907
19.99	0.073136	-174.75	5.4498	5.0658	-0.077683
20	0.057451	-174.77	5.4498	5.0658	-0.077459
20.01	0.071411	-174.79	5.4498	5.0658	-0.077241
20.02	0.082836	-174.81	5.4498	5.0658	-0.077024
20.03	0.069174	-174.83	5.4498	5.0658	-0.076806
20.04	0.055025	-174.86	5.4498	5.0658	-0.076589
20.05	0.069226	-174.88	5.4498	5.0658	-0.076371
20.06	0.080847	-174.9	5.4498	5.0658	-0.076154
20.07	0.066422	-174.92	5.4498	5.0658	-0.075937
20.08	0.078441	-174.94	5.4498	5.0658	-0.075719
20.09	0.062393	-174.95	5.4498	5.0658	-0.075502
20.1	0.07503	-174.98	5.4498	5.0658	-0.075284
20.11	0.06049	-175	5.4498	5.0658	-0.075067
20.12	0.073376	-175.02	5.4498	5.0658	-0.074849
20.13	0.057008	-175.03	5.4498	5.0658	-0.074632
20.14	0.070414	-175.06	5.4498	5.0658	-0.074414
20.15	0.081387	-175.07	5.4498	5.0658	-0.074197
20.16	0.051305	-175.1	5.5377	5.0658	-0.073979
20.17	0.073438	-175.11	5.5377	5.0658	-0.073762
20.18	0.061489	-175.13	5.5377	5.0658	-0.073544
20.19	0.074796	-175.15	5.5377	5.0658	-0.073327
20.2	0.059251	-175.17	5.5377	5.0658	-0.073109
20.21	0.07212	-175.19	5.5377	5.0658	-0.072892
20.22	0.055682	-175.21	5.5377	5.0658	-0.072674
20.23	0.069014	-175.23	5.5377	5.0658	-0.072457
20.24	0.07992	-175.25	5.5377	5.0658	-0.072239
20.25	0.063951	-175.27	5.5377	5.0658	-0.072022
20.26	0.075654	-175.29	5.5377	5.0658	-0.071811
20.27	0.06597	-175.3	5.5377	5.0658	-0.0716
20.28	0.063953	-175.32	5.6256	5.0658	-0.071389
20.29	0.052427	-175.34	5.6256	5.0658	-0.071179
20.3	0.067315	-175.37	5.6256	5.0658	-0.070968
20.31	0.078687	-175.38	5.6256	5.0658	-0.070757
20.32	0.062834	-175.4	5.6256	5.0658	-0.070546
20.33	0.074552	-175.42	5.6256	5.0658	-0.070336
20.34	0.084106	-175.43	5.6256	5.0658	-0.070125
20.35	0.068898	-175.45	5.6256	5.0658	-0.069914
20.36	0.079355	-175.47	5.6256	5.0658	-0.069703
20.37	0.062025	-175.48	5.6256	5.0658	-0.069492
20.38	0.067746	-175.5	5.7135	5.0658	-0.069282
20.39	0.054636	-175.52	5.7135	5.0658	-0.069071
20.4	0.06859	-175.54	5.7135	5.0658	-0.06886
20.41	0.079317	-175.56	5.7135	5.0658	-0.068649
20.42	0.063935	-175.58	5.7135	5.0658	-0.068438
20.43	0.075097	-175.6	5.7135	5.0658	-0.068228
20.44	0.05729	-175.61	5.7135	5.0658	-0.068017
20.45	0.069508	-175.63	5.7135	5.0658	-0.067806
20.46	0.079506	-175.65	5.7135	5.0658	-0.067595
20.47	0.056926	-175.66	5.8014	5.0658	-0.067385
20.48	0.072348	-175.68	5.8014	5.0658	-0.067174
20.49	0.082842	-175.7	5.8014	5.0658	-0.066963
20.5	0.06772	-175.72	5.8014	5.0658	-0.066752
20.51	0.078017	-175.73	5.8014	5.0658	-0.066548
20.52	0.061477	-175.75	5.8014	5.0658	-0.066344
20.53	0.072697	-175.77	5.8014	5.0658	-0.066141
20.54	0.081863	-175.78	5.8014	5.0658	-0.065937
20.55	0.071071	-175.8	5.8014	5.0658	-0.065733
20.56	0.068162	-175.82	5.8893	5.0658	-0.065529
20.57	0.049586	-175.83	5.8893	5.0658	-0.065325
20.58	0.066899	-175.85	5.8893	5.0658	-0.065121
20.59	0.07832	-175.87	5.8893	5.0658	-0.064917
20.6	0.060876	-175.88	5.8893	5.0658	-0.064713
20.61	0.072075	-175.9	5.8893	5.0658	-0.06451
20.62	0.081139	-175.91	5.8893	5.0658	-0.064306
20.63	0.06363	-175.93	5.8893	5.0658	-0.064102
20.64	0.074068	-175.95	5.8893	5.0658	-0.063898
20.65	0.0826	-175.96	5.8893	5.0658	-0.063694
20.66	0.065643	-175.98	5.8893	5.0658	-0.06349
20.67	0.075589	-176	5.8893	5.0658	-0.063286
20.68	0.05681	-176.01	5.8893	5.0658	-0.063083
20.69	0.068242	-176.03	5.8893	5.0658	-0.062879
20.7	0.068117	-176.04	5.9772	5.0658	-0.062675
20.71	0.0556	-176.05	5.9772	5.0658	-0.062471
20.72	0.068842	-176.07	5.9772	5.0658	-0.062267
20.73	0.078593	-176.09	5.9772	5.0658	-0.062063
20.74	0.060329	-176.1	5.9772	5.0658	-0.061859
20.75	0.071035	-176.12	5.9772	5.0658	-0.061655
20.76	0.07975	-176.13	5.9772	5.0658	-0.061459
20.77	0.060978	-176.15	5.9772	5.0658	-0.061262
20.78	0.071379	-176.17	5.9772	5.0658	-0.061065
20.79	0.079885	-176.18	5.9772	5.0658	-0.060868
20.8	0.06195	-176.19	5.9772	5.0658	-0.060671
20.81	0.064395	-176.21	5.9772	5.0658	-0.060475
20.82	0.08979	-176.22	5.8893	5.0658	-0.060278
20.83	0.071507	-176.24	5.8893	5.0658	-0.060081
20.84	0.075262	-176.26	5.8893	5.0658	-0.059884
20.85	0.081273	-176.27	5.8893	5.0658	-0.059687
20.86	0.06414	-176.29	5.8893	5.0658	-0.05949
20.87	0.07334	-176.31	5.8893	5.0658	-0.059294
20.88	0.080961	-176.31	5.8893	5.0658	-0.059097
20.89	0.064212	-176.33	5.8893	5.0658	-0.0589
20.9	0.07342	-176.35	5.8893	5.0658	-0.058703
20.91	0.080947	-176.36	5.8893	5.0658	-0.058506
20.92	0.055566	-176.37	5.8893	5.0658	-0.05831
20.93	0.07846	-176.39	5.8014	5.0658	-0.058113
20.94	0.080819	-176.4	5.8014	5.0658	-0.057916
20.95	0.059561	-176.41	5.8014	5.0658	-0.057719
20.96	0.068818	-176.43	5.8014	5.0658	-0.057522
20.97	0.07668	-176.44	5.8014	5.0658	-0.057325
20.98	0.057318	-176.45	5.8014	5.0658	-0.057129
20.99	0.067273	-176.47	5.8014	4.9569	-0.056932
21	0.075427	-176.49	5.8014	4.9569	-0.056735
21.01	0.082082	-176.49	5.8014	4.9569	-0.056545
21.02	0.073989	-176.51	5.7135	4.9569	-0.056356
21.03	0.075762	-176.53	5.7135	4.9569	-0.056166
21.04	0.080512	-176.53	5.7135	4.9569	-0.055976
21.05	0.060585	-176.55	5.7135	4.9569	-0.055787
21.06	0.069409	-176.57	5.7135	4.9569	-0.055597
21.07	0.076739	-176.58	5.7135	4.9569	-0.055407
21.08	0.057879	-176.59	5.7135	4.9569	-0.055218
21.09	0.067234	-176.61	5.7135	4.9569	-0.055028
21.1	0.086877	-176.62	5.6256	4.9569	-0.054838
21.11	0.092342	-176.63	5.6256	4.9569	-0.054649
21.12	0.065599	-176.64	5.6256	4.9569	-0.054459
21.13	0.071418	-176.66	5.6256	4.9569	-0.054269
21.14	0.077441	-176.67	5.6256	4.9569	-0.05408
21.15	0.058847	-176.68	5.6256	4.9569	-0.05389
21.16	0.06759	-176.7	5.6256	4.9569	-0.0537
21.17	0.074781	-176.71	5.6256	4.9569	-0.053511
21.18	0.080661	-176.71	5.6256	4.9569	-0.053321
21.19	0.061533	-176.73	5.6256	4.9569	-0.053131
21.2	0.069703	-176.75	5.6256	4.9569	-0.052942
21.21	0.07638	-176.75	5.6256	4.9569	-0.052752
21.22	0.056946	-176.77	5.6256	4.9569	-0.052562
21.23	0.065819	-176.79	5.6256	4.9569	-0.052373
21.24	0.073074	-176.8	5.6256	4.9569	-0.052183
21.25	0.078994	-176.8	5.6256	4.9569	-0.051993
21.26	0.059892	-176.82	5.6256	4.9569	-0.051811
21.27	0.080071	-176.83	5.5377	4.9569	-0.051628
21.28	0.08598	-176.84	5.5377	4.9569	-0.051446
21.29	0.04566	-176.85	5.6256	4.9569	-0.051263
21.3	0.068035	-176.87	5.5377	4.9569	-0.051081
21.31	0.075573	-176.88	5.5377	4.9569	-0.050898
21.32	0.085702	-176.89	5.5377	4.9569	-0.050716
21.33	0.046445	-176.9	5.6256	4.9569	-0.050533
21.34	0.068907	-176.92	5.5377	4.9569	-0.050351
21.35	0.078768	-176.93	5.5377	4.9569	-0.050168
21.36	0.071846	-176.93	5.6256	4.9569	-0.049986
21.37	0.048229	-176.94	5.6256	5.0658	-0.049803
21.38	0.073974	-176.96	5.5377	5.0658	-0.049621
21.39	0.068307	-176.97	5.6256	5.0658	-0.049439
21.4	0.049149	-176.98	5.6256	5.0658	-0.049256
21.41	0.059224	-177	5.6256	5.0658	-0.049074
21.42	0.067127	-177.01	5.6256	5.0658	-0.048891
21.43	0.073468	-177.02	5.6256	5.0658	-0.048709
21.44	0.0786	-177.02	5.6256	5.0658	-0.048526
21.45	0.059764	-177.04	5.6256	5.0658	-0.048344
21.46	0.067249	-177.06	5.6256	5.0658	-0.048161
21.47	0.073361	-177.06	5.6256	5.0658	-0.047979
21.48	0.078342	-177.07	5.6256	5.0658	-0.047796
21.49	0.058474	-177.08	5.6256	5.0658	-0.047614
21.5	0.066037	-177.1	5.6256	5.0658	-0.047431
21.51	0.072214	-177.11	5.6256	5.0658	-0.047256
21.52	0.077249	-177.11	5.6256	5.0658	-0.047081
21.53	0.056468	-177.12	5.6256	5.0658	-0.046905
21.54	0.064237	-177.14	5.6256	5.0658	-0.04673
21.55	0.070588	-177.15	5.6256	5.0658	-0.046555
21.56	0.050888	-177.16	5.6256	5.0658	-0.046379
21.57	0.059545	-177.18	5.6256	5.0658	-0.046204
21.58	0.066622	-177.19	5.6256	5.0658	-0.046029
21.59	0.072396	-177.2	5.6256	5.0658	-0.045853
21.6	0.051224	-177.21	5.6256	5.0658	-0.045678
21.61	0.059663	-177.22	5.6256	5.0658	-0.045503
21.62	0.066564	-177.23	5.6256	5.0658	-0.045327
21.63	0.072194	-177.24	5.6256	5.0658	-0.045152
21.64	0.049871	-177.24	5.6256	5.0658	-0.044977
21.65	0.058396	-177.27	5.6256	5.0658	-0.044801
21.66	0.065372	-177.28	5.6256	5.0658	-0.044626
21.67	0.071066	-177.28	5.6256	5.0658	-0.044451
21.68	0.075704	-177.29	5.6256	5.0658	-0.044275
21.69	0.053602	-177.3	5.6256	5.0658	-0.0441
21.7	0.061279	-177.31	5.6256	5.0658	-0.043925
21.71	0.067557	-177.32	5.6256	5.0658	-0.043749
21.72	0.07268	-177.33	5.6256	5.0658	-0.043574
21.73	0.051972	-177.34	5.6256	5.0658	-0.043399
21.74	0.059801	-177.36	5.6256	5.0658	-0.043223
21.75	0.066202	-177.37	5.6256	5.0658	-0.043048
21.76	0.071421	-177.37	5.6256	5.0658	-0.04288
21.77	0.049795	-177.38	5.6256	5.0658	-0.042712
21.78	0.065336	-177.4	5.5377	5.0658	-0.042543
21.79	0.070148	-177.41	5.5377	5.0658	-0.042375
21.8	0.071332	-177.42	5.5377	5.0658	-0.042207
21.81	0.074339	-177.42	5.5377	5.0658	-0.042039
21.82	0.050542	-177.42	5.5377	5.0658	-0.041871
21.83	0.058081	-177.44	5.5377	5.0658	-0.041702
21.84	0.064323	-177.45	5.5377	5.0658	-0.041534
21.85	0.06944	-177.46	5.5377	5.0658	-0.041366
21.86	0.083097	-177.46	5.4498	5.0658	-0.041198
21.87	0.056745	-177.48	5.4498	5.0658	-0.04103
21.88	0.061396	-177.5	5.4498	5.0658	-0.040861
21.89	0.066276	-177.5	5.4498	5.0658	-0.040693
21.9	0.070606	-177.51	5.4498	5.0658	-0.040525
21.91	0.049364	-177.52	5.4498	5.0658	-0.040357
21.92	0.056794	-177.53	5.4498	5.0658	-0.040188
21.93	0.068746	-177.54	5.3619	5.0658	-0.04002
21.94	0.069394	-177.55	5.3619	5.0658	-0.039852
21.95	0.072022	-177.55	5.3619	5.0658	-0.039684
21.96	0.074844	-177.56	5.3619	5.0658	-0.039516
21.97	0.068563	-177.57	5.274	5.0658	-0.039347
21.98	0.064393	-177.58	5.274	5.0658	-0.039179
21.99	0.066171	-177.59	5.274	5.0658	-0.039011
22	0.069312	-177.6	5.274	5.0658	-0.038843
22.01	0.072417	-177.6	5.274	5.0658	-0.038681
22.02	0.056716	-177.6	5.1861	5.0658	-0.03852
22.03	0.061792	-177.62	5.1861	5.0658	-0.038359
22.04	0.063223	-177.63	5.1861	5.0658	-0.038198
22.05	0.066447	-177.64	5.1861	5.0658	-0.038037
22.06	0.069742	-177.64	5.1861	5.0658	-0.037875
22.07	0.048716	-177.65	5.1861	5.0658	-0.037714
22.08	0.055405	-177.67	5.1861	5.0658	-0.037553
22.09	0.06676	-177.68	5.0982	5.0658	-0.037392
22.1	0.066922	-177.68	5.0982	5.0658	-0.037231
22.11	0.069154	-177.69	5.0982	5.0658	-0.037069
22.12	0.071652	-177.69	5.0982	5.0658	-0.036908
22.13	0.048025	-177.69	5.0982	5.1747	-0.036747
22.14	0.054529	-177.71	5.0982	5.1747	-0.036586
22.15	0.059874	-177.72	5.0982	5.1747	-0.036425
22.16	0.079369	-177.73	5.0103	5.1747	-0.036263
22.17	0.072379	-177.73	5.0103	5.1747	-0.036102
22.18	0.071812	-177.73	5.0103	5.1747	-0.035941
22.19	0.07302	-177.73	5.0103	5.1747	-0.03578
22.2	0.051541	-177.75	5.0103	5.1747	-0.035618
22.21	0.057051	-177.76	5.0103	5.1747	-0.035457
22.22	0.061609	-177.77	5.0103	5.1747	-0.035296
22.23	0.065341	-177.77	5.0103	5.1747	-0.035135
22.24	0.06838	-177.77	5.0103	5.1747	-0.034974
22.25	0.068838	-177.78	5.0103	5.1747	-0.034812
22.26	0.052746	-177.78	4.9224	5.1747	-0.034658
